game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
351bfb6acec8164f863d7c95b4c798aa,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Mount St. Mary's Mountaineers,Canisius Golden Griffins,0,0,,,,,STATUS_SCHEDULED,False,False,Knott Arena,2026-02-22T19:00:00Z,2026-02-22,2026-02-22 14:00,EST,2026-02-22,canisiusgolden__mountstmarys,,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,-350.0,280.0,-7.5,137.5,2026-02-22 19:00:00+00:00,Mt. St. Mary's Mountaineers,Canisius Golden Griffins,2026-02-22,canisiusgolden__mtstmarys
401812081,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Drexel Dragons,Towson Tigers,0,0,,,,,STATUS_SCHEDULED,False,False,Daskalakis Athletic Center,2026-02-22T19:00:00Z,2026-02-22,,,2026-02-22,drexel__towson,d00397e587ea54dedbc92d7522bef62b,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,110.0,-130.0,2.0,131.5,2026-02-22 19:00:00+00:00,Drexel Dragons,Towson Tigers,2026-02-22,drexel__towson
401813343,2026,2026-02-22,2026-02-22 18:00:00+00:00,2026-02-22 13:00,EST,Marist Red Foxes,Sacred Heart Pioneers,0,0,,,,,STATUS_SCHEDULED,False,False,McCann Arena,2026-02-22T18:00:00Z,2026-02-22,,,2026-02-22,maristredfoxes__sacredheart,dcd2eb74917fc85146873e7e47f3a2e5,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,-400.0,316.0,-8.0,146.0,2026-02-22 18:00:00+00:00,Marist Red Foxes,Sacred Heart Pioneers,2026-02-22,maristredfoxes__sacredheart
401813370,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Mount St. Mary's Mountaineers,Canisius Golden Griffins,0,0,,,,,STATUS_SCHEDULED,False,False,Knott Arena,2026-02-22T19:00:00Z,2026-02-22,2026-02-22 14:00,EST,2026-02-22,canisiusgolden__mountstmarys,,,,,,,,,,,,
401813394,2026,2026-02-22,2026-02-22 17:00:00+00:00,2026-02-22 12:00,EST,Rider Broncs,Niagara Purple Eagles,19,22,19.0,22.0,,,STATUS_IN_PROGRESS,False,False,Alumni Gymnasium (Rider),2026-02-22T17:00:00Z,2026-02-22,,,2026-02-22,niagarapurple__rider,d5e5b988fb1f03bcf54de8357cf98e20,BetRivers,2026-02-22 18:00:40.251390+00:00,-114.0,-125.0,1.5,126.5,2026-02-22 17:00:00+00:00,Rider Broncs,Niagara Purple Eagles,2026-02-22,niagarapurple__rider
401813431,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Siena Saints,Saint Peter's Peacocks,0,0,,,,,STATUS_SCHEDULED,False,False,MVP Arena,2026-02-22T19:00:00Z,2026-02-22,,,2026-02-22,saintpeters__sienasaints,ccc49d1792ae6a2a305bfe46f34d5268,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,-255.0,211.0,-6.0,137.0,2026-02-22 19:00:00+00:00,Siena Saints,Saint Peter's Peacocks,2026-02-22,saintpeters__sienasaints
401817676,2026,2026-02-22,2026-02-22 18:00:00+00:00,2026-02-22 13:00,EST,Detroit Mercy Titans,Green Bay Phoenix,0,0,,,,,STATUS_SCHEDULED,False,False,Calihan Hall,2026-02-22T18:00:00Z,2026-02-22,,,2026-02-22,detroitmercy__greenbayphoenix,af8c3d18322e1befbae3204c2426e1b4,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,,,0.0,147.5,2026-02-22 18:00:00+00:00,Detroit Mercy Titans,Green Bay Phoenix,2026-02-22,detroitmercy__greenbayphoenix
401817677,2026,2026-02-22,2026-02-22 20:00:00+00:00,2026-02-22 15:00,EST,Oakland Golden Grizzlies,Milwaukee Panthers,0,0,,,,,STATUS_SCHEDULED,False,False,OU Credit Union O'rena,2026-02-22T20:00:00Z,2026-02-22,,,2026-02-22,milwaukee__oaklandgoldengrizzlies,555e06ca00a570f6d87a4d3b52235ef8,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,-325.0,263.0,-7.0,160.5,2026-02-22 20:00:00+00:00,Oakland Golden Grizzlies,Milwaukee Panthers,2026-02-22,milwaukee__oaklandgoldengrizzlies
401817678,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Cleveland State Vikings,Purdue Fort Wayne Mastodons,0,0,,,,,STATUS_SCHEDULED,False,False,Wolstein Center,2026-02-22T19:00:00Z,2026-02-22,,,2026-02-22,clevelandstate__purduefortwaynemastodons,98c3921dbe8b93428e6d1b5079d28e0d,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,145.0,-165.0,3.5,162.5,2026-02-22 19:00:00+00:00,Cleveland St Vikings,Purdue Fort Wayne Mastodons,2026-02-22,clevelandstate__purduefortwaynemastodons
401817679,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Wright State Raiders,Robert Morris Colonials,0,0,,,,,STATUS_SCHEDULED,False,False,Nutter Center,2026-02-22T19:00:00Z,2026-02-22,,,2026-02-22,robertmorriscolonials__wrightstateraiders,dc1530f0d0e6c4d1496ad12f090fd196,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,-200.0,174.0,-5.0,147.0,2026-02-22 19:00:00+00:00,Wright State Raiders,Robert Morris Colonials,2026-02-22,robertmorriscolonials__wrightstateraiders
401817680,2026,2026-02-22,2026-02-22 19:00:00+00:00,2026-02-22 14:00,EST,Youngstown State Penguins,Northern Kentucky Norse,0,0,,,,,STATUS_SCHEDULED,False,False,Beeghly Center,2026-02-22T19:00:00Z,2026-02-22,,,2026-02-22,northernkentucky__youngstownstate,04f8a1220bc3a92015516e1a363e42f8,BetOnline.ag,2026-02-22 18:00:40.251390+00:00,-130.0,110.0,-1.5,152.5,2026-02-22 19:00:00+00:00,Youngstown St Penguins,Northern Kentucky Norse,2026-02-22,northernkentucky__youngstownstate
