game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401806458,2026,2026-02-02,2026-02-03 01:30:00+00:00,2026-02-02 20:30,EST,Tennessee State Tigers,Tennessee Tech Golden Eagles,0,0,,,,,False,Gentry Center,2026-02-03T01:30:00Z,2026-02-02,,,,tennesseestate::tennesseetechgolden,ffb1ad475b71de5c63eaae1b26c37d6f,BetMGM,h2h,full_game,2026-02-03 01:30:00+00:00,2026-02-02 22:32:22+00:00,Tennessee St Tigers,Tennessee Tech Golden Eagles,-375.0,290.0,,,,,,,,2026-02-03,1,False,140.29787,8.478778839111328,69.06074,76.53593,2.8772311,5.858456,140.29787,8.478778839111328
401808494,2026,2026-02-02,2026-02-03 03:00:00+00:00,2026-02-02 22:00,EST,Portland State Vikings,Idaho State Bengals,0,0,,,,,False,Viking Pavilion,2026-02-03T03:00:00Z,2026-02-02,,,,idahostate::portlandstate,f00519d0975a2bb424aeea9e76216f89,BetMGM,h2h,full_game,2026-02-03 03:00:00+00:00,2026-02-02 22:32:22+00:00,Portland St Vikings,Idaho State Bengals,-325.0,260.0,,,,,,,,2026-02-03,1,False,141.85124,2.9149398803710938,69.699715,76.67859,0.6975322,2.5547557,141.85124,2.9149398803710938
401808542,2026,2026-02-02,2026-02-03 03:00:00+00:00,2026-02-02 22:00,EST,Sacramento State Hornets,Weber State Wildcats,0,0,,,,,False,Hornet Pavilion,2026-02-03T03:00:00Z,2026-02-02,,,,sacramentostate::weberstate,9977dd86d00d46f8d7d87ee2f9a27a43,BetMGM,h2h,full_game,2026-02-03 03:00:00+00:00,2026-02-02 22:32:22+00:00,Sacramento St Hornets,Weber State Wildcats,100.0,-120.0,,,,,,,,2026-02-03,1,False,141.1563,-3.4790568351745605,69.38212,76.32201,-2.268418,-0.7947023,141.1563,-3.4790568351745605
401808715,2026,2026-02-02,2026-02-03 00:30:00+00:00,2026-02-02 19:30,EST,East Texas A&M Lions,New Orleans Privateers,0,0,,,,,False,The Field House,2026-02-03T00:30:00Z,2026-02-02,,,,easttexasaandm::neworleans,403c1d067d08b72730ad398001205a73,BetOnline.ag,h2h,full_game,2026-02-03 00:30:00+00:00,2026-02-02 22:31:26+00:00,East Texas A&M Lions,New Orleans Privateers,112.0,-132.0,,,,,,,,2026-02-03,1,False,139.79558,6.9784016609191895,68.81824,76.36832,2.0843534,5.117403,139.79558,6.9784016609191895
401808882,2026,2026-02-02,2026-02-03 00:30:00+00:00,2026-02-02 19:30,EST,Stephen F. Austin Lumberjacks,McNeese Cowboys,0,0,,,,,False,William R. Johnson Coliseum,2026-02-03T00:30:00Z,2026-02-02,,,,mcneese::stephenfaustinlumberjacks,86fc7d1a36abd3b2a2fbcd8951bc5d36,BetMGM,h2h,full_game,2026-02-03 00:30:00+00:00,2026-02-02 22:32:22+00:00,Stephen F. Austin Lumberjacks,McNeese Cowboys,135.0,-160.0,,,,,,,,2026-02-03,1,False,141.31453,7.893009185791016,69.479454,76.7245,2.7917275,5.349802,141.31453,7.893009185791016
401808961,2026,2026-02-02,2026-02-03 00:00:00+00:00,2026-02-02 19:00,EST,Lamar Cardinals,SE Louisiana Lions,0,0,,,,,False,Montagne Center,2026-02-03T00:00:00Z,2026-02-02,,,,lamar::selouisiana,d7298f49662cd0294dd3d64039dd455a,BetMGM,h2h,full_game,2026-02-03 00:00:00+00:00,2026-02-02 22:32:22+00:00,Lamar Cardinals,SE Louisiana Lions,-275.0,220.0,,,,,,,,2026-02-03,1,False,140.84004,2.820017099380493,69.260826,76.45812,0.45387912,2.6789827,140.84004,2.820017099380493
401808982,2026,2026-02-02,2026-02-03 00:30:00+00:00,2026-02-02 19:30,EST,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,0,0,,,,,False,UTRGV Fieldhouse,2026-02-03T00:30:00Z,2026-02-02,,,,houstonchristian::utriograndevalley,e47a4fac81ec2a72c0ae972d70cf3953,BetMGM,h2h,full_game,2026-02-03 00:30:00+00:00,2026-02-02 22:32:22+00:00,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,-450.0,350.0,,,,,,,,2026-02-03,1,False,140.27324,20.259408950805664,69.05896,76.90134,8.05232,12.242437,140.27324,20.259408950805664
401820714,2026,2026-02-02,2026-02-03 00:00:00+00:00,2026-02-02 19:00,EST,North Carolina Tar Heels,Syracuse Orange,0,0,,,,,False,Dean E. Smith Center,2026-02-03T00:00:00Z,2026-02-02,,,,northcarolina::syracuse,1b6742ce1d9318ed59c4e28efca8dc32,BetMGM,h2h,full_game,2026-02-03 00:00:00+00:00,2026-02-02 22:32:22+00:00,North Carolina Tar Heels,Syracuse Orange,-700.0,500.0,,,,,,,,2026-02-03,1,False,155.11157,12.449430465698242,75.47603,79.838326,7.558264,5.4248257,155.11157,12.449430465698242
401820817,2026,2026-02-02,2026-02-03 02:00:00+00:00,2026-02-02 21:00,EST,Texas Tech Red Raiders,Kansas Jayhawks,0,0,,,,,False,United Supermarkets Arena,2026-02-03T02:00:00Z,2026-02-02,,,,kansas::texastechredraiders,cd0da93a3edd243850e6e63df3efe6bb,BetMGM,h2h,full_game,2026-02-03 02:00:00+00:00,2026-02-02 22:32:22+00:00,Texas Tech Red Raiders,Kansas Jayhawks,-200.0,165.0,,,,,,,,2026-02-03,1,False,103.6046,-3.043506956100464,76.61107,79.70329,-1.7955425,-7.205676,103.6046,-3.043506956100464
401823049,2026,2026-02-02,2026-02-02 21:30:00+00:00,2026-02-02 16:30,EST,North Carolina Central Eagles,Maryland Eastern Shore Hawks,14,8,14.0,8.0,,,False,McDougald-McLendon Arena,2026-02-02T21:30:00Z,2026-02-02,,,,marylandeasternshore::northcarolinacentral,33cafcc11e3eed4741b86e57036795f6,BetOnline.ag,spreads,full_game,2026-02-03 01:00:00+00:00,2026-02-01 22:30:00+00:00,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,,,-3.5,-115.0,3.5,-105.0,,,,2026-02-03,1,False,142.01393,4.8822340965271,69.77525,76.77731,1.5998918,3.5941978,142.01393,4.8822340965271
401824371,2026,2026-02-02,2026-02-03 00:00:00+00:00,2026-02-02 19:00,EST,Holy Cross Crusaders,Boston University Terriers,0,0,,,,,False,Hart Center,2026-02-03T00:00:00Z,2026-02-02,,,,boston::holycrosscrusaders,f345165f741712eff5219b829319ee9c,BetMGM,h2h,full_game,2026-02-03 00:00:00+00:00,2026-02-02 22:32:22+00:00,Holy Cross Crusaders,Boston Univ. Terriers,110.0,-135.0,,,,,,,,2026-02-03,1,False,138.97157,-1.5757994651794434,68.409035,75.89805,-1.9049232,0.5976155,138.97157,-1.5757994651794434
401827029,2026,2026-02-02,2026-02-03 01:00:00+00:00,2026-02-02 20:00,EST,Jackson State Tigers,Southern Jaguars,0,0,,,,,False,Lee E. Williams Athletics and Assembly Center,2026-02-03T01:00:00Z,2026-02-02,,,,jacksonstate::southern,d78de2587af8fd0672e5179fc0bfda21,BetMGM,h2h,full_game,2026-02-03 01:00:00+00:00,2026-02-02 22:32:22+00:00,Jackson St Tigers,Southern Jaguars,200.0,-250.0,,,,,,,,2026-02-03,1,False,136.74911,1.060920476913452,67.481766,75.52162,-1.1398847,2.435258,136.74911,1.060920476913452
401827120,2026,2026-02-02,2026-02-03 01:00:00+00:00,2026-02-02 20:00,EST,Alabama A&M Bulldogs,Bethune-Cookman Wildcats,0,0,,,,,False,Event Center,2026-02-03T01:00:00Z,2026-02-02,,,,alabamaaandm::bethunecookman,91053b4306b13a0bbf170800c55edc4e,BetMGM,h2h,full_game,2026-02-03 01:00:00+00:00,2026-02-02 22:32:22+00:00,Alabama A&M Bulldogs,Bethune-Cookman Wildcats,120.0,-145.0,,,,,,,,2026-02-03,1,False,133.67558,5.057009696960449,66.15857,74.99034,0.014139414,5.1382427,133.67558,5.057009696960449
401827165,2026,2026-02-02,2026-02-03 00:00:00+00:00,2026-02-02 19:00,EST,Alabama State Hornets,Florida A&M Rattlers,0,0,,,,,False,Dunn-Oliver Acadome,2026-02-03T00:00:00Z,2026-02-02,,,,alabamastate::floridaaandmrattlers,70aefe50b4ad8affc2b5e0a035c5084a,BetMGM,h2h,full_game,2026-02-03 00:00:00+00:00,2026-02-02 22:32:22+00:00,Alabama St Hornets,Florida A&M Rattlers,-180.0,145.0,,,,,,,,2026-02-03,1,False,134.10916,11.88313102722168,66.36388,75.30473,3.1190393,8.767654,134.10916,11.88313102722168
401858634,2026,2026-02-02,2026-02-02 23:00:00+00:00,2026-02-02 18:00,EST,Coppin State Eagles,Howard Bison,0,0,,,,,False,Physical Education Complex,2026-02-02T23:00:00Z,2026-02-02,,,,coppinstate::howard,825d4d547f63f91ea114f8903f851ee1,BetMGM,h2h,full_game,2026-02-02 23:00:00+00:00,2026-02-02 22:32:22+00:00,Coppin St Eagles,Howard Bison,750.0,-1200.0,,,,,,,,2026-02-02,0,False,136.43039,-5.375372409820557,67.32726,75.24455,-4.0495005,-1.0025434,136.43039,-5.375372409820557
401808926,2026,2026-02-02,2026-02-03 00:30:00+00:00,2026-02-02 19:30,EST,Northwestern State Demons,Nicholls Colonels,0,0,,,,,False,Prather Coliseum,2026-02-03T00:30:00Z,2026-02-02,,,,nichollscolonels::northwesternstate,b0d197acc52393cc4bb0eb9b8224b909,BetMGM,h2h,full_game,2026-02-03 00:30:00+00:00,2026-02-02 22:32:22+00:00,Northwestern St Demons,Nicholls St Colonels,-102.0,-118.0,,,,,,,,2026-02-03,1,True,137.64233,-3.991209506988525,67.85648,75.54996,-3.195727,-0.4619441,137.64233,-3.991209506988525
401820492,2026,2026-02-02,2026-02-03 01:00:00+00:00,2026-02-02 20:00,EST,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,0,0,,,,,False,American Bank Center,2026-02-03T01:00:00Z,2026-02-02,,,,incarnateword::texasaandmcorpuschristi,5e671dfbf08175ff23eb8a6a51568152,BetMGM,h2h,full_game,2026-02-03 02:00:00+00:00,2026-02-02 22:32:22+00:00,Texas A&M-CC Islanders,Incarnate Word Cardinals,-210.0,170.0,,,,,,,,2026-02-03,1,True,140.79172,9.869681358337402,69.25765,76.676155,3.561516,6.5134726,140.79172,9.869681358337402
401827101,2026,2026-02-02,2026-02-03 01:00:00+00:00,2026-02-02 20:00,EST,Alcorn State Braves,Grambling Tigers,0,0,,,,,False,Davey L. Whitney Complex,2026-02-03T01:00:00Z,2026-02-02,,,,alcornstate::grambling,1750087049d79855ce7a0161d72191f0,BetMGM,h2h,full_game,2026-02-03 01:00:00+00:00,2026-02-02 22:32:22+00:00,Alcorn St Braves,Grambling St Tigers,180.0,-220.0,,,,,,,,2026-02-03,1,True,136.20232,8.937980651855469,67.26444,75.6593,2.2341979,6.805436,136.20232,8.937980651855469
