game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,status,completed,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401807740,2026,2026-02-15,2026-02-15 21:00:00+00:00,2026-02-15 16:00,EST,North Alabama Lions,Eastern Kentucky Colonels,0,0,,,,,False,Flowers Hall,2026-02-15T21:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,easternkentuckycolonels::northalabama,7fd6e668ac5ebf7e47d00dacbd4ec619,BetMGM,h2h,full_game,2026-02-15 21:00:00+00:00,2026-02-15 15:42:22+00:00,North Alabama Lions,Eastern Kentucky Colonels,170.0,-210.0,,,,,,,,2026-02-15,0,False,142.04388427734375,12.475831985473633,69.80741,77.0298,4.963661,7.7102947,142.04388427734375,12.475831985473633,,,,,,0.3703703703703703,0.6774193548387096,0.8559759169332242,0.1440240830667758,0.7712558680704149,-1.0,1.3111349757197053,-0.7873930202347594,1.7,0.4761904761904761
401812067,2026,2026-02-15,2026-02-16 00:00:00+00:00,2026-02-15 19:00,EST,Monmouth Hawks,Towson Tigers,0,0,,,,,False,OceanFirst Bank Center,2026-02-16T00:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,monmouth::towson,affa4594e592ff970a05a79655f25c88,BetMGM,h2h,full_game,2026-02-16 00:00:00+00:00,2026-02-15 15:42:22+00:00,Monmouth Hawks,Towson Tigers,-140.0,115.0,,,,,,,,2026-02-16,1,False,140.9725341796875,-3.866682529449463,69.30142,76.269936,-2.4764726,-0.9731407,140.9725341796875,-3.866682529449463,,,,,,0.5833333333333334,0.4651162790697674,0.3653116610444019,0.6346883389555982,-0.5232520134934355,0.3170260250039444,-0.3737514382095968,0.364579928754536,0.7142857142857143,1.15
401812069,2026,2026-02-15,2026-02-15 22:00:00+00:00,2026-02-15 17:00,EST,Campbell Fighting Camels,Charleston Cougars,0,0,,,,,False,John W. Pope Jr. Convocation Center,2026-02-15T22:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,campbellfighting::charleston,d8b23554916b6fe0c557f7ae322f63b3,BetMGM,h2h,full_game,2026-02-15 22:00:00+00:00,2026-02-15 15:42:22+00:00,Campbell Fighting Camels,Charleston Cougars,-145.0,120.0,,,,,,,,2026-02-15,0,False,144.6678924560547,-3.206191062927246,70.90611,77.08579,-1.4473922,-1.2569163,144.6678924560547,-3.206191062927246,,,,,,0.5918367346938775,0.4545454545454545,0.387453908594928,0.612546091405072,-0.5007379239424262,0.289667834242632,-0.3453364992706388,0.3476014010911583,0.6896551724137931,1.2
401813317,2026,2026-02-15,2026-02-15 18:00:00+00:00,2026-02-15 13:00,EST,Canisius Golden Griffins,Manhattan Jaspers,0,0,,,,,False,Koessler Athletic Center,2026-02-15T18:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,canisiusgolden::manhattan,49099f3e4864abdf1bd1aea99f34a5d8,BetMGM,h2h,full_game,2026-02-15 18:00:00+00:00,2026-02-15 15:42:22+00:00,Canisius Golden Griffins,Manhattan Jaspers,105.0,-125.0,,,,,,,,2026-02-15,0,False,138.11465454101562,13.584356307983398,68.10573,76.220985,4.6701727,8.994821,138.11465454101562,13.584356307983398,,,,,,0.4878048780487805,0.5555555555555556,0.874420496994406,0.1255795030055939,0.7548209703224118,-0.9674461182374136,0.7925620188385324,-0.7739568945899309,1.05,0.8
401813342,2026,2026-02-15,2026-02-15 19:00:00+00:00,2026-02-15 14:00,EST,Marist Red Foxes,Siena Saints,0,0,,,,,False,McCann Arena,2026-02-15T19:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,maristredfoxes::sienasaints,008444dae0ae01b8f620d441b2f8ef05,BetMGM,h2h,full_game,2026-02-15 19:00:00+00:00,2026-02-15 15:42:22+00:00,Marist Red Foxes,Siena Saints,-140.0,115.0,,,,,,,,2026-02-15,0,False,140.9193094889323,2.672660471598308,69.196526,76.43485,0.5460551,2.8548353,140.9193094889323,2.672660471598308,,,,,,0.5833333333333334,0.4651162790697674,0.5943092504514588,0.4056907495485412,0.026342201083501,-0.1110999030179446,0.0188158579167864,-0.1277648884706363,0.7142857142857143,1.15
401813392,2026,2026-02-15,2026-02-15 19:00:00+00:00,2026-02-15 14:00,EST,Niagara Purple Eagles,Iona Gaels,0,0,,,,,False,Gallagher Center,2026-02-15T19:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,iona::niagarapurple,d866dcc1d1b50494132050f5ee61a0cd,BetMGM,h2h,full_game,2026-02-15 19:00:00+00:00,2026-02-15 15:42:22+00:00,Niagara Purple Eagles,Iona Gaels,185.0,-225.0,,,,,,,,2026-02-15,0,False,140.7985382080078,-8.428949356079102,69.21443,76.08471,-4.528552,-3.4189985,140.7985382080078,-8.428949356079102,,,,,,0.3508771929824561,0.6923076923076923,0.2307403294377857,0.7692596705622142,-0.1850757087039516,0.2500939293271962,-0.3423900611023105,0.1111528574787538,1.85,0.4444444444444444
401817666,2026,2026-02-15,2026-02-15 20:00:00+00:00,2026-02-15 15:00,EST,Milwaukee Panthers,Green Bay Phoenix,0,0,,,,,False,UW-Milwaukee Panther Arena,2026-02-15T20:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,greenbayphoenix::milwaukee,1dd11ab2c151a75e166c248c3e073da1,BetMGM,h2h,full_game,2026-02-15 20:00:00+00:00,2026-02-15 15:42:22+00:00,Milwaukee Panthers,Green Bay Phoenix,-125.0,105.0,,,,,,,,2026-02-15,0,False,140.4908884684245,13.92489865620931,68.59816,76.473175,5.011875,8.939686,140.4908884684245,13.92489865620931,,,,,,0.5555555555555556,0.4878048780487805,0.8796660165602707,0.1203339834397293,0.729248537260609,-0.7174431751890998,0.5833988298084872,-0.7533153339485549,0.8,1.05
401817668,2026,2026-02-15,2026-02-15 18:00:00+00:00,2026-02-15 13:00,EST,Detroit Mercy Titans,Youngstown State Penguins,0,0,,,,,False,Calihan Hall,2026-02-15T18:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,detroitmercy::youngstownstate,f9e3ccaaa87f46e5f8794f311e68e7a3,BetMGM,h2h,full_game,2026-02-15 18:00:00+00:00,2026-02-15 15:42:22+00:00,Detroit Mercy Titans,Youngstown St Penguins,135.0,-165.0,,,,,,,,2026-02-15,0,False,141.9547576904297,0.5276269912719727,69.738594,76.62349,-0.33746338,1.2410898,141.9547576904297,0.5276269912719727,,,,,,0.425531914893617,0.6226415094339622,0.5188349045229985,0.4811650954770015,0.1624163152807752,-0.374912496985946,0.2192620256290466,-0.2272196951429976,1.35,0.6060606060606061
401817669,2026,2026-02-15,2026-02-15 19:00:00+00:00,2026-02-15 14:00,EST,Cleveland State Vikings,Wright State Raiders,0,0,,,,,False,Wolstein Center,2026-02-15T19:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,clevelandstate::wrightstateraiders,2c3a8617262e7f7cc7fad0817f7c97d9,BetMGM,h2h,full_game,2026-02-15 19:00:00+00:00,2026-02-15 15:42:22+00:00,Cleveland St Vikings,Wright St Raiders,260.0,-325.0,,,,,,,,2026-02-15,0,False,145.5879119873047,-4.789618587493897,70.61101,76.81161,-3.394263,-3.3717067,145.5879119873047,-4.789618587493897,,,,,,0.2777777777777778,0.7647058823529411,0.3353175918425836,0.6646824081574163,0.0796705117820389,-0.4250997653309806,0.2071433306333011,-0.1307999277941479,2.6,0.3076923076923077
401817670,2026,2026-02-15,2026-02-15 19:00:00+00:00,2026-02-15 14:00,EST,Robert Morris Colonials,Oakland Golden Grizzlies,0,0,,,,,False,UPMC Events Center,2026-02-15T19:00:00Z,2026-02-15,,,,STATUS_SCHEDULED,False,oaklandgoldengrizzlies::robertmorriscolonials,bd2d3a30650ecac7e8ddbe85795ecff8,BetMGM,h2h,full_game,2026-02-15 19:00:00+00:00,2026-02-15 15:42:22+00:00,Robert Morris Colonials,Oakland Golden Grizzlies,-120.0,100.0,,,,,,,,2026-02-15,0,False,142.4691162109375,4.995441436767578,69.97299,76.87884,1.7407346,3.5765293,142.4691162109375,4.995441436767578,,,,,,0.5454545454545454,0.5,0.6712037515069903,0.3287962484930097,0.2766482533153786,-0.3424075030139806,0.2305402110961488,-0.3424075030139806,0.8333333333333334,1.0
