game_id,total,spread,home_ml_prob
401817531,,,
401817531,,,
401817531,160.5,,
401817531,,,
401817531,,,
401817531,160.5,,
401817531,,,
401817531,,,
401817531,160.5,,
401817532,,,
401817532,,,
401817532,160.5,,
401817532,,,
401817532,160.0,,
401817532,,,
401817532,,,
401817532,159.5,,
401817532,,,
401817532,160.5,,
401817532,,,
401817532,160.5,,
401817532,,,
401817532,,,
401817532,160.5,,
401817532,,,
401817532,,,
401817532,160.5,,
401817532,,,
401817532,,,
401817532,160.5,,
401817532,,,
401817532,,,
401817532,160.0,,
401817532,,,
401817532,160.0,,
401817533,,,
401817533,,,
401817533,153.5,,
401817533,,,
401817533,153.5,,
401817533,,,
401817533,,,
401817533,153.0,,
401817533,,,
401817533,153.0,,
401817533,,,
401817533,153.0,,
401817533,,,
401817533,153.5,,
401817533,,,
401817533,,,
401817533,153.5,,
401817533,,,
401817533,,,
401817533,153.5,,
401817533,,,
401817533,,,
401817533,153.0,,
401817533,,,
401817533,153.5,,
401817535,,,
401817535,164.0,,
401817535,,,
401817535,,,
401817535,162.5,,
401817535,,,
401817535,163.0,,
401817535,,,
401817535,163.5,,
401817535,,,
401817535,,,
401817535,162.5,,
401817535,,,
401817535,,,
401817535,162.5,,
401817535,,,
401817535,164.0,,
401817536,,,
401817536,162.5,,
401817536,,,
401817536,162.0,,
401817536,,,
401817536,162.5,,
401817536,,,
401817536,160.5,,
401817536,,,
401817536,162.5,,
401817536,,,
401817536,162.5,,
401817536,,,
401817536,,,
401817536,162.5,,
401817536,,,
401817536,,,
401817536,162.5,,
401817536,,,
401817536,162.0,,
401817593,,,
401817593,,,
401817593,164.5,,
401817593,,,
401817593,,,
401817593,165.0,,
401817593,,,
401817593,,,
401817593,165.5,,
401817593,,,
401817593,,,
401817593,165.0,,
401817593,,,
401817593,163.5,,
401817593,,,
401817593,,,
401817593,165.5,,
401817593,,,
401817593,,,
401817593,165.5,,
401817593,,,
401817593,,,
401817593,165.5,,
401817593,,,
401817593,,,
401817593,165.5,,
401817593,,,
401817593,,,
401817593,165.0,,
401817594,,,
401817594,,,
401817594,141.5,,
401817594,,,
401817594,,,
401817594,141.5,,
401817594,,,
401817594,,,
401817594,141.5,,
401817594,,,
401817594,,,
401817594,141.0,,
401817594,,,
401817594,140.0,,
401817594,,,
401817594,,,
401817594,141.0,,
401817594,,,
401817594,,,
401817594,140.5,,
401817594,,,
401817594,,,
401817594,140.5,,
401817594,,,
401817594,,,
401817594,141.0,,
401817594,,,
401817594,,,
401817594,141.5,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.0,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.5,,
401818299,,,
401818299,,,
401818299,154.0,,
401818300,,,
401818300,,,
401818300,149.5,,
401818300,,,
401818300,149.5,,
401818300,,,
401818300,,,
401818300,149.0,,
401818300,,,
401818300,149.5,,
401818300,,,
401818300,,,
401818300,149.5,,
401818300,,,
401818300,,,
401818300,,,
401818300,149.5,,
401818300,,,
401818300,,,
401818300,149.5,,
401818300,,,
401818300,,,
401818300,151.0,,
401818300,,,
401818300,149.5,,
401818301,,,
401818301,,,
401818301,147.5,,
401818301,,,
401818301,,,
401818301,149.0,,
401818301,,,
401818301,,,
401818301,148.0,,
401818301,,,
401818301,148.0,,
401818301,,,
401818301,148.0,,
401818301,,,
401818301,149.5,,
401818301,,,
401818301,,,
401818301,148.5,,
401818301,,,
401818301,,,
401818301,148.5,,
401818301,,,
401818301,,,
401818301,148.0,,
401818301,,,
401818301,,,
401818301,149.0,,
401818302,,,
401818302,,,
401818302,154.5,,
401818302,,,
401818302,,,
401818302,154.5,,
401818369,,,
401818369,,,
401818369,147.5,,
401818369,,,
401818369,147.5,,
401818369,,,
401818369,,,
401818369,147.5,,
401818369,,,
401818369,147.0,,
401818369,,,
401818369,147.5,,
401818369,,,
401818369,,,
401818369,147.5,,
401818369,,,
401818369,,,
401818369,147.5,,
401818369,,,
401818369,147.5,,
401818370,,,
401818370,,,
401818370,144.5,,
401818370,,,
401818370,145.0,,
401818370,,,
401818370,,,
401818370,144.5,,
401818370,,,
401818370,,,
401818370,145.5,,
401818370,,,
401818370,,,
401818370,144.5,,
401818370,,,
401818370,,,
401818370,145.5,,
401818370,,,
401818370,,,
401818370,145.5,,
401818370,,,
401818370,145.0,,
401818371,,,
401818371,152.0,,
401818371,,,
401818371,151.5,,
401818371,,,
401818371,,,
401818371,151.5,,
401818371,,,
401818371,,,
401818371,151.5,,
401818371,,,
401818371,152.0,,
401818372,,,
401818372,,,
401818372,147.5,,
401818372,,,
401818372,,,
401818372,148.0,,
401818372,,,
401818372,,,
401818372,147.5,,
401818372,,,
401818372,,,
401818372,148.0,,
401818372,,,
401818372,,,
401818372,147.0,,
401818372,,,
401818372,,,
401818372,148.0,,
401818372,,,
401818372,,,
401818372,147.5,,
401818372,,,
401818372,,,
401818372,147.5,,
401818372,,,
401818372,,,
401818372,147.0,,
401818372,,,
401818372,,,
401818372,148.0,,
401818549,,,
401818549,,,
401818549,131.5,,
401818549,,,
401818549,132.0,,
401818549,,,
401818549,,,
401818549,130.5,,
401818549,,,
401818549,,,
401818549,131.0,,
401818549,,,
401818549,,,
401818549,131.5,,
401818549,,,
401818549,,,
401818549,131.5,,
401818549,,,
401818549,,,
401818549,131.5,,
401818549,,,
401818549,132.0,,
401818551,,,
401818551,,,
401818551,134.5,,
401818551,,,
401818551,,,
401818551,134.5,,
401818551,,,
401818551,,,
401818551,134.5,,
401818551,,,
401818551,,,
401818551,135.0,,
401818551,,,
401818551,,,
401818551,135.0,,
401818551,,,
401818551,,,
401818551,134.5,,
401818551,,,
401818551,,,
401818551,134.5,,
401818551,,,
401818551,,,
401818551,134.5,,
401818551,,,
401818551,,,
401818551,135.0,,
401818551,,,
401818551,,,
401818551,134.5,,
401818552,,,
401818552,126.5,,
401818552,,,
401818552,,,
401818552,125.5,,
401818552,,,
401818552,,,
401818552,125.5,,
401818552,,,
401818552,,,
401818552,126.0,,
401818552,,,
401818552,126.5,,
401819814,,,
401819814,,,
401819814,153.5,,
401819814,,,
401819814,153.0,,
401819814,,,
401819814,,,
401819814,153.5,,
401819814,,,
401819814,153.0,,
401819814,,,
401819814,153.5,,
401819814,,,
401819814,153.5,,
401819814,,,
401819814,,,
401819814,153.5,,
401819814,,,
401819814,153.0,,
401819816,,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,,,
401819816,145.0,,
401819816,,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,,,
401819816,145.5,,
401819816,,,
401819816,,,
401819816,145.0,,
401819816,,,
401819816,,,
401819816,145.5,,
401819817,,,
401819817,,,
401819817,145.5,,
401819817,,,
401819817,,,
401819817,146.5,,
401819817,,,
401819817,,,
401819817,146.5,,
401819817,,,
401819817,,,
401819817,145.5,,
401819817,,,
401819817,,,
401819817,146.0,,
401819817,,,
401819817,,,
401819817,145.5,,
401819817,,,
401819817,,,
401819817,146.5,,
401819817,,,
401819817,,,
401819817,146.0,,
401819817,,,
401819817,,,
401819817,146.5,,
401819818,,,
401819818,,,
401819818,152.5,,
401819818,,,
401819818,,,
401819818,153.5,,
401819818,,,
401819818,,,
401819818,152.5,,
401819818,,,
401819818,,,
401819818,152.5,,
401819818,,,
401819818,,,
401819818,152.0,,
401819818,,,
401819818,,,
401819818,153.0,,
401819818,,,
401819818,,,
401819818,152.5,,
401819818,,,
401819818,,,
401819818,152.5,,
401819818,,,
401819818,,,
401819818,152.5,,
401819818,,,
401819818,,,
401819818,153.5,,
401819823,,,
401819823,152.5,,
401819823,,,
401819823,153.5,,
401819823,,,
401819823,151.5,,
401819823,,,
401819823,152.5,,
401819823,,,
401819823,152.0,,
401819823,,,
401819823,152.5,,
401819823,,,
401819823,,,
401819823,152.5,,
401819823,,,
401819823,153.5,,
401819824,,,
401819824,,,
401819824,155.5,,
401819824,,,
401819824,155.0,,
401819824,,,
401819824,,,
401819824,155.5,,
401819824,,,
401819824,155.0,,
401819824,,,
401819824,155.5,,
401819824,,,
401819824,155.5,,
401819824,,,
401819824,,,
401819824,155.5,,
401819824,,,
401819824,155.0,,
401819826,,,
401819826,,,
401819826,155.5,,
401819826,,,
401819826,,,
401819826,156.0,,
401819826,,,
401819826,,,
401819826,153.5,,
401819826,,,
401819826,,,
401819826,155.5,,
401819826,,,
401819826,,,
401819826,155.5,,
401819826,,,
401819826,,,
401819826,155.5,,
401819826,,,
401819826,,,
401819826,155.5,,
401819826,,,
401819826,,,
401819826,154.5,,
401819826,,,
401819826,,,
401819826,154.5,,
401819826,,,
401819826,,,
401819826,156.0,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,163.0,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819827,,,
401819827,,,
401819827,162.5,,
401819831,,,
401819831,161.5,,
401819831,,,
401819831,162.0,,
401819831,,,
401819831,,,
401819831,162.0,,
401819831,,,
401819831,162.0,,
401819831,,,
401819831,161.5,,
401819831,,,
401819831,160.5,,
401819831,,,
401819831,161.5,,
401819831,,,
401819831,162.0,,
401819834,,,
401819834,,,
401819834,153.5,,
401819834,,,
401819834,,,
401819834,153.5,,
401819834,,,
401819834,,,
401819834,153.5,,
401819834,,,
401819834,,,
401819834,153.5,,
401819834,,,
401819834,,,
401819834,153.5,,
401819834,,,
401819834,,,
401819834,153.5,,
401819834,,,
401819834,,,
401819834,153.5,,
401819835,,,
401819835,163.5,,
401819835,,,
401819835,164.0,,
401819835,,,
401819835,164.5,,
401819835,,,
401819835,164.0,,
401819835,,,
401819835,164.0,,
401819835,,,
401819835,164.0,,
401819835,,,
401819835,,,
401819835,163.5,,
401819835,,,
401819835,163.5,,
401819835,,,
401819835,164.0,,
401819836,,,
401819836,,,
401819836,164.5,,
401819836,,,
401819836,,,
401819836,163.5,,
401819836,,,
401819836,,,
401819836,163.5,,
401819836,,,
401819836,,,
401819836,164.0,,
401819836,,,
401819836,,,
401819836,163.5,,
401819836,,,
401819836,163.5,,
401819836,,,
401819836,,,
401819836,163.5,,
401819836,,,
401819836,,,
401819836,163.5,,
401819836,,,
401819836,,,
401819836,163.0,,
401819836,,,
401819836,,,
401819836,163.5,,
401819840,,,
401819840,,,
401819840,143.5,,
401819840,,,
401819840,144.0,,
401819840,,,
401819840,,,
401819840,143.5,,
401819840,,,
401819840,146.0,,
401819840,,,
401819840,143.5,,
401819840,,,
401819840,144.5,,
401819840,,,
401819840,144.5,,
401819840,,,
401819840,,,
401819840,144.0,,
401819840,,,
401819840,144.0,,
401819842,,,
401819842,,,
401819842,143.5,,
401819842,,,
401819842,143.0,,
401819842,,,
401819842,,,
401819842,144.5,,
401819842,,,
401819842,143.0,,
401819842,,,
401819842,143.5,,
401819842,,,
401819842,,,
401819842,143.5,,
401819842,,,
401819842,,,
401819842,143.5,,
401819842,,,
401819842,143.0,,
401819844,,,
401819844,,,
401819844,139.5,,
401819844,,,
401819844,139.5,,
401819844,,,
401819844,139.0,,
401819844,,,
401819844,140.5,,
401819844,,,
401819844,139.5,,
401819844,,,
401819844,139.5,,
401819844,,,
401819844,139.5,,
401819845,,,
401819845,,,
401819845,143.5,,
401819845,,,
401819845,144.0,,
401819845,,,
401819845,144.0,,
401819845,,,
401819845,143.5,,
401819845,,,
401819845,144.0,,
401819845,,,
401819845,144.0,,
401819845,,,
401819845,,,
401819845,143.5,,
401819845,,,
401819845,,,
401819845,143.5,,
401819845,,,
401819845,,,
401819845,144.0,,
401819845,,,
401819845,144.0,,
401819849,,,
401819849,144.5,,
401819849,,,
401819849,145.0,,
401819849,,,
401819849,144.5,,
401819849,,,
401819849,144.5,,
401819849,,,
401819849,145.0,,
401819849,,,
401819849,,,
401819849,144.5,,
401819849,,,
401819849,,,
401819849,144.5,,
401819849,,,
401819849,,,
401819849,144.5,,
401819849,,,
401819849,145.0,,
401819860,,,
401819860,,,
401819860,147.5,,
401819860,,,
401819860,,,
401819860,146.5,,
401819860,,,
401819860,,,
401819860,146.5,,
401819860,,,
401819860,,,
401819860,147.0,,
401819860,,,
401819860,,,
401819860,147.0,,
401819860,,,
401819860,,,
401819860,146.5,,
401819860,,,
401819860,,,
401819860,146.5,,
401819861,,,
401819861,,,
401819861,152.5,,
401819861,,,
401819861,,,
401819861,152.5,,
401819861,,,
401819861,,,
401819861,153.0,,
401819861,,,
401819861,,,
401819861,152.5,,
401819861,,,
401819861,153.0,,
401819861,,,
401819861,,,
401819861,152.5,,
401819861,,,
401819861,,,
401819861,152.5,,
401819861,,,
401819861,,,
401819861,152.5,,
401819861,,,
401819861,,,
401819861,152.5,,
401819863,,,
401819863,,,
401819863,156.5,,
401819863,,,
401819863,156.0,,
401819863,,,
401819863,,,
401819863,156.5,,
401819863,,,
401819863,,,
401819863,156.5,,
401819863,,,
401819863,156.0,,
401819863,,,
401819863,,,
401819863,156.5,,
401819863,,,
401819863,,,
401819863,156.5,,
401819863,,,
401819863,,,
401819863,156.0,,
401819863,,,
401819863,156.0,,
401819864,,,
401819864,,,
401819864,153.5,,
401819864,,,
401819864,,,
401819864,153.0,,
401819864,,,
401819864,,,
401819864,152.5,,
401819864,,,
401819864,153.0,,
401819864,,,
401819864,,,
401819864,153.5,,
401819864,,,
401819864,153.0,,
401819864,,,
401819864,,,
401819864,153.5,,
401819864,,,
401819864,,,
401819864,152.5,,
401819864,,,
401819864,,,
401819864,153.5,,
401819864,,,
401819864,,,
401819864,153.0,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,148.0,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,149.5,,
401819865,,,
401819865,,,
401819865,150.5,,
401819865,,,
401819865,,,
401819865,150.5,,
401819869,,,
401819869,,,
401819869,149.5,,
401819869,,,
401819869,150.0,,
401819869,,,
401819869,,,
401819869,149.5,,
401819869,,,
401819869,150.0,,
401819869,,,
401819869,150.0,,
401819869,,,
401819869,,,
401819869,149.5,,
401819869,,,
401819869,,,
401819869,149.5,,
401819869,,,
401819869,,,
401819869,149.5,,
401819869,,,
401819869,,,
401819869,149.5,,
401819869,,,
401819869,150.0,,
401819873,,,
401819873,,,
401819873,147.5,,
401819873,,,
401819873,146.5,,
401819873,,,
401819873,147.0,,
401819873,,,
401819873,147.5,,
401819873,,,
401819873,147.5,,
401819873,,,
401819873,147.5,,
401819873,,,
401819873,147.5,,
401819873,,,
401819873,147.5,,
401819873,,,
401819873,146.5,,
401819874,,,
401819874,159.5,,
401819874,,,
401819874,,,
401819874,159.0,,
401819874,,,
401819874,,,
401819874,160.5,,
401819874,,,
401819874,,,
401819874,160.0,,
401819874,,,
401819874,,,
401819874,159.5,,
401819874,,,
401819874,,,
401819874,159.5,,
401819874,,,
401819874,,,
401819874,159.5,,
401819874,,,
401819874,,,
401819874,159.5,,
401819874,,,
401819874,,,
401819874,159.5,,
401819874,,,
401819874,,,
401819874,159.0,,
401819875,,,
401819875,,,
401819875,150.5,,
401819875,,,
401819875,,,
401819875,150.5,,
401819875,,,
401819875,,,
401819875,151.5,,
401819875,,,
401819875,,,
401819875,150.5,,
401819875,,,
401819875,,,
401819875,151.5,,
401819875,,,
401819875,,,
401819875,150.5,,
401819875,,,
401819875,,,
401819875,150.5,,
401819875,,,
401819875,,,
401819875,151.5,,
401819875,,,
401819875,,,
401819875,151.0,,
401819875,,,
401819875,,,
401819875,150.5,,
401819879,,,
401819879,144.5,,
401819879,,,
401819879,144.5,,
401819879,,,
401819879,144.5,,
401819879,,,
401819879,144.5,,
401819879,,,
401819879,144.5,,
401819879,,,
401819879,144.5,,
401819879,,,
401819879,143.5,,
401819879,,,
401819879,144.0,,
401819879,,,
401819879,144.5,,
401819882,,,
401819882,,,
401819882,152.5,,
401819882,,,
401819882,152.5,,
401819882,,,
401819882,152.5,,
401819882,,,
401819882,152.5,,
401819882,,,
401819882,152.0,,
401819882,,,
401819882,152.5,,
401819882,,,
401819882,152.5,,
401819882,,,
401819882,152.5,,
401819884,,,
401819884,143.5,,
401819884,,,
401819884,143.0,,
401819884,,,
401819884,144.5,,
401819884,,,
401819884,143.5,,
401819884,,,
401819884,144.5,,
401819884,,,
401819884,143.5,,
401819884,,,
401819884,,,
401819884,143.5,,
401819884,,,
401819884,,,
401819884,143.5,,
401819884,,,
401819884,,,
401819884,144.5,,
401819884,,,
401819884,143.0,,
401819889,,,
401819889,168.5,,
401819889,,,
401819889,168.5,,
401819889,,,
401819889,168.5,,
401819889,,,
401819889,167.5,,
401819889,,,
401819889,167.0,,
401819889,,,
401819889,,,
401819889,168.5,,
401819889,,,
401819889,,,
401819889,167.5,,
401819889,,,
401819889,168.0,,
401819889,,,
401819889,168.5,,
401819890,,,
401819890,,,
401819890,160.5,,
401819890,,,
401819890,,,
401819890,159.5,,
401819890,,,
401819890,,,
401819890,160.5,,
401819890,,,
401819890,,,
401819890,160.0,,
401819890,,,
401819890,,,
401819890,160.5,,
401819890,,,
401819890,,,
401819890,160.0,,
401819890,,,
401819890,,,
401819890,160.5,,
401819890,,,
401819890,,,
401819890,159.5,,
401819890,,,
401819890,,,
401819890,160.5,,
401819890,,,
401819890,,,
401819890,159.5,,
401819891,,,
401819891,,,
401819891,164.5,,
401819891,,,
401819891,,,
401819891,165.5,,
401819891,,,
401819891,,,
401819891,165.0,,
401819891,,,
401819891,,,
401819891,165.0,,
401819891,,,
401819891,,,
401819891,165.0,,
401819891,,,
401819891,,,
401819891,165.0,,
401819891,,,
401819891,,,
401819891,165.5,,
401819891,,,
401819891,,,
401819891,165.5,,
401819891,,,
401819891,,,
401819891,165.5,,
401819892,,,
401819892,,,
401819892,164.5,,
401819892,,,
401819892,,,
401819892,163.5,,
401819892,,,
401819892,,,
401819892,164.5,,
401819892,,,
401819892,,,
401819892,163.5,,
401819892,,,
401819892,,,
401819892,161.5,,
401819892,,,
401819892,,,
401819892,164.5,,
401819892,,,
401819892,,,
401819892,164.5,,
401819892,,,
401819892,,,
401819892,163.5,,
401819892,,,
401819892,,,
401819892,163.5,,
401819892,,,
401819892,,,
401819892,163.5,,
401819901,,,
401819901,,,
401819901,151.5,,
401819901,,,
401819901,152.0,,
401819901,,,
401819901,,,
401819901,151.5,,
401819901,,,
401819901,152.0,,
401819901,,,
401819901,151.5,,
401819901,,,
401819901,,,
401819901,151.5,,
401819901,,,
401819901,,,
401819901,152.0,,
401819901,,,
401819901,152.0,,
401819905,,,
401819905,,,
401819905,146.5,,
401819905,,,
401819905,,,
401819905,146.0,,
401819905,,,
401819905,,,
401819905,146.5,,
401819905,,,
401819905,,,
401819905,146.0,,
401819905,,,
401819905,,,
401819905,146.5,,
401819905,,,
401819905,,,
401819905,146.5,,
401819905,,,
401819905,,,
401819905,146.0,,
401819906,,,
401819906,,,
401819906,147.5,,
401819906,,,
401819906,148.0,,
401819906,,,
401819906,,,
401819906,148.5,,
401819906,,,
401819906,,,
401819906,147.5,,
401819906,,,
401819906,147.5,,
401819906,,,
401819906,,,
401819906,147.5,,
401819906,,,
401819906,,,
401819906,147.5,,
401819906,,,
401819906,,,
401819906,147.5,,
401819906,,,
401819906,148.0,,
401819908,,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,161.0,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,,,
401819908,160.5,,
401819908,,,
401819908,,,
401819908,160.5,,
401819909,,,
401819909,167.5,,
401819909,,,
401819909,,,
401819909,167.0,,
401819909,,,
401819909,,,
401819909,169.0,,
401819909,,,
401819909,,,
401819909,168.0,,
401819909,,,
401819909,,,
401819909,168.0,,
401819909,,,
401819909,,,
401819909,168.0,,
401819909,,,
401819909,,,
401819909,168.5,,
401819909,,,
401819909,,,
401819909,168.5,,
401819909,,,
401819909,,,
401819909,168.5,,
401819909,,,
401819909,,,
401819909,167.0,,
401819913,,,
401819913,,,
401819913,158.5,,
401819913,,,
401819913,,,
401819913,158.0,,
401819913,,,
401819913,,,
401819913,,,
401819913,,,
401819913,159.5,,
401819913,,,
401819913,,,
401819913,158.0,,
401819913,,,
401819913,,,
401819913,158.0,,
401819913,,,
401819913,,,
401819913,159.5,,
401819913,,,
401819913,,,
401819913,158.5,,
401819913,,,
401819913,,,
401819913,158.5,,
401819913,,,
401819913,,,
401819913,158.0,,
401819916,,,
401819916,,,
401819916,139.5,,
401819916,,,
401819916,139.0,,
401819916,,,
401819916,,,
401819916,140.5,,
401819916,,,
401819916,140.0,,
401819916,,,
401819916,,,
401819916,139.5,,
401819916,,,
401819916,,,
401819916,140.5,,
401819916,,,
401819916,,,
401819916,140.0,,
401819916,,,
401819916,139.0,,
401819917,,,
401819917,,,
401819917,135.5,,
401819917,,,
401819917,135.5,,
401819917,,,
401819917,134.5,,
401819917,,,
401819917,,,
401819917,134.5,,
401819917,,,
401819917,135.5,,
401819917,,,
401819917,,,
401819917,135.5,,
401819917,,,
401819917,,,
401819917,135.5,,
401819917,,,
401819917,,,
401819917,135.0,,
401819917,,,
401819917,135.5,,
401819918,,,
401819918,,,
401819918,129.5,,
401819918,,,
401819918,,,
401819918,129.5,,
401820149,,,
401820149,,,
401820149,140.5,,
401820149,,,
401820149,140.5,,
401820149,,,
401820149,,,
401820149,140.5,,
401820149,,,
401820149,,,
401820149,140.5,,
401820149,,,
401820149,140.5,,
401820150,,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,,,
401820150,154.0,,
401820150,,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,,,
401820150,154.5,,
401820150,,,
401820150,154.5,,
401820154,,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,,,
401820154,140.0,,
401820154,,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,,,
401820154,139.5,,
401820154,,,
401820154,139.5,,
401820158,,,
401820158,145.5,,
401820158,,,
401820158,145.5,,
401820158,,,
401820158,,,
401820158,,,
401820158,145.5,,
401820158,,,
401820158,145.0,,
401820158,,,
401820158,,,
401820158,145.5,,
401820158,,,
401820158,,,
401820158,145.5,,
401820158,,,
401820158,,,
401820158,145.0,,
401820158,,,
401820158,145.5,,
401820209,,,
401820209,140.5,,
401820209,,,
401820209,140.5,,
401820209,,,
401820209,140.5,,
401820211,,,
401820211,139.5,,
401820211,,,
401820211,139.5,,
401820211,,,
401820211,,,
401820211,140.5,,
401820211,,,
401820211,141.0,,
401820211,,,
401820211,,,
401820211,139.5,,
401820211,,,
401820211,,,
401820211,139.5,,
401820211,,,
401820211,,,
401820211,140.5,,
401820211,,,
401820211,,,
401820211,140.5,,
401820211,,,
401820211,139.5,,
401820212,,,
401820212,,,
401820212,147.5,,
401820212,,,
401820212,149.0,,
401820212,,,
401820212,,,
401820212,147.5,,
401820212,,,
401820212,,,
401820212,147.5,,
401820212,,,
401820212,,,
401820212,148.5,,
401820212,,,
401820212,,,
401820212,148.5,,
401820212,,,
401820212,,,
401820212,147.5,,
401820212,,,
401820212,,,
401820212,148.0,,
401820212,,,
401820212,149.0,,
401820224,,,
401820224,,,
401820224,140.5,,
401820224,,,
401820224,,,
401820224,140.5,,
401820224,,,
401820224,,,
401820224,139.5,,
401820224,,,
401820224,,,
401820224,140.5,,
401820224,,,
401820224,,,
401820224,141.0,,
401820224,,,
401820224,,,
401820224,140.5,,
401820224,,,
401820224,,,
401820224,140.5,,
401820224,,,
401820224,,,
401820224,139.5,,
401820224,,,
401820224,,,
401820224,140.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820225,,,
401820225,,,
401820225,144.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.0,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820226,,,
401820226,,,
401820226,138.5,,
401820227,,,
401820227,,,
401820227,136.5,,
401820227,,,
401820227,,,
401820227,136.0,,
401820227,,,
401820227,,,
401820227,136.0,,
401820227,,,
401820227,,,
401820227,136.0,,
401820227,,,
401820227,,,
401820227,136.0,,
401820227,,,
401820227,,,
401820227,137.0,,
401820227,,,
401820227,,,
401820227,136.5,,
401820227,,,
401820227,,,
401820227,135.5,,
401820227,,,
401820227,,,
401820227,136.0,,
401820227,,,
401820227,,,
401820227,136.0,,
401820294,,,
401820294,,,
401820294,146.5,,
401820294,,,
401820294,,,
401820294,146.0,,
401820294,,,
401820294,,,
401820294,,,
401820294,,,
401820294,146.5,,
401820294,,,
401820294,,,
401820294,147.0,,
401820294,,,
401820294,,,
401820294,147.5,,
401820294,,,
401820294,,,
401820294,146.5,,
401820294,,,
401820294,,,
401820294,146.5,,
401820294,,,
401820294,,,
401820294,147.0,,
401820294,,,
401820294,,,
401820294,146.0,,
401820296,,,
401820296,142.5,,
401820296,,,
401820296,142.5,,
401820296,,,
401820296,142.5,,
401820296,,,
401820296,142.5,,
401820396,,,
401820396,,,
401820396,155.5,,
401820396,,,
401820396,,,
401820396,155.0,,
401820396,,,
401820396,,,
401820396,156.0,,
401820396,,,
401820396,,,
401820396,156.0,,
401820396,,,
401820396,,,
401820396,155.0,,
401820396,,,
401820396,,,
401820396,155.0,,
401820396,,,
401820396,,,
401820396,155.5,,
401820396,,,
401820396,,,
401820396,155.5,,
401820396,,,
401820396,,,
401820396,155.5,,
401820396,,,
401820396,,,
401820396,155.0,,
401820397,,,
401820397,,,
401820397,158.5,,
401820397,,,
401820397,,,
401820397,158.0,,
401820397,,,
401820397,,,
401820397,158.5,,
401820397,,,
401820397,,,
401820397,158.0,,
401820397,,,
401820397,,,
401820397,158.0,,
401820397,,,
401820397,,,
401820397,158.0,,
401820397,,,
401820397,,,
401820397,158.5,,
401820397,,,
401820397,,,
401820397,157.5,,
401820397,,,
401820397,,,
401820397,158.0,,
401820398,,,
401820398,,,
401820398,162.5,,
401820398,,,
401820398,,,
401820398,163.0,,
401820398,,,
