game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401851485,2026,2026-03-05,2026-03-05 21:30:00+00:00,2026-03-05 16:30,EST,Southern Illinois Salukis,Drake Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,True,Enterprise Center
401829290,2026,2026-03-05,2026-03-05 22:00:00+00:00,2026-03-05 17:00,EST,North Carolina Central Eagles,South Carolina State Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,False,McDougald-McLendon Arena
401851698,2026,2026-03-05,2026-03-05 23:00:00+00:00,2026-03-05 18:00,EST,Southern Miss Golden Eagles,James Madison Dukes,0,0,,,,,STATUS_SCHEDULED,False,True,Pensacola Bay Center
401851454,2026,2026-03-05,2026-03-05 23:00:00+00:00,2026-03-05 18:00,EST,Iona Gaels,Sacred Heart Pioneers,0,0,,,,,STATUS_SCHEDULED,False,True,Jim Whelan Boardwalk Hall
401851620,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,North Dakota State Bison,Oral Roberts Golden Eagles,0,0,,,,,STATUS_SCHEDULED,False,True,Denny Sanford Premier Center
401851546,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,Lehigh Mountain Hawks,Holy Cross Crusaders,0,0,,,,,STATUS_SCHEDULED,False,False,Stabler Arena
401851545,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,Colgate Raiders,Loyola Maryland Greyhounds,0,0,,,,,STATUS_SCHEDULED,False,False,Cotterell Court
401851544,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,Boston University Terriers,American University Eagles,0,0,,,,,STATUS_SCHEDULED,False,False,Case Gym
401851543,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,Navy Midshipmen,Bucknell Bison,0,0,,,,,STATUS_SCHEDULED,False,False,Alumni Hall (Navy)
401851526,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,UT Martin Skyhawks,Eastern Illinois Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Ford Center
401851486,2026,2026-03-05,2026-03-06 00:00:00+00:00,2026-03-05 19:00,EST,Valparaiso Beacons,Indiana State Sycamores,0,0,,,,,STATUS_SCHEDULED,False,True,Enterprise Center
