game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401828300,2025-12-18,2025-12-18T22:00:00Z,2025-12-18T22:00:00Z,2025-12-18,4:00 PM,2025-12-18 16:00,CST
401826973,2025-12-18,2025-12-18T16:00:00Z,2025-12-18T16:00:00Z,2025-12-18,10:00 AM,2025-12-18 10:00,CST
401820847,2025-12-18,2025-12-18T16:00:00Z,2025-12-18T16:00:00Z,2025-12-18,10:00 AM,2025-12-18 10:00,CST
401830424,2025-12-18,2025-12-18T23:30:00Z,2025-12-18T23:30:00Z,2025-12-18,5:30 PM,2025-12-18 17:30,CST
401808579,2025-12-18,2025-12-18T23:30:00Z,2025-12-18T23:30:00Z,2025-12-18,5:30 PM,2025-12-18 17:30,CST
401806345,2025-12-18,2025-12-18T23:30:00Z,2025-12-18T23:30:00Z,2025-12-18,5:30 PM,2025-12-18 17:30,CST
401826775,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401830220,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401829416,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401826840,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401826074,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401823862,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401823549,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401822741,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401822671,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401820804,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401812652,2025-12-18,2025-12-19T00:00:00Z,2025-12-19T00:00:00Z,2025-12-18,6:00 PM,2025-12-18 18:00,CST
401827092,2025-12-18,2025-12-19T00:30:00Z,2025-12-19T00:30:00Z,2025-12-18,6:30 PM,2025-12-18 18:30,CST
401830247,2025-12-18,2025-12-19T01:00:00Z,2025-12-19T01:00:00Z,2025-12-18,7:00 PM,2025-12-18 19:00,CST
401827073,2025-12-18,2025-12-19T01:00:00Z,2025-12-19T01:00:00Z,2025-12-18,7:00 PM,2025-12-18 19:00,CST
401813295,2025-12-18,2025-12-19T01:00:00Z,2025-12-19T01:00:00Z,2025-12-18,7:00 PM,2025-12-18 19:00,CST
401812257,2025-12-18,2025-12-19T01:00:00Z,2025-12-19T01:00:00Z,2025-12-18,7:00 PM,2025-12-18 19:00,CST
401808576,2025-12-18,2025-12-19T01:00:00Z,2025-12-19T01:00:00Z,2025-12-18,7:00 PM,2025-12-18 19:00,CST
401808580,2025-12-18,2025-12-19T01:30:00Z,2025-12-19T01:30:00Z,2025-12-18,7:30 PM,2025-12-18 19:30,CST
401806349,2025-12-18,2025-12-19T01:30:00Z,2025-12-19T01:30:00Z,2025-12-18,7:30 PM,2025-12-18 19:30,CST
401806348,2025-12-18,2025-12-19T01:30:00Z,2025-12-19T01:30:00Z,2025-12-18,7:30 PM,2025-12-18 19:30,CST
401806347,2025-12-18,2025-12-19T01:30:00Z,2025-12-19T01:30:00Z,2025-12-18,7:30 PM,2025-12-18 19:30,CST
401806346,2025-12-18,2025-12-19T01:30:00Z,2025-12-19T01:30:00Z,2025-12-18,7:30 PM,2025-12-18 19:30,CST
401830248,2025-12-18,2025-12-19T02:00:00Z,2025-12-19T02:00:00Z,2025-12-18,8:00 PM,2025-12-18 20:00,CST
401824858,2025-12-18,2025-12-19T02:00:00Z,2025-12-19T02:00:00Z,2025-12-18,8:00 PM,2025-12-18 20:00,CST
401823740,2025-12-18,2025-12-19T02:30:00Z,2025-12-19T02:30:00Z,2025-12-18,8:30 PM,2025-12-18 20:30,CST
401823333,2025-12-18,2025-12-19T03:00:00Z,2025-12-19T03:00:00Z,2025-12-18,9:00 PM,2025-12-18 21:00,CST
