game_id,date,market_total,spread_home
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808730,2025-11-25,,
401808890,2025-11-03,,
401808890,2025-11-03,,
401808890,2025-11-03,,
401808890,2025-11-03,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808894,2025-11-18,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808895,2025-11-21,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808896,2025-11-24,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808897,2025-11-26,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808948,2025-11-03,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401808951,2025-11-15,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809047,2025-11-27,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809073,2025-11-03,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809075,2025-11-11,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809077,2025-11-17,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809078,2025-11-20,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809305,2025-11-16,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809308,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809309,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809310,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809311,2025-11-21,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
401809312,2025-11-24,,
