game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401826973,2025,2025-12-18,2025-12-18 16:00:00+00:00,2025-12-18 11:00,EST,Gardner-Webb Runnin' Bulldogs,Toccoa Falls Eagles,37,28,37.0,28.0,,,False,Paul Porter Arena
401820847,2025,2025-12-18,2025-12-18 16:00:00+00:00,2025-12-18 11:00,EST,Charleston Southern Buccaneers,North Florida Ospreys,55,41,55.0,41.0,,,False,Buccaneer Fieldhouse
401828300,2025,2025-12-18,2025-12-18 22:00:00+00:00,2025-12-18 17:00,EST,Jackson State Tigers,Hampton Pirates,0,0,,,,,True,Gateway Center
401830424,2025,2025-12-18,2025-12-18 23:30:00+00:00,2025-12-18 18:30,EST,UNC Asheville Bulldogs,Morris College Hornets,0,0,,,,,False,Kimmel Arena
401808579,2025,2025-12-18,2025-12-18 23:30:00+00:00,2025-12-18 18:30,EST,App State Mountaineers,Coastal Carolina Chanticleers,0,0,,,,,False,Holmes Convocation Center
401806345,2025,2025-12-18,2025-12-18 23:30:00+00:00,2025-12-18 18:30,EST,Eastern Illinois Panthers,SIU Edwardsville Cougars,0,0,,,,,False,Groniger Arena
401826775,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Georgia Bulldogs,Western Carolina Catamounts,0,0,,,,,False,Stegeman Coliseum
401830220,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Indiana State Sycamores,Bradley Braves,0,0,,,,,False,Hulman Center
401829416,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Lehigh Mountain Hawks,Penn State Hazleton Nittany Lions,0,0,,,,,False,Stabler Arena
401826840,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Davidson Wildcats,Temple Owls,0,0,,,,,False,John M. Belk Arena
401826074,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,William & Mary Tribe,Radford Highlanders,0,0,,,,,False,Kaplan Arena
401823862,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Manhattan Jaspers,Furman Paladins,0,0,,,,,False,Draddy Gymnasium
401823549,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Northern Arizona Lumberjacks,Southern Utah Thunderbirds,0,0,,,,,False,J. Lawrence Walkup Skydome
401822741,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,VCU Rams,American University Eagles,0,0,,,,,False,Siegel Center
401822671,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Saint Joseph's Hawks,Delaware State Hornets,0,0,,,,,False,Michael J. Hagan '85 Arena
401820804,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Charlotte 49ers,Lafayette Leopards,0,0,,,,,False,Halton Arena
401812652,2025,2025-12-18,2025-12-19 00:00:00+00:00,2025-12-18 19:00,EST,Central Connecticut Blue Devils,Fairfield Stags,0,0,,,,,False,Detrick Gymnasium
401827092,2025,2025-12-18,2025-12-19 00:30:00+00:00,2025-12-18 19:30,EST,Grambling Tigers,Norfolk State Spartans,0,0,,,,,True,Gateway Center
