game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401830878,2025,2025-11-28,2025-11-28 15:30:00+00:00,VCU Rams,Virginia Tech Hokies,47,35,45.0,35.0,2.0,0.0,True,Imperial Arena,2025-11-28,vcu__virginiatech,,,,,,,,,,,,
401822359,2025,2025-11-28,2025-11-28 17:00:00+00:00,Purdue Boilermakers,Eastern Illinois Panthers,0,0,,,,,False,Mackey Arena,2025-11-28,easternillinois__purdueboilermakers,,,,,,,,,,,,
401823592,2025,2025-11-28,2025-11-28 17:00:00+00:00,Gardner-Webb Runnin' Bulldogs,SE Louisiana Lions,0,0,,,,,True,Trask Coliseum,2025-11-28,gardnerwebbrunnin__selouisiana,,,,,,,,,,,,
401817533,2025,2025-11-28,2025-11-28 17:00:00+00:00,Wake Forest Demon Deacons,Northeastern Huskies,0,0,,,,,False,LJVM Coliseum,2025-11-28,northeastern__wakeforestdemon,,,,,,,,,,,,
401811096,2025,2025-11-28,2025-11-28 17:30:00+00:00,UConn Huskies,Illinois Fighting Illini,0,0,,,,,True,Madison Square Garden,2025-11-28,connecticut__illinoisfightingillini,,,,,,,,,,,,
401830917,2025,2025-11-28,2025-11-28 17:30:00+00:00,Charlotte 49ers,Richmond Spiders,0,0,,,,,True,State Farm Field House,2025-11-28,charlotte49ers__richmond,,,,,,,,,,,,
401830879,2025,2025-11-28,2025-11-28 18:00:00+00:00,Vanderbilt Commodores,Saint Mary's Gaels,0,0,,,,,True,Imperial Arena,2025-11-28,stmarys__vanderbilt,,,,,,,,,,,,
401822835,2025,2025-11-28,2025-11-28 18:00:00+00:00,Longwood Lancers,Siena Saints,0,0,,,,,True,Bender Arena,2025-11-28,longwood__sienasaints,,,,,,,,,,,,
401830748,2025,2025-11-28,2025-11-28 19:00:00+00:00,Nevada Wolf Pack,San Francisco Dons,0,0,,,,,True,Acrisure Arena,2025-11-28,nevadawolfpack__sanfrancisco,,,,,,,,,,,,
401829431,2025,2025-11-28,2025-11-28 19:00:00+00:00,Chattanooga Mocs,Tennessee Wesleyan Bulldogs,0,0,,,,,False,McKenzie Arena,2025-11-28,chattanoogamocs__tennesseewesleyan,,,,,,,,,,,,
401828915,2025,2025-11-28,2025-11-28 19:00:00+00:00,Alcorn State Braves,Indiana State Sycamores,0,0,,,,,True,Hulman Center,2025-11-28,alcornstate__indianastate,,,,,,,,,,,,
401827486,2025,2025-11-28,2025-11-28 19:00:00+00:00,Missouri Tigers,Cleveland State Vikings,0,0,,,,,False,Mizzou Arena,2025-11-28,clevelandstate__missouri,,,,,,,,,,,,
401824127,2025,2025-11-28,2025-11-28 19:00:00+00:00,Seattle U Redhawks,Texas State Bobcats,0,0,,,,,True,Resorts World Event Center,2025-11-28,seattleu__texasstate,,,,,,,,,,,,
401823404,2025,2025-11-28,2025-11-28 19:00:00+00:00,Robert Morris Colonials,Southern Utah Thunderbirds,0,0,,,,,False,UPMC Events Center,2025-11-28,robertmorriscolonials__southernutahthunderbirds,,,,,,,,,,,,
401823396,2025,2025-11-28,2025-11-28 19:00:00+00:00,Purdue Fort Wayne Mastodons,Holy Cross College (IN) Saints,0,0,,,,,False,Hilliard Gates Sports Center,2025-11-28,holycrosscollegeinsaints__purduefortwaynemastodons,,,,,,,,,,,,
401823026,2025,2025-11-28,2025-11-28 19:00:00+00:00,Marquette Golden Eagles,Oklahoma Sooners,0,0,,,,,True,Credit Union 1 Arena,2025-11-28,marquettegolden__oklahomasooners,,,,,,,,,,,,
