game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401808731,2025,2025-12-01,2025-12-02 00:30:00+00:00,2025-12-01 19:30,EST,Incarnate Word Cardinals,McNeese Cowboys,0,0,,,,,False,McDermott Center,2025-12-02T00:30:00Z,2025-12-01,,,2025-12-01,incarnateword__mcneese,,,,,,,,,,,,
401812384,2025,2025-12-01,2025-12-02 00:00:00+00:00,2025-12-01 19:00,EST,Xavier Musketeers,Saint Francis Red Flash,0,0,,,,,False,Cintas Center,2025-12-02T00:00:00Z,2025-12-01,,,2025-12-01,stfrancisredflash__xavier,,,,,,,,,,,,
401817470,2025,2025-12-01,2025-12-02 03:00:00+00:00,2025-12-01 22:00,EST,Stanford Cardinal,Portland Pilots,0,0,,,,,False,Maples Pavilion,2025-12-02T03:00:00Z,2025-12-01,,,2025-12-01,portlandpilots__stanfordcardinal,,,,,,,,,,,,
401819846,2025,2025-12-01,2025-12-02 00:00:00+00:00,2025-12-01 19:00,EST,Cincinnati Bearcats,Tarleton State Texans,0,0,,,,,False,Fifth Third Arena,2025-12-02T00:00:00Z,2025-12-01,,,2025-12-01,cincinnati__tarletonstate,,,,,,,,,,,,
401819866,2025,2025-12-01,2025-12-02 02:00:00+00:00,2025-12-01 21:00,EST,Colorado Buffaloes,California Baptist Lancers,0,0,,,,,False,CU Events Center,2025-12-02T02:00:00Z,2025-12-01,,,2025-12-01,californiabaptist__colorado,,,,,,,,,,,,
401819893,2025,2025-12-01,2025-12-02 01:00:00+00:00,2025-12-01 20:00,EST,Kansas State Wildcats,Bowling Green Falcons,0,0,,,,,False,Bramlage Coliseum,2025-12-02T01:00:00Z,2025-12-01,,,2025-12-01,bowlinggreen__kansasstate,,,,,,,,,,,,
401820546,2025,2025-12-01,2025-12-02 01:00:00+00:00,2025-12-01 20:00,EST,Northern Iowa Panthers,Coe Kohawks,0,0,,,,,False,McLeod Center,2025-12-02T01:00:00Z,2025-12-01,,,2025-12-01,coekohawks__northerniowa,,,,,,,,,,,,
401822368,2025,2025-12-01,2025-12-02 01:00:00+00:00,2025-12-01 20:00,EST,Eastern Illinois Panthers,Blackburn Beavers,0,0,,,,,False,Groniger Arena,2025-12-02T01:00:00Z,2025-12-01,,,2025-12-01,blackburnbeavers__easternillinois,,,,,,,,,,,,
401822998,2025,2025-12-01,2025-12-02 00:30:00+00:00,2025-12-01 19:30,EST,Middle Tennessee Blue Raiders,UAB Blazers,0,0,,,,,False,Murphy Center,2025-12-02T00:30:00Z,2025-12-01,,,2025-12-01,middletennesseeblueraiders__uabblazers,,,,,,,,,,,,
401823437,2025,2025-12-01,2025-12-02 00:00:00+00:00,2025-12-01 19:00,EST,Jacksonville State Gamecocks,North Alabama Lions,0,0,,,,,False,Pete Mathews Coliseum,2025-12-02T00:00:00Z,2025-12-01,,,2025-12-01,jacksonvillestategamecocks__northalabama,,,,,,,,,,,,
401823470,2025,2025-12-01,2025-12-01 23:30:00+00:00,2025-12-01 18:30,EST,Toledo Rockets,Central State (OH) Marauders,0,0,,,,,False,Savage Arena,2025-12-01T23:30:00Z,2025-12-01,,,2025-12-01,centralstateohmarauders__toledorockets,,,,,,,,,,,,
401823546,2025,2025-12-01,2025-12-02 01:30:00+00:00,2025-12-01 20:30,EST,Southern Utah Thunderbirds,West Coast Baptist Eagles,0,0,,,,,False,America First Events Center,2025-12-02T01:30:00Z,2025-12-01,,,2025-12-01,southernutahthunderbirds__westcoastbaptist,,,,,,,,,,,,
401823565,2025,2025-12-01,2025-12-01 23:30:00+00:00,2025-12-01 18:30,EST,Villanova Wildcats,Temple Owls,0,0,,,,,False,Finneran Pavilion,2025-12-01T23:30:00Z,2025-12-01,,,2025-12-01,temple__villanova,b6be0a1ef5f8d1c16a1d6c96e3092e11,FanDuel,2025-12-01 15:32:51.366665+00:00,-1200.0,720.0,-12.5,148.5,2025-12-01 23:30:00+00:00,Villanova Wildcats,Temple Owls,2025-12-01,temple__villanova
401824308,2025,2025-12-01,2025-12-02 00:00:00+00:00,2025-12-01 19:00,EST,Delaware Blue Hens,Iona Gaels,0,0,,,,,False,Bob Carpenter Center,2025-12-02T00:00:00Z,2025-12-01,,,2025-12-01,delawarebluehens__iona,,,,,,,,,,,,
401825387,2025,2025-12-01,2025-12-02 00:00:00+00:00,2025-12-01 19:00,EST,Troy Trojans,West Georgia Wolves,0,0,,,,,False,Trojan Arena,2025-12-02T00:00:00Z,2025-12-01,,,2025-12-01,troytrojans__westgeorgiawolves,,,,,,,,,,,,
401827016,2025,2025-12-01,2025-12-01 17:00:00+00:00,2025-12-01 12:00,EST,Southern Jaguars,Louisiana Christian Wildcats,0,0,,,,,False,F.G. Clark Activity Center,2025-12-01T17:00:00Z,2025-12-01,,,2025-12-01,louisianachristian__southern,,,,,,,,,,,,
401827523,2025,2025-12-01,2025-12-02 00:00:00+00:00,2025-12-01 19:00,EST,Hampton Pirates,Apprentice School Builders,0,0,,,,,False,Convocation Center (VA),2025-12-02T00:00:00Z,2025-12-01,,,2025-12-01,apprenticeschoolbuilders__hampton,,,,,,,,,,,,
401830319,2025,2025-12-01,2025-12-02 02:00:00+00:00,2025-12-01 21:00,EST,New Mexico Lobos,New Mexico Highlands Cowboys,0,0,,,,,False,The Pit,2025-12-02T02:00:00Z,2025-12-01,,,2025-12-01,newmexico__newmexicohighlands,,,,,,,,,,,,
401837346,2025,2025-12-01,2025-12-01 17:00:00+00:00,2025-12-01 12:00,EST,Chicago State Cougars,St. Xavier  (IL) Cougars,0,0,,,,,False,Jones Convocation Center,2025-12-01T17:00:00Z,2025-12-01,,,2025-12-01,chicagostate__stxavieril,,,,,,,,,,,,
