game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,FanDuel,2025-11-17 23:35:41.276461+00:00,,,-40.5,171.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,BetOnline.ag,2025-11-17 23:35:41.276461+00:00,,,-40.0,170.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,LowVig.ag,2025-11-17 23:35:41.276461+00:00,,,-40.0,170.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,DraftKings,2025-11-17 23:35:41.276461+00:00,,,-40.5,167.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,BetRivers,2025-11-17 23:35:41.276461+00:00,,,-41.5,170.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,Fanatics,2025-11-17 23:35:41.276461+00:00,,,-40.5,171.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,BetMGM,2025-11-17 23:35:41.276461+00:00,-10000.0,3300.0,,167.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,Bovada,2025-11-17 23:35:41.276461+00:00,,,-40.0,170.0,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401829420,2025,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,0,0,,,,,False,Stegeman Coliseum,2025-11-17,floridaaandmrattlers__georgia,a4bed65f2ef35847ad7290af7eef8f98,Caesars,2025-11-17 23:35:41.276461+00:00,,,-37.5,169.5,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,2025-11-17,floridaaandmrattlers__georgia
401828470,2025,2025-11-17,2025-11-18 00:00:00+00:00,Liberty Flames,Carolina University Bruins,0,0,,,,,False,Liberty Arena (VA),2025-11-17,carolina__libertyflames,,,,,,,,,,,,
401827451,2025,2025-11-17,2025-11-18 00:00:00+00:00,Charleston Cougars,Drake Bulldogs,0,0,,,,,False,TD Arena,2025-11-17,charleston__drake,,,,,,,,,,,,
401826773,2025,2025-11-17,2025-11-18 00:00:00+00:00,Florida Atlantic Owls,Coastal Georgia Mariner,0,0,,,,,False,Eleanor R. Baldwin Arena,2025-11-17,coastalgeorgiamariner__floridaatlantic,,,,,,,,,,,,
401825384,2025,2025-11-17,2025-11-18 00:00:00+00:00,Tennessee Tech Golden Eagles,West Georgia Wolves,0,0,,,,,False,Hooper Eblen Center,2025-11-17,tennesseetechgolden__westgeorgiawolves,,,,,,,,,,,,
401824827,2025,2025-11-17,2025-11-18 00:00:00+00:00,UCF Knights,Oakland Golden Grizzlies,0,0,,,,,False,Addition Financial Arena,2025-11-17,oaklandgoldengrizzlies__ucf,,,,,,,,,,,,
401822833,2025,2025-11-17,2025-11-18 00:00:00+00:00,Siena Saints,Colgate Raiders,0,0,,,,,False,MVP Arena,2025-11-17,colgateraiders__sienasaints,,,,,,,,,,,,
401819917,2025,2025-11-17,2025-11-18 00:00:00+00:00,West Virginia Mountaineers,Lafayette Leopards,0,0,,,,,False,WVU Coliseum,2025-11-17,lafayette__westvirginia,,,,,,,,,,,,
401817255,2025,2025-11-17,2025-11-18 00:00:00+00:00,NC State Wolfpack,VCU Rams,0,0,,,,,False,Lenovo Center,2025-11-17,ncstate__vcu,,,,,,,,,,,,
401813376,2025,2025-11-17,2025-11-18 00:00:00+00:00,Le Moyne Dolphins,Niagara Purple Eagles,0,0,,,,,False,Ted Grant Court,2025-11-17,lemoyne__niagarapurple,,,,,,,,,,,,
401813349,2025,2025-11-17,2025-11-18 00:00:00+00:00,High Point Panthers,Canisius Golden Griffins,0,0,,,,,False,Qubein Center,2025-11-17,canisiusgolden__highpoint,,,,,,,,,,,,
401812576,2025,2025-11-17,2025-11-18 00:00:00+00:00,Pennsylvania Quakers,Saint Joseph's Hawks,0,0,,,,,False,The Palestra,2025-11-17,pennsylvania__stjosephs,,,,,,,,,,,,
401809077,2025,2025-11-17,2025-11-18 00:00:00+00:00,Pittsburgh Panthers,Bucknell Bison,0,0,,,,,False,Petersen Events Center,2025-11-17,bucknell__pittsburgh,,,,,,,,,,,,
401830121,2025,2025-11-17,2025-11-18 00:30:00+00:00,UT Rio Grande Valley Vaqueros,Southwestern Adventist Knights,0,0,,,,,False,UTRGV Fieldhouse,2025-11-17,southwesternadventist__utriograndevalley,,,,,,,,,,,,
401828512,2025,2025-11-17,2025-11-18 00:30:00+00:00,UL Monroe Warhawks,Lamar Cardinals,0,0,,,,,False,Fant-Ewing Coliseum,2025-11-17,lamar__ulmonroewarhawks,,,,,,,,,,,,
401826853,2025,2025-11-17,2025-11-18 00:30:00+00:00,UAB Blazers,Rhodes Lynx,0,0,,,,,False,Bartow Arena,2025-11-17,rhodeslynx__uabblazers,,,,,,,,,,,,
401819873,2025,2025-11-17,2025-11-18 01:00:00+00:00,Iowa State Cyclones,Stonehill Skyhawks,0,0,,,,,False,Hilton Coliseum,2025-11-17,iowastate__stonehillskyhawks,,,,,,,,,,,,
401826912,2025,2025-11-17,2025-11-18 01:00:00+00:00,Wisconsin Badgers,SIU Edwardsville Cougars,0,0,,,,,False,Kohl Center,2025-11-17,siuedwardsville__wisconsinbadgers,,,,,,,,,,,,
401829473,2025,2025-11-17,2025-11-18 01:00:00+00:00,South Dakota State Jackrabbits,Peru State PERU STATE,0,0,,,,,False,First Bank & Trust Arena,2025-11-17,perustateperustate__southdakotastate,,,,,,,,,,,,
401828919,2025,2025-11-17,2025-11-18 01:00:00+00:00,North Dakota State Bison,Southern Illinois Salukis,0,0,,,,,False,Scheels Center,2025-11-17,northdakotastate__southernillinoissalukis,,,,,,,,,,,,
401827041,2025,2025-11-17,2025-11-18 01:00:00+00:00,Missouri Tigers,Prairie View A&M Panthers,0,0,,,,,False,Mizzou Arena,2025-11-17,missouri__prairieviewaandm,,,,,,,,,,,,
401826997,2025,2025-11-17,2025-11-18 01:00:00+00:00,Tarleton State Texans,Angelo State Rams,0,0,,,,,False,Wisdom Gym,2025-11-17,angelostate__tarletonstate,,,,,,,,,,,,
401819890,2025,2025-11-17,2025-11-18 01:00:00+00:00,Kansas State Wildcats,Tulsa Golden Hurricane,0,0,,,,,False,Bramlage Coliseum,2025-11-17,kansasstate__tulsa,,,,,,,,,,,,
401826807,2025,2025-11-17,2025-11-18 01:30:00+00:00,Tennessee Volunteers,Rice Owls,0,0,,,,,False,Food City Center,2025-11-17,rice__tennessee,,,,,,,,,,,,
401830633,2025,2025-11-17,2025-11-18 01:30:00+00:00,Western Illinois Leathernecks,Coe Kohawks,0,0,,,,,False,Western Hall,2025-11-17,coekohawks__westernillinoisleathernecks,,,,,,,,,,,,
401823542,2025,2025-11-17,2025-11-18 02:00:00+00:00,Gonzaga Bulldogs,Southern Utah Thunderbirds,0,0,,,,,False,McCarthey Athletic Center,2025-11-17,gonzaga__southernutahthunderbirds,,,,,,,,,,,,
