game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401809397,Furman Paladins,Richmond Spiders,2025-11-27,2025-11-27 16:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830752,Vanderbilt Commodores,VCU Rams,2025-11-27,2025-11-27 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817199,East Carolina Pirates,St. Bonaventure Bonnies,2025-11-27,2025-11-27 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809398,Illinois State Redbirds,Charlotte 49ers,2025-11-27,2025-11-27 18:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819865,Colorado Buffaloes,San Francisco Dons,2025-11-27,2025-11-27 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830753,Virginia Tech Hokies,Saint Mary's Gaels,2025-11-27,2025-11-27 19:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809047,Florida Gators,TCU Horned Frogs,2025-11-27,2025-11-27 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817267,Michigan State Spartans,North Carolina Tar Heels,2025-11-27,2025-11-27 21:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827268,Nevada Wolf Pack,Washington Huskies,2025-11-27,2025-11-27 21:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809419,Miami Hurricanes,BYU Cougars,2025-11-27,2025-11-27 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826890,Providence Friars,Wisconsin Badgers,2025-11-27,2025-11-27 22:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830875,Western Kentucky Hilltoppers,South Florida Bulls,2025-11-27,2025-11-27 22:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817187,Saint Louis Billikens,Santa Clara Broncos,2025-11-27,2025-11-28 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809396,Dayton Flyers,Georgetown Hoyas,2025-11-27,2025-11-28 00:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817234,Arkansas Razorbacks,Duke Blue Devils,2025-11-27,2025-11-28 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830754,Colorado State Rams,Wichita State Shockers,2025-11-27,2025-11-28 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817469,Minnesota Golden Gophers,Stanford Cardinal,2025-11-27,2025-11-28 02:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812276,Northwestern Wildcats,Oklahoma State Cowboys,2025-11-27,2025-11-28 03:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
