game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401824368,2026,2026-01-21,2026-01-21 23:00:00+00:00,2026-01-21 18:00,EST,Boston University Terriers,Lafayette Leopards,0,0,,,,,False,Case Gym
401823921,2026,2026-01-21,2026-01-21 23:00:00+00:00,2026-01-21 18:00,EST,South Carolina Upstate Spartans,UNC Asheville Bulldogs,0,0,,,,,False,G.B. Hodge Center
401809337,2026,2026-01-21,2026-01-21 23:00:00+00:00,2026-01-21 18:00,EST,Wofford Terriers,Samford Bulldogs,0,0,,,,,False,Jerry Richardson Indoor Stadium
401809336,2026,2026-01-21,2026-01-21 23:00:00+00:00,2026-01-21 18:00,EST,VMI Keydets,UNC Greensboro Spartans,0,0,,,,,False,Cameron Hall
401828385,2026,2026-01-21,2026-01-21 23:30:00+00:00,2026-01-21 18:30,EST,La Salle Explorers,Dayton Flyers,0,0,,,,,False,John Glaser Arena
401823920,2026,2026-01-21,2026-01-21 23:30:00+00:00,2026-01-21 18:30,EST,Winthrop Eagles,Radford Highlanders,0,0,,,,,False,Winthrop Coliseum
401825460,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Illinois Fighting Illini,Maryland Terrapins,0,0,,,,,False,State Farm Center
401820687,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,North Carolina Tar Heels,Notre Dame Fighting Irish,0,0,,,,,False,Dean E. Smith Center
401830275,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Drake Bulldogs,Murray State Racers,0,0,,,,,False,Knapp Center
401830230,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Bradley Braves,Indiana State Sycamores,0,0,,,,,False,Carver Arena
401828674,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,American University Eagles,Colgate Raiders,0,0,,,,,False,Bender Arena
401828386,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Richmond Spiders,Rhode Island Rams,0,0,,,,,False,Robins Center
401828384,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Davidson Wildcats,Fordham Rams,0,0,,,,,False,John M. Belk Arena
401828186,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Florida Atlantic Owls,Tulane Green Wave,0,0,,,,,False,Eleanor R. Baldwin Arena
401826820,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Bucknell Bison,Army Black Knights,0,0,,,,,False,Sojka Pavilion
401823919,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Longwood Lancers,Gardner-Webb Runnin' Bulldogs,0,0,,,,,False,Joan Perry Brock Center
401823918,2026,2026-01-21,2026-01-22 00:00:00+00:00,2026-01-21 19:00,EST,Presbyterian Blue Hose,Charleston Southern Buccaneers,0,0,,,,,False,Templeton Center
