date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,1,1,0,5,8.85225,7.41975,16.272,1.4325,5.0,9.0,13.0,4.0,7.0,11.0,11.0,16.0,22.0,-4.0,2.0,6.0,8.85225,7.41975,16.014791269628788,1.4325,5.0,9.0,13.0,4.0,7.0,11.0,10.742791269628787,15.742791269628787,21.74279126962879,-4.0,2.0,6.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,2,1,5,10,8.92525,7.46425,16.3895,1.461,5.0,9.0,13.0,4.0,7.0,11.0,11.0,16.0,22.0,-4.0,1.0,6.0,17.7775,14.884,31.99083253925757,2.8935,12.0,18.0,23.0,10.0,15.0,20.0,24.329332539257575,31.329332539257575,40.32933253925757,-4.0,3.0,10.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,3,1,10,15,9.25125,7.56125,16.8125,1.69,5.0,9.0,13.0,4.0,7.0,11.0,11.0,17.0,22.0,-3.0,2.0,7.0,27.02875,22.44525,48.33900171586311,4.5835,20.0,27.0,34.0,16.0,22.0,29.0,38.86500171586311,47.86500171586311,58.96500171586302,-4.0,5.0,13.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,4,1,15,20,9.45075,7.912,17.36275,1.53875,6.0,9.0,14.0,4.0,8.0,12.0,12.0,17.0,23.0,-4.0,2.0,7.0,36.4795,30.35725,66.83675,6.12225,28.0,36.0,45.0,23.0,30.0,38.0,54.0,66.0,80.0,-3.0,6.0,16.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,5,2,20,25,10.652,8.3955,19.0475,2.2565,6.0,10.0,15.0,5.0,8.0,12.0,13.0,19.0,26.0,-3.0,2.0,7.0,47.1315,38.75275,81.88842322749102,8.37875,38.0,47.0,56.0,31.0,39.0,47.0,68.90417322749104,81.00417322749101,96.004173227491,-2.0,8.0,19.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,6,2,25,30,10.24325,8.00025,18.2435,2.243,6.0,10.0,15.0,4.0,8.0,12.0,12.0,18.0,25.0,-3.0,2.0,7.099999999999909,57.37475,46.753,98.91638486483896,10.62175,47.0,57.0,68.0,38.0,47.0,56.0,83.78863486483897,98.78863486483895,114.78863486483895,-1.0,10.5,23.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,7,2,30,35,10.458,8.22725,18.68525,2.23075,6.0,10.0,15.0,4.0,8.0,12.0,12.0,18.0,25.0,-3.0,2.0,8.0,67.83275,54.98025,115.96022440916369,12.8525,56.0,68.0,80.0,45.0,55.0,65.0,98.14722440916368,116.14722440916368,134.14722440916367,1.0,13.0,26.0
2026-02-23,401808721,East Texas A&M Lions,Houston Christian Huskies,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,3.0,spread,base,4,4,3dfe85989ce6,96f21122648d,8,2,35,40,11.6425,9.04925,20.69175,2.59325,7.0,11.0,16.0,5.0,9.0,13.0,14.0,20.0,28.0,-3.0,3.0,8.0,79.47525,64.0295,143.50475,15.44575,67.0,79.0,92.0,53.0,64.0,75.0,123.0,143.0,164.0,2.900000000000034,15.0,28.0
2026-02-23,401808887,McNeese Cowboys,UT Rio Grande Valley Vaqueros,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,10.0,spread,base,4,4,3dfe85989ce6,96f21122648d,1,1,0,5,8.06025,8.3855,16.44575,-0.32525,5.0,8.0,12.0,5.0,8.0,12.0,11.0,16.0,22.0,-5.0,0.0,5.0,8.06025,8.3855,16.188541269628786,-0.32525,5.0,8.0,12.0,5.0,8.0,12.0,10.742791269628787,15.742791269628787,21.74279126962879,-5.0,0.0,5.0
2026-02-23,401808887,McNeese Cowboys,UT Rio Grande Valley Vaqueros,2026-02-23 19:30,2026-02-24T00:30:00Z,EST,10.0,spread,base,4,4,3dfe85989ce6,96f21122648d,2,1,5,10,8.08875,8.471,16.55975,-0.38225,5.0,8.0,12.0,5.0,8.0,12.0,11.0,16.0,22.0,-5.0,0.0,5.0,16.149,16.8565,32.334832539257576,-0.7075,11.0,16.0,22.0,11.0,17.0,23.0,24.329332539257575,32.32933253925758,41.32933253925757,-8.0,-1.0,6.0
