game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401809307,Ohio State Buckeyes,North Carolina Tar Heels,2025-12-20,2025-12-20 20:26:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827913,Utah State Aggies,Colorado State Rams,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827502,UNC Wilmington Seahawks,Howard Bison,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827056,North Carolina Central Eagles,Longwood Lancers,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826755,Georgia Tech Yellow Jackets,Lafayette Leopards,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824310,Vermont Catamounts,Iona Gaels,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817526,Virginia Tech Hokies,Elon Phoenix,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813772,Ball State Cardinals,Miami (OH) RedHawks,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813771,Massachusetts Minutemen,Kent State Golden Flashes,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808587,Troy Trojans,Marshall Thundering Herd,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808583,Old Dominion Monarchs,Coastal Carolina Chanticleers,2025-12-20,2025-12-20 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830123,UT Rio Grande Valley Vaqueros,College Of Biblical Studies Ambassadors,2025-12-20,2025-12-20 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826744,Northern Colorado Bears,Denver Pioneers,2025-12-20,2025-12-20 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813770,Northern Illinois Huskies,Central Michigan Chippewas,2025-12-20,2025-12-20 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808585,UL Monroe Warhawks,Louisiana Ragin' Cajuns,2025-12-20,2025-12-20 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808586,Texas State Bobcats,South Alabama Jaguars,2025-12-20,2025-12-20 20:45:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826874,Michigan State Spartans,Oakland Golden Grizzlies,2025-12-20,2025-12-20 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817249,Louisville Cardinals,Montana Grizzlies,2025-12-20,2025-12-20 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809306,Kentucky Wildcats,St. John's Red Storm,2025-12-20,2025-12-20 17:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823473,Toledo Rockets,Lourdes University Gray Wolves,2025-12-20,2025-12-20 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401811114,Kansas State Wildcats,South Dakota Coyotes,2025-12-20,2025-12-20 17:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813444,Dayton Flyers,Liberty Flames,2025-12-20,2025-12-20 17:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823373,Detroit Mercy Titans,Siena Heights Saints,2025-12-20,2025-12-20 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823006,Youngstown State Penguins,South Carolina Upstate Spartans,2025-12-20,2025-12-20 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822347,Indiana Hoosiers,Chicago State Cougars,2025-12-20,2025-12-20 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
