game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
31ac92946c83acf2b640f070d7b767a4,2025,2025-12-14,2025-12-14 17:00:00+00:00,2025-12-14 12:00,EST,Temple Owls,Saint Francis Red Flash,0,0,,,,,False,Liacouras Center,2025-12-14T17:00:00Z,2025-12-14,,,2025-12-14,stfrancisredflash__temple,,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,,,-21.0,153.5,2025-12-14 17:00:00+00:00,Temple Owls,Saint Francis (PA) Red Flash,2025-12-14,stfrancisparedflash__temple
401812386,2025,2025-12-14,2025-12-14 17:00:00+00:00,2025-12-14 12:00,EST,Temple Owls,Saint Francis Red Flash,0,0,,,,,False,Liacouras Center,2025-12-14T17:00:00Z,2025-12-14,,,2025-12-14,stfrancisredflash__temple,,,,,,,,,,,,
401817161,2025,2025-12-14,2025-12-14 22:00:00+00:00,2025-12-14 17:00,EST,Loyola Chicago Ramblers,Chicago State Cougars,0,0,,,,,False,Gentile Arena,2025-12-14T22:00:00Z,2025-12-14,,,2025-12-14,chicagostate__loyolachicago,,,,,,,,,,,,
401817512,2025,2025-12-14,2025-12-14 22:00:00+00:00,2025-12-14 17:00,EST,Purdue Fort Wayne Mastodons,Detroit Mercy Titans,0,0,,,,,False,Memorial Coliseum (IN),2025-12-14T22:00:00Z,2025-12-14,,,2025-12-14,detroitmercy__purduefortwaynemastodons,34c347500379aaf636c732eb0efb8251,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-425.0,334.0,-9.0,154.0,2025-12-14 22:00:00+00:00,Purdue Fort Wayne Mastodons,Detroit Mercy Titans,2025-12-14,detroitmercy__purduefortwaynemastodons
401817525,2025,2025-12-14,2025-12-14 17:00:00+00:00,2025-12-14 12:00,EST,Virginia Tech Hokies,Maryland Eastern Shore Hawks,0,0,,,,,False,Cassell Coliseum,2025-12-14T17:00:00Z,2025-12-14,,,2025-12-14,marylandeasternshore__virginiatech,b1405e29637bfbae282494b5063795f5,FanDuel,2025-12-14 15:17:33.147282+00:00,-30000.0,4000.0,-27.5,139.5,2025-12-14 17:00:00+00:00,Virginia Tech Hokies,Maryland-Eastern Shore Hawks,2025-12-14,marylandeasternshore__virginiatech
401817535,2025,2025-12-14,2025-12-14 22:00:00+00:00,2025-12-14 17:00,EST,Wake Forest Demon Deacons,Queens University Royals,0,0,,,,,False,LJVM Coliseum,2025-12-14T22:00:00Z,2025-12-14,,,2025-12-14,queensroyals__wakeforestdemon,8a5d88643bdd38e15d3713372768d5b6,FanDuel,2025-12-14 15:17:33.147282+00:00,-4000.0,1400.0,-18.5,162.5,2025-12-14 22:00:00+00:00,Wake Forest Demon Deacons,Queens University Royals,2025-12-14,queensroyals__wakeforestdemon
401819879,2025,2025-12-14,2025-12-14 18:00:00+00:00,2025-12-14 13:00,EST,Iowa State Cyclones,Eastern Illinois Panthers,0,0,,,,,False,Hilton Coliseum,2025-12-14T18:00:00Z,2025-12-14,,,2025-12-14,easternillinois__iowastate,2dd2c36323879f35affaf440279af6a4,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,,,-44.0,144.5,2025-12-14 18:00:00+00:00,Iowa State Cyclones,Eastern Illinois Panthers,2025-12-14,easternillinois__iowastate
401820803,2025,2025-12-14,2025-12-14 21:00:00+00:00,2025-12-14 16:00,EST,Charleston Cougars,Charlotte 49ers,0,0,,,,,False,TD Arena,2025-12-14T21:00:00Z,2025-12-14,,,2025-12-14,charleston__charlotte49ers,4dd427b86083a98b006c2a7c3ce3be3c,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-270.0,222.0,-6.5,141.0,2025-12-14 21:00:00+00:00,Charleston Cougars,Charlotte 49ers,2025-12-14,charleston__charlotte49ers
401820814,2025,2025-12-14,2025-12-14 18:00:00+00:00,2025-12-14 13:00,EST,East Carolina Pirates,Buffalo Bulls,0,0,,,,,False,Minges Coliseum,2025-12-14T18:00:00Z,2025-12-14,,,2025-12-14,buffalobulls__eastcarolina,77bcaedbd30114c7a6e58229df19c56a,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-113.0,-107.0,-1.0,147.0,2025-12-14 18:00:00+00:00,East Carolina Pirates,Buffalo Bulls,2025-12-14,buffalobulls__eastcarolina
401822314,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Milwaukee Panthers,Indiana State Sycamores,0,0,,,,,False,UW-Milwaukee Panther Arena,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,indianastate__milwaukee,26b5a494ee56783a426670f543de0683,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-185.0,161.0,-4.5,159.0,2025-12-14 19:00:00+00:00,Milwaukee Panthers,Indiana St Sycamores,2025-12-14,indianastate__milwaukee
401822327,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Campbell Fighting Camels,Ball State Cardinals,0,0,,,,,False,John W. Pope Jr. Convocation Center,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,ballstate__campbellfighting,335481403c8d14f16014c08c997a3f45,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-325.0,263.0,-7.5,145.5,2025-12-14 19:00:00+00:00,Campbell Fighting Camels,Ball State Cardinals,2025-12-14,ballstate__campbellfighting
401822764,2025,2025-12-14,2025-12-14 19:30:00+00:00,2025-12-14 14:30,EST,Radford Highlanders,Coppin State Eagles,0,0,,,,,False,The Dedmon Center,2025-12-14T19:30:00Z,2025-12-14,,,2025-12-14,coppinstate__radford,9b2ff412ce80fb14a43b92099ef148b9,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,,,-20.5,153.5,2025-12-14 19:30:00+00:00,Radford Highlanders,Coppin State Eagles,2025-12-14,coppinstate__radford
401823005,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Youngstown State Penguins,Thiel Tomcats,0,0,,,,,False,Beeghly Center,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,thieltomcats__youngstownstate,,,,,,,,,,,,
401823018,2025,2025-12-14,2025-12-14 22:00:00+00:00,2025-12-14 17:00,EST,Portland Pilots,Kent State Golden Flashes,0,0,,,,,False,Chiles Center,2025-12-14T22:00:00Z,2025-12-14,,,2025-12-14,kentstategoldenflashes__portlandpilots,7276ea48989506792ffff9fd6892daac,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,256.0,-315.0,7.0,163.5,2025-12-14 22:00:00+00:00,Portland Pilots,Kent State Golden Flashes,2025-12-14,kentstategoldenflashes__portlandpilots
401823234,2025,2025-12-14,2025-12-14 21:00:00+00:00,2025-12-14 16:00,EST,New Mexico Lobos,Florida Gulf Coast Eagles,0,0,,,,,False,The Pit,2025-12-14T21:00:00Z,2025-12-14,,,2025-12-14,floridagulfcoast__newmexico,1da0709060b4ef0b25c5960d532339b6,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,,,-16.5,160.0,2025-12-14 21:00:00+00:00,New Mexico Lobos,Florida Gulf Coast Eagles,2025-12-14,floridagulfcoast__newmexico
401823313,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Fairfield Stags,Monmouth Hawks,0,0,,,,,False,Leo D. Mahoney Arena,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,fairfield__monmouth,4ba4f88a64fbf06f3b88232751bba4ac,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,100.0,-120.0,1.5,145.0,2025-12-14 19:00:00+00:00,Fairfield Stags,Monmouth Hawks,2025-12-14,fairfield__monmouth
401823348,2025,2025-12-14,2025-12-15 00:00:00+00:00,2025-12-14 19:00,EST,Texas A&M Aggies,Jacksonville Dolphins,0,0,,,,,False,Reed Arena,2025-12-15T00:00:00Z,2025-12-14,,,2025-12-14,jacksonville__texasaandm,,,,,,,,,,,,
401823570,2025,2025-12-14,2025-12-14 22:00:00+00:00,2025-12-14 17:00,EST,Idaho Vandals,Evergreen State Geoducks,0,0,,,,,False,ICCU Arena,2025-12-14T22:00:00Z,2025-12-14,,,2025-12-14,evergreenstategeoducks__idahovandals,,,,,,,,,,,,
401823650,2025,2025-12-14,2025-12-14 20:00:00+00:00,2025-12-14 15:00,EST,Iowa Hawkeyes,Western Michigan Broncos,0,0,,,,,False,Carver-Hawkeye Arena,2025-12-14T20:00:00Z,2025-12-14,,,2025-12-14,iowahawkeyes__westernmichigan,bb69e2f7de0fbf8aeac7215965fac092,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,,,-27.5,141.5,2025-12-14 20:00:00+00:00,Iowa Hawkeyes,Western Michigan Broncos,2025-12-14,iowahawkeyes__westernmichigan
401823812,2025,2025-12-14,2025-12-14 20:00:00+00:00,2025-12-14 15:00,EST,Colorado State Rams,Northern New Mexico Eagles,0,0,,,,,False,Moby Arena,2025-12-14T20:00:00Z,2025-12-14,,,2025-12-14,coloradostate__northernnewmexico,,,,,,,,,,,,
401823819,2025,2025-12-14,2025-12-14 23:00:00+00:00,2025-12-14 18:00,EST,Boise State Broncos,Saint Mary's Gaels,0,0,,,,,True,Mountain America Center,2025-12-14T23:00:00Z,2025-12-14,,,2025-12-14,boisestate__stmarys,153a1f89b0781d8336c1b217460034f2,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,118.0,-138.0,2.0,135.5,2025-12-14 23:00:00+00:00,Boise State Broncos,Saint Mary's Gaels,2025-12-14,boisestate__stmarys
401824140,2025,2025-12-14,2025-12-15 00:30:00+00:00,2025-12-14 19:30,EST,USC Trojans,Washington State Cougars,0,0,,,,,False,Galen Center,2025-12-15T00:30:00Z,2025-12-14,,,2025-12-14,usctrojans__washingtonstate,,,,,,,,,,,,
401826737,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,App State Mountaineers,High Point Panthers,0,0,,,,,True,Tarlton Complex,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,appstate__highpoint,,,,,,,,,,,,
401826769,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Vermont Catamounts,Merrimack Warriors,0,0,,,,,False,Patrick Gymnasium,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,merrimack__vermontcatamounts,a263db46aeb03e81a60f970d50b1a1df,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,,,-6.5,137.0,2025-12-14 19:00:00+00:00,Vermont Catamounts,Merrimack Warriors,2025-12-14,merrimack__vermontcatamounts
401826876,2025,2025-12-14,2025-12-14 20:00:00+00:00,2025-12-14 15:00,EST,UAB Blazers,Troy Trojans,0,0,,,,,False,Bartow Arena,2025-12-14T20:00:00Z,2025-12-14,,,2025-12-14,troytrojans__uabblazers,4d0aa138ca9400470cb662197f99c590,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-315.0,256.0,-7.5,152.0,2025-12-14 20:00:00+00:00,UAB Blazers,Troy Trojans,2025-12-14,troytrojans__uabblazers
401827008,2025,2025-12-14,2025-12-14 18:00:00+00:00,2025-12-14 13:00,EST,Minnesota Golden Gophers,Texas Southern Tigers,0,0,,,,,False,Williams Arena,2025-12-14T18:00:00Z,2025-12-14,,,2025-12-14,minnesotagolden__texassouthern,815a76fbe832c8fc62767297d12bc272,FanDuel,2025-12-14 15:17:33.147282+00:00,-4000.0,1400.0,-19.5,143.5,2025-12-14 18:00:00+00:00,Minnesota Golden Gophers,Texas Southern Tigers,2025-12-14,minnesotagolden__texassouthern
401827113,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Missouri Tigers,Bethune-Cookman Wildcats,0,0,,,,,False,Mizzou Arena,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,bethunecookman__missouri,feaf706f63f7294d51414601d913ff10,FanDuel,2025-12-14 15:17:33.147282+00:00,-4500.0,1600.0,-20.5,152.5,2025-12-14 19:00:05+00:00,Missouri Tigers,Bethune-Cookman Wildcats,2025-12-14,bethunecookman__missouri
401827487,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Cleveland State Vikings,Oakland City Mighty Oaks,0,0,,,,,False,Wolstein Center,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,clevelandstate__oaklandcitymightyoaks,,,,,,,,,,,,
401828279,2025,2025-12-14,2025-12-14 22:30:00+00:00,2025-12-14 17:30,EST,South Alabama Jaguars,North Texas Mean Green,0,0,,,,,False,Mitchell Center,2025-12-14T22:30:00Z,2025-12-14,,,2025-12-14,northtexas__southalabama,553f9e08bc1a8d1d0882be056bc9cfeb,BetOnline.ag,2025-12-14 15:17:33.147282+00:00,-138.0,118.0,-2.5,134.5,2025-12-14 22:30:00+00:00,South Alabama Jaguars,North Texas Mean Green,2025-12-14,northtexas__southalabama
401829344,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,SIU Edwardsville Cougars,Eureka Red Devils,0,0,,,,,False,First Community Arena,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,eurekareddevils__siuedwardsville,,,,,,,,,,,,
401829351,2025,2025-12-14,2025-12-14 20:00:00+00:00,2025-12-14 15:00,EST,Southeast Missouri State Redhawks,St. Xavier  (IL) Cougars,0,0,,,,,False,Show Me Center,2025-12-14T20:00:00Z,2025-12-14,,,2025-12-14,southeastmissouristate__stxavieril,,,,,,,,,,,,
401829394,2025,2025-12-14,2025-12-14 22:30:00+00:00,2025-12-14 17:30,EST,UT Martin Skyhawks,Champion Christian Tigers,0,0,,,,,False,Kathleen and Tom Elam Center,2025-12-14T22:30:00Z,2025-12-14,,,2025-12-14,championchristian__utmartinskyhawks,,,,,,,,,,,,
401832162,2025,2025-12-14,2025-12-14 19:00:00+00:00,2025-12-14 14:00,EST,Bradley Braves,North Central College Cardinals,0,0,,,,,False,Carver Arena,2025-12-14T19:00:00Z,2025-12-14,,,2025-12-14,bradley__northcentralcollege,,,,,,,,,,,,
