game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401819830,2025-12-10,2025-12-10T17:00:00Z,2025-12-10T17:00:00Z,2025-12-10,11:00 AM,2025-12-10 11:00,CST
401818306,2025-12-10,2025-12-10T21:30:00Z,2025-12-10T21:30:00Z,2025-12-10,3:30 PM,2025-12-10 15:30,CST
401826864,2025-12-10,2025-12-10T22:00:00Z,2025-12-10T22:00:00Z,2025-12-10,4:00 PM,2025-12-10 16:00,CST
401830422,2025-12-10,2025-12-10T23:00:00Z,2025-12-10T23:00:00Z,2025-12-10,5:00 PM,2025-12-10 17:00,CST
401826765,2025-12-10,2025-12-10T23:00:00Z,2025-12-10T23:00:00Z,2025-12-10,5:00 PM,2025-12-10 17:00,CST
401825406,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401830739,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401828685,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401826836,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401826774,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401823364,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401822740,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401820630,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401820619,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401817438,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401817258,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401817216,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401817203,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401817150,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401812291,2025-12-10,2025-12-11T00:00:00Z,2025-12-11T00:00:00Z,2025-12-10,6:00 PM,2025-12-10 18:00,CST
401826846,2025-12-10,2025-12-11T00:30:00Z,2025-12-11T00:30:00Z,2025-12-10,6:30 PM,2025-12-10 18:30,CST
401826749,2025-12-10,2025-12-11T00:30:00Z,2025-12-11T00:30:00Z,2025-12-10,6:30 PM,2025-12-10 18:30,CST
401824814,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401829458,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401829393,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401828547,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401827133,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401826957,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401824857,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401823397,2025-12-10,2025-12-11T01:00:00Z,2025-12-11T01:00:00Z,2025-12-10,7:00 PM,2025-12-10 19:00,CST
401827018,2025-12-10,2025-12-11T01:30:00Z,2025-12-11T01:30:00Z,2025-12-10,7:30 PM,2025-12-10 19:30,CST
401825405,2025-12-10,2025-12-11T02:00:00Z,2025-12-11T02:00:00Z,2025-12-10,8:00 PM,2025-12-10 20:00,CST
401828294,2025-12-10,2025-12-11T02:00:00Z,2025-12-11T02:00:00Z,2025-12-10,8:00 PM,2025-12-10 20:00,CST
401813453,2025-12-10,2025-12-11T02:00:00Z,2025-12-11T02:00:00Z,2025-12-10,8:00 PM,2025-12-10 20:00,CST
401823767,2025-12-10,2025-12-11T03:00:00Z,2025-12-11T03:00:00Z,2025-12-10,9:00 PM,2025-12-10 21:00,CST
401823262,2025-12-10,2025-12-11T03:00:00Z,2025-12-11T03:00:00Z,2025-12-10,9:00 PM,2025-12-10 21:00,CST
401823175,2025-12-10,2025-12-11T03:00:00Z,2025-12-11T03:00:00Z,2025-12-10,9:00 PM,2025-12-10 21:00,CST
401824901,2025-12-10,2025-12-11T04:59:00Z,2025-12-11T04:59:00Z,2025-12-10,10:59 PM,2025-12-10 22:59,CST
