date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,1,1,0,5,8.7155,7.989,16.7045,0.7265,5.0,8.0,13.0,4.0,8.0,12.0,10.0,16.5,23.0,-4.0,1.0,6.0,8.7155,7.989,15.94105295246685,0.7265,5.0,8.0,13.0,4.0,8.0,12.0,9.23655295246685,15.73655295246685,22.23655295246685,-4.0,1.0,6.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,2,1,5,10,8.8785,7.94925,16.82775,0.92925,5.0,9.0,13.0,4.0,8.0,12.0,10.0,17.0,23.0,-4.0,1.0,6.0,17.594,15.93825,31.87167791379633,1.65575,11.0,17.0,24.0,10.0,16.0,22.0,21.339427913796328,31.339427913796328,43.33942791379633,-5.0,2.0,8.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,3,1,10,15,9.1555,8.32925,17.48475,0.82625,5.0,9.0,14.0,4.0,8.0,13.0,11.0,17.0,24.0,-4.0,1.0,6.0,26.7495,24.2675,47.99844615429864,2.482,18.0,27.0,35.0,16.0,24.0,33.0,32.98144615429863,47.98144615429863,63.98144615429863,-6.0,3.0,11.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,4,1,15,20,9.36875,8.473,17.84175,0.89575,5.0,9.0,14.0,4.0,8.0,13.0,11.0,18.0,25.0,-4.0,1.0,6.0,36.11825,32.7405,68.85875,3.37775,25.0,36.0,47.0,22.0,33.0,43.0,49.0,69.0,89.0,-5.0,3.0,12.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,5,2,20,25,10.3445,9.58125,19.92575,0.76325,6.0,10.0,15.0,5.0,9.0,14.0,13.0,20.0,27.0,-5.0,1.0,6.0,46.46275,42.32175,83.8988692161511,4.141,35.0,46.0,58.0,31.0,42.0,53.0,60.57766961671079,84.0597406708213,106.72566884005109,-6.0,4.0,14.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,6,2,25,30,10.07325,9.47425,19.5475,0.599,6.0,10.0,15.0,5.0,9.0,14.0,12.0,19.0,27.0,-5.0,1.0,6.0,56.536,51.796,102.883359709584,4.74,44.0,56.0,69.0,40.0,52.0,64.0,75.47796051070337,102.44210261892437,129.77395895738397,-7.0,5.0,16.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,7,2,30,35,10.3385,9.6605,19.999,0.678,6.0,10.0,15.0,5.0,10.0,14.0,13.0,20.0,28.0,-5.0,1.0,6.0,66.8745,61.4565,120.85126440493887,5.418,53.0,67.0,81.0,48.0,61.0,75.0,99.37563534137178,120.49875148203988,142.74330992549653,-7.0,5.5,18.0
2026-02-16,401808639,Marshall Thundering Herd,South Alabama Jaguars,,,,6.210030254925641,expected,base,4,4,703954376607,9960b23ca242,8,2,35,40,11.54825,10.715,22.26325,0.83325,7.0,11.0,17.0,6.0,10.0,15.0,15.0,22.0,30.0,-5.0,1.0,6.0,78.42275,72.1715,150.59425,6.25125,63.0,78.0,94.0,57.0,72.0,87.0,123.0,150.0,179.0,-6.0,6.0,19.0
2026-02-16,401808640,Old Dominion Monarchs,Louisiana Ragin' Cajuns,,,,6.37537403544323,expected,base,4,4,703954376607,9960b23ca242,1,1,0,5,8.674,7.94725,16.62125,0.72675,5.0,9.0,13.0,4.0,8.0,12.0,10.0,16.0,23.0,-4.0,1.0,6.0,8.674,7.94725,15.85780295246685,0.72675,5.0,9.0,13.0,4.0,8.0,12.0,9.23655295246685,15.23655295246685,22.23655295246685,-4.0,1.0,6.0
2026-02-16,401808640,Old Dominion Monarchs,Louisiana Ragin' Cajuns,,,,6.37537403544323,expected,base,4,4,703954376607,9960b23ca242,2,1,5,10,8.8135,8.03675,16.85025,0.77675,5.0,9.0,13.0,4.0,8.0,12.0,10.0,17.0,24.0,-4.0,1.0,6.0,17.4875,15.984,31.810927913796327,1.5035,11.0,17.0,24.0,10.0,16.0,22.0,21.339427913796328,31.339427913796328,43.33942791379633,-5.0,1.0,8.0
