game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,status,completed,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401808885,2026,2026-02-16,2026-02-17 00:30:00+00:00,2026-02-16 19:30,EST,Northwestern State Demons,McNeese Cowboys,0,0,,,,,False,Prather Coliseum,2026-02-17T00:30:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,mcneese::northwesternstate,95db878b9094b46a028b86e2cd489415,BetMGM,h2h,full_game,2026-02-17 00:30:00+00:00,2026-02-17 00:19:40+00:00,Northwestern St Demons,McNeese Cowboys,825.0,-1400.0,,,,,,,,2026-02-17,1,False,137.4954833984375,-2.763439655303955,67.79588,75.55817,-2.6821096,0.22992945,137.4954833984375,-2.763439655303955,,,,,,0.1081081081081081,0.9333333333333332,0.4025678435488359,0.597432156451164,0.3301518245850585,-1.0,2.723752552826733,-0.3598941180880386,8.25,0.0714285714285714
401808914,2026,2026-02-16,2026-02-17 00:30:00+00:00,2026-02-16 19:30,EST,Incarnate Word Cardinals,New Orleans Privateers,0,0,,,,,False,McDermott Center,2026-02-17T00:30:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,incarnateword::neworleans,1c00894f287d458375bf5e37f08ee0f0,BetOnline.ag,h2h,full_game,2026-02-17 00:30:00+00:00,2026-02-17 00:29:49+00:00,Incarnate Word Cardinals,New Orleans Privateers,-155.0,135.0,,,,,,,,2026-02-17,1,False,139.01821899414062,4.809281349182129,68.47555,76.130905,0.9701539,4.075253,139.01821899414062,4.809281349182129,,,,,,0.6078431372549019,0.425531914893617,0.6653081797739129,0.3346918202260871,0.1465358584234777,-0.1581290536805149,0.0945392634990179,-0.2134742224686952,0.6451612903225806,1.35
401808983,2026,2026-02-16,2026-02-17 00:30:00+00:00,2026-02-16 19:30,EST,UT Rio Grande Valley Vaqueros,Lamar Cardinals,0,0,,,,,False,UTRGV Fieldhouse,2026-02-17T00:30:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,lamar::utriograndevalley,dcf2ebf9b86222125d206a3862207e7f,BetMGM,h2h,full_game,2026-02-17 00:30:00+00:00,2026-02-17 00:29:49+00:00,UT Rio Grande Valley Vaqueros,Lamar Cardinals,-275.0,220.0,,,,,,,,2026-02-17,1,False,141.87478637695312,6.86897611618042,69.71991,76.811775,2.450655,4.6966515,141.87478637695312,6.86897611618042,,,,,,0.7333333333333333,0.3125,0.7273625790376708,0.2726374209623292,-0.0223903286087345,-0.0579819331457029,-0.0081419376759034,-0.1275602529205464,0.3636363636363636,2.2
401812070,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Stony Brook Seawolves,Drexel Dragons,0,0,,,,,False,Stony Brook Arena,2026-02-17T01:00:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,drexel::stonybrook,c41f8ac8249b7da2c8d63d7cfad4c2cc,BetMGM,h2h,full_game,2026-02-17 01:00:00+00:00,2026-02-17 00:32:45+00:00,Stony Brook Seawolves,Drexel Dragons,-155.0,125.0,,,,,,,,2026-02-17,1,False,143.0444793701172,-1.3589529991149902,70.19055,76.788185,-0.97681594,0.016999483,143.0444793701172,-1.3589529991149902,,,,,,0.6078431372549019,0.4444444444444444,0.451617824632243,0.5483821753677569,-0.3983745471877802,0.1870879156619624,-0.2570158368953421,0.233859894577453,0.6451612903225806,1.25
401820819,2026,2026-02-16,2026-02-17 02:00:00+00:00,2026-02-16 21:00,EST,Iowa State Cyclones,Houston Cougars,0,0,,,,,False,Hilton Coliseum,2026-02-17T02:00:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,houston::iowastate,b153a59f4be08f235dbe01460f0e5332,BetMGM,h2h,full_game,2026-02-17 02:00:00+00:00,2026-02-17 00:32:45+00:00,Iowa State Cyclones,Houston Cougars,-150.0,125.0,,,,,,,,2026-02-17,1,False,157.05718994140625,-22.387041091918945,76.23212,79.12783,-7.4579506,-13.820251,157.05718994140625,-22.387041091918945,,,,,,0.6,0.4444444444444444,0.0392354489244079,0.960764551075592,-1.0,0.929376191936066,-0.9346075851259869,1.1617202399200823,0.6666666666666666,1.25
401827033,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Texas Southern Tigers,Southern Jaguars,0,0,,,,,False,H&PE Arena,2026-02-17T01:00:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,southern::texassouthern,a086a893ba2f7cc59b22dabd8c0415f3,BetMGM,h2h,full_game,2026-02-17 01:00:00+00:00,2026-02-17 00:32:45+00:00,Texas Southern Tigers,Southern Jaguars,170.0,-210.0,,,,,,,,2026-02-17,1,False,140.75437927246094,12.237018585205078,69.24743,76.744835,4.600877,7.8047943,140.75437927246094,12.237018585205078,,,,,,0.3703703703703703,0.6774193548387096,0.8517187441548395,0.1482812558451605,0.7644944760106274,-1.0,1.2996406092180666,-0.7811086223238107,1.7,0.4761904761904761
401827147,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Alabama A&M Bulldogs,Arkansas-Pine Bluff Golden Lions,0,0,,,,,False,Event Center,2026-02-17T01:00:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,alabamaaandm::arkansaspinebluffgolden,00fc8f77e61e0b83c0cb729088065e0b,BetMGM,h2h,full_game,2026-02-17 01:00:00+00:00,2026-02-17 00:32:45+00:00,Alabama A&M Bulldogs,Arkansas-Pine Bluff Golden Lions,-175.0,145.0,,,,,,,,2026-02-17,1,False,134.1042938232422,1.4725637435913086,66.335495,74.96636,-1.4853542,3.1183333,134.1042938232422,1.4725637435913086,,,,,,0.6363636363636364,0.4081632653061224,0.5523984680090434,0.4476015319909566,-0.2309042129751308,0.0666370712950646,-0.1319452645572176,0.0966237533778437,0.5714285714285714,1.45
401829690,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Alcorn State Braves,Florida A&M Rattlers,0,0,,,,,False,Davey L. Whitney Complex,2026-02-17T01:00:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,alcornstate::floridaaandmrattlers,b09238bf7ac550d22b74ac9dddfd7714,BetMGM,h2h,full_game,2026-02-17 01:00:00+00:00,2026-02-17 00:32:45+00:00,Alcorn St Braves,Florida A&M Rattlers,105.0,-125.0,,,,,,,,2026-02-17,1,False,135.41444396972656,15.525314331054688,66.93929,75.70337,4.9898987,10.517535,135.41444396972656,15.525314331054688,,,,,,0.4878048780487805,0.5555555555555556,0.901845641260089,0.0981543587399109,0.808365299603031,-1.0,0.8487835645831826,-0.8233221542681602,1.05,0.8
401858742,2026,2026-02-16,2026-02-17 01:00:00+00:00,2026-02-16 20:00,EST,Tarleton State Texans,Abilene Christian Wildcats,0,0,,,,,False,Wisdom Gym,2026-02-17T01:00:00Z,2026-02-16,,,,STATUS_SCHEDULED,False,abilenechristian::tarletonstate,73bd8b336bdd373fd97cd5df6189a64f,BetMGM,h2h,full_game,2026-02-17 01:00:00+00:00,2026-02-17 00:32:45+00:00,Tarleton State Texans,Abilene Christian Wildcats,-110.0,-110.0,,,,,,,,2026-02-17,1,False,143.47422790527344,-1.943796157836914,70.391495,76.87008,-1.1272473,-0.36431503,143.47422790527344,-1.943796157836914,,,,,,0.5238095238095238,0.5238095238095238,0.4310213797255228,0.5689786202744771,-0.1948551025764019,0.0948551025764018,-0.1771410023421836,0.0862319114330926,0.9090909090909092,0.9090909090909092
401808639,2026,2026-02-16,2026-02-17 00:00:00+00:00,2026-02-16 19:00,EST,Marshall Thundering Herd,South Alabama Jaguars,35,23,35.0,23.0,,,False,Cam Henderson Center,2026-02-17T00:00:00Z,2026-02-16,,,,STATUS_IN_PROGRESS,False,marshallthunderingherd::southalabama,5fb7640644461400163fceb8463ec695,BetOnline.ag,h2h,full_game,2026-02-15 01:30:00+00:00,2026-02-14 15:20:45+00:00,Georgia Southern Eagles,Marshall Thundering Herd,110.0,-130.0,,,,,,,,2026-02-15,1,True,143.7770867919922,6.356301765441895,69.85079,76.87603,2.5022516,4.6336403,143.7770867919922,6.356301765441895,,,,,,0.4761904761904761,0.5652173913043478,0.7125995555446558,0.2874004444553442,0.4513264242216157,-0.6389789777527083,0.4964590666437772,-0.4915222905790064,1.1,0.7692307692307693
