date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,1,1,0,5,9.29025,8.51875,17.809,0.7715,5.0,9.0,13.0,5.0,8.0,13.0,12.0,18.0,24.0,-4.0,1.0,6.0,9.29025,8.51875,15.118771304812348,0.7715,5.0,9.0,13.0,5.0,8.0,13.0,9.309771304812347,15.309771304812347,21.309771304812347,-4.0,1.0,6.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,2,1,5,10,9.237,8.51925,17.75625,0.71775,5.0,9.0,13.0,5.0,8.0,12.0,12.0,18.0,23.0,-4.0,1.0,6.0,18.52725,17.038,30.80387906965732,1.48925,13.0,18.0,25.0,12.0,17.0,23.0,22.238629069657325,30.23862906965732,40.23862906965732,-6.0,1.0,9.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,3,1,10,15,9.49975,8.762,18.26175,0.73775,6.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-4.0,1.0,6.0,28.027,25.8,47.72368748703085,2.227,21.0,28.0,36.0,19.0,26.0,33.0,35.896687487030846,46.896687487030846,59.896687487030846,-6.0,2.0,11.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,4,1,15,20,9.81975,8.98425,18.804,0.8355,6.0,10.0,14.0,5.0,9.0,13.0,13.0,19.0,25.0,-4.0,1.0,6.0,37.84675,34.78425,72.631,3.0625,29.0,38.0,47.0,27.0,35.0,43.0,58.0,72.0,88.0,-6.0,3.0,12.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,5,2,20,25,10.45525,9.33325,19.7885,1.122,6.0,10.0,15.0,5.0,9.0,14.0,13.0,20.0,26.0,-4.0,1.0,6.0,48.302,44.1175,87.2619799003669,4.1845,39.0,48.0,58.0,35.0,44.0,53.0,72.8424799003669,86.8424799003669,102.8424799003669,-6.0,4.0,15.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,6,2,25,30,10.10725,9.069,19.17625,1.03825,6.0,10.0,14.0,5.0,9.0,13.0,13.0,19.0,25.0,-4.0,1.0,6.0,58.40925,53.1865,104.97147776256108,5.22275,49.0,58.0,68.0,44.0,53.0,63.0,90.37572776256108,104.37572776256108,120.37572776256108,-6.0,5.5,17.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,7,2,30,35,10.23375,9.13425,19.368,1.0995,6.0,10.0,15.0,5.0,9.0,13.0,13.0,19.0,26.0,-4.0,1.0,6.0,68.643,62.32075,123.21285613046489,6.32225,58.0,69.0,79.0,52.0,62.0,72.0,107.24910613046488,123.24910613046488,139.24910613046487,-6.0,6.0,18.0
2026-03-11,401851173,NC State Wolfpack,Pittsburgh Panthers,2026-03-11 12:00,2026-03-11T16:00:00Z,EDT,9.0,spread,base,4,4,98a14e198c2a,e0345d1502a7,8,2,35,40,11.2715,10.202,21.4735,1.0695,7.0,11.0,16.0,6.0,10.0,15.0,15.0,21.0,28.0,-5.0,1.0,7.0,79.9145,72.52275,152.43725,7.39175,69.0,80.0,91.0,62.0,73.0,83.0,135.0,152.0,170.0,-5.0,7.0,20.0
2026-03-11,401851174,Louisville Cardinals,SMU Mustangs,2026-03-11 14:30,2026-03-11T18:30:00Z,EDT,6.5,spread,base,4,4,98a14e198c2a,e0345d1502a7,1,1,0,5,9.29075,8.81975,18.1105,0.471,5.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,24.0,-5.0,0.0,6.0,9.29075,8.81975,15.420271304812346,0.471,5.0,9.0,14.0,5.0,9.0,13.0,9.309771304812347,15.309771304812347,21.309771304812347,-5.0,0.0,6.0
2026-03-11,401851174,Louisville Cardinals,SMU Mustangs,2026-03-11 14:30,2026-03-11T18:30:00Z,EDT,6.5,spread,base,4,4,98a14e198c2a,e0345d1502a7,2,1,5,10,9.33225,8.87675,18.209,0.4555,6.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-5.0,0.0,6.0,18.623,17.6965,31.55812906965732,0.9265,13.0,18.0,25.0,12.0,18.0,24.0,22.238629069657325,31.23862906965732,41.23862906965732,-6.0,1.0,8.0
2026-03-11,401851174,Louisville Cardinals,SMU Mustangs,2026-03-11 14:30,2026-03-11T18:30:00Z,EDT,6.5,spread,base,4,4,98a14e198c2a,e0345d1502a7,3,1,10,15,9.61525,9.18025,18.7955,0.435,6.0,9.0,14.0,5.0,9.0,13.0,13.0,19.0,25.0,-5.0,0.0,6.0,28.23825,26.87675,49.01168748703084,1.3615,21.0,28.0,36.0,20.0,27.0,34.0,36.896687487030846,48.896687487030846,61.896687487030846,-7.0,1.0,10.0
2026-03-11,401851174,Louisville Cardinals,SMU Mustangs,2026-03-11 14:30,2026-03-11T18:30:00Z,EDT,6.5,spread,base,4,4,98a14e198c2a,e0345d1502a7,4,1,15,20,9.83875,9.35125,19.19,0.4875,6.0,10.0,14.0,5.0,9.0,14.0,13.0,19.0,25.0,-5.0,1.0,6.0,38.077,36.228,74.305,1.849,29.0,38.0,47.0,28.0,36.0,45.0,59.0,74.0,89.0,-7.0,2.0,11.0
