game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401808186,2026.0,2026-01-20,2026-01-21 02:00:00+00:00,2026-01-20 21:00,EST,Ole Miss Rebels,Auburn Tigers,0.0,0.0,,,,,False,The Sandy and John Black Pavilion at Ole Miss,2026-01-21T02:00:00Z,2026-01-20,,,,auburn::mississippiolemiss,a6e6ddc5d50bf3f3c9183cc4ec5c5a21,BetMGM,h2h,full_game,2026-01-21 02:00:00+00:00,2026-01-20 14:03:38+00:00,Ole Miss Rebels,Auburn Tigers,125.0,-155.0,,,,,,,,2026-01-21,1,False,152.42311096191406,-24.28643226623535,74.21708,78.07002,-9.222081,-14.045719,152.42311096191406,-24.28643226623535,,,,,,0.4444444444444444,0.6078431372549019,0.0301929018913014,0.9698070981086984,-0.7456527765956573,0.9230081001771812,-0.9320659707445716,0.5954890968885039,1.25,0.6451612903225806
401808188,2026.0,2026-01-20,2026-01-21 02:00:00+00:00,2026-01-20 21:00,EST,Arkansas Razorbacks,Vanderbilt Commodores,0.0,0.0,,,,,False,Bud Walton Arena,2026-01-21T02:00:00Z,2026-01-20,,,,arkansas::vanderbilt,86ac734c32a2cb5c8215455f3746dcc7,BetMGM,h2h,full_game,2026-01-21 02:00:00+00:00,2026-01-20 14:03:38+00:00,Arkansas Razorbacks,Vanderbilt Commodores,-130.0,105.0,,,,,,,,2026-01-21,1,False,151.74520874023438,7.7006988525390625,74.00374,78.96073,4.787032,3.4325962,151.74520874023438,7.7006988525390625,,,,,,0.5652173913043478,0.4878048780487805,0.7502788114014614,0.2497211885985386,0.4256412662233611,-0.464830060355234,0.3274163586333547,-0.4880715633729958,0.7692307692307693,1.05
401808189,2026.0,2026-01-20,2026-01-21 00:00:00+00:00,2026-01-20 19:00,EST,Florida Gators,LSU Tigers,0.0,0.0,,,,,False,Stephen C. O'Connell Center,2026-01-21T00:00:00Z,2026-01-20,,,,floridagators::louisianastate,def368278f967609b9132cae9a33592c,BetMGM,h2h,full_game,2026-01-21 00:00:00+00:00,2026-01-20 14:03:38+00:00,Florida Gators,LSU Tigers,-1400.0,825.0,,,,,,,,2026-01-21,1,False,100.84640502929688,8.036115455627442,75.30716,79.606255,5.3799305,2.9025288,100.84640502929688,8.036115455627442,,,,,,0.9333333333333332,0.1081081081081081,0.7591484349499926,0.2408515650500073,-1.0,0.1488335729348567,-0.1866266768392936,1.2278769767125683,0.0714285714285714,8.25
401808190,2026.0,2026-01-20,2026-01-21 02:00:00+00:00,2026-01-20 21:00,EST,Missouri Tigers,Georgia Bulldogs,0.0,0.0,,,,,False,Mizzou Arena,2026-01-21T02:00:00Z,2026-01-20,,,,georgia::missouri,372ed690d06f7af3c39d42964167147a,BetMGM,h2h,full_game,2026-01-21 02:00:00+00:00,2026-01-20 14:03:38+00:00,Missouri Tigers,Georgia Bulldogs,-105.0,-115.0,,,,,,,,2026-01-21,1,False,149.69483947753906,4.323923110961914,73.105774,78.410515,2.884927,1.9562578,149.69483947753906,4.323923110961914,,,,,,0.5121951219512195,0.5348837209302325,0.6496960203257756,0.3503039796742244,0.2818768416678399,-0.3968464437004175,0.2684541349217523,-0.3450838640873195,0.9523809523809524,0.8695652173913043
401808191,2026.0,2026-01-20,2026-01-21 00:00:00+00:00,2026-01-20 19:00,EST,South Carolina Gamecocks,Oklahoma Sooners,0.0,0.0,,,,,False,Colonial Life Arena,2026-01-21T00:00:00Z,2026-01-20,,,,oklahomasooners::southcarolinagamecocks,c0602d78e0c5b6ee39e515119da29b52,BetMGM,h2h,full_game,2026-01-21 00:00:00+00:00,2026-01-20 14:03:38+00:00,South Carolina Gamecocks,Oklahoma Sooners,-110.0,-110.0,,,,,,,,2026-01-21,1,False,143.39516296386716,-2.8382511138916016,73.21032,78.03089,-3.1749985,-5.6162024,143.39516296386716,-2.8382511138916016,,,,,,0.5238095238095238,0.5238095238095238,0.4000001591839722,0.5999998408160279,-0.2599996657136584,0.1599996657136584,-0.2363633324669622,0.1454542415578713,0.9090909090909092,0.9090909090909092
401814528,2026.0,2026-01-20,2026-01-20 23:30:00+00:00,2026-01-20 18:30,EST,Buffalo Bulls,Akron Zips,0.0,0.0,,,,,False,Alumni Arena,2026-01-20T23:30:00Z,2026-01-20,,,,akron::buffalobulls,926a7143c3c86ef5d371e360322cd85d,BetMGM,h2h,full_game,2026-01-20 23:30:00+00:00,2026-01-20 14:03:38+00:00,Buffalo Bulls,Akron Zips,275.0,-350.0,,,,,,,,2026-01-20,0,False,147.83079223632814,4.726363687515259,71.80464,77.739265,1.9127963,2.0165544,147.83079223632814,4.726363687515259,,,,,,0.2666666666666666,0.7777777777777778,0.6626653869312661,0.3373346130687339,0.539998254906272,-1.0,1.4849952009922478,-0.5662840689116279,2.75,0.2857142857142857
401814529,2026.0,2026-01-20,2026-01-21 00:00:00+00:00,2026-01-20 19:00,EST,Central Michigan Chippewas,Ball State Cardinals,0.0,0.0,,,,,False,McGuirk Arena,2026-01-21T00:00:00Z,2026-01-20,,,,ballstate::centralmichigan,4ed4cf071cfe7da2c15ecc7e1d617c9a,BetMGM,h2h,full_game,2026-01-21 00:00:00+00:00,2026-01-20 14:03:38+00:00,Central Michigan Chippewas,Ball State Cardinals,-110.0,-110.0,,,,,,,,2026-01-21,1,False,141.46554565429688,0.5278933048248291,69.52638,76.518326,-0.43491435,1.3262566,141.46554565429688,0.5278933048248291,,,,,,0.5238095238095238,0.5238095238095238,0.5188444022179795,0.4811555977820205,-0.0104267553422431,-0.0895732446577568,-0.0094788684929483,-0.0814302224161426,0.9090909090909092,0.9090909090909092
401814530,2026.0,2026-01-20,2026-01-21 00:00:00+00:00,2026-01-20 19:00,EST,Western Michigan Broncos,Bowling Green Falcons,0.0,0.0,,,,,False,University Arena (MI),2026-01-21T00:00:00Z,2026-01-20,,,,bowlinggreen::westernmichigan,29ab3d4d4f14a573ef08c1438b55a111,BetMGM,h2h,full_game,2026-01-21 00:00:00+00:00,2026-01-20 14:03:38+00:00,Western Michigan Broncos,Bowling Green Falcons,260.0,-325.0,,,,,,,,2026-01-21,1,False,140.44081115722656,0.6784241199493408,69.08224,76.3029,-0.5727308,1.5860525,140.44081115722656,0.6784241199493408,,,,,,0.2777777777777778,0.7647058823529411,0.5242104849701842,0.4757895150298158,0.3412145176510242,-1.0,0.887157745892663,-0.3778137111148562,2.6,0.3076923076923077
401814531,2026.0,2026-01-20,2026-01-21 00:00:00+00:00,2026-01-20 19:00,EST,Kent State Golden Flashes,Miami (OH) RedHawks,0.0,0.0,,,,,False,M.A.C. Center,2026-01-21T00:00:00Z,2026-01-20,,,,kentstategoldenflashes::miamioh,fba33db9d46e5f8a7795a605a84f7125,BetMGM,h2h,full_game,2026-01-21 00:00:00+00:00,2026-01-20 14:03:38+00:00,Kent State Golden Flashes,Miami (OH) RedHawks,-105.0,-115.0,,,,,,,,2026-01-21,1,False,145.102778116862,2.908360242843628,70.79544,77.23285,1.3601465,2.3115888,145.102778116862,2.908360242843628,,,,,,0.5121951219512195,0.5348837209302325,0.6024011575690382,0.3975988424309618,0.1849223730165283,-0.2951624887734322,0.176116545730027,-0.256663033716028,0.9523809523809524,0.8695652173913043
401814532,2026.0,2026-01-20,2026-01-21 00:00:00+00:00,2026-01-20 19:00,EST,Ohio Bobcats,Northern Illinois Huskies,0.0,0.0,,,,,False,Convocation Center (OH),2026-01-21T00:00:00Z,2026-01-20,,,,northernillinois::ohio,77273457f930b32bbb6299ae32b1d4c0,BetMGM,h2h,full_game,2026-01-21 00:00:00+00:00,2026-01-20 14:03:38+00:00,Ohio Bobcats,Northern Illinois Huskies,-1000.0,625.0,,,,,,,,2026-01-21,1,False,145.16554260253906,13.516902923583984,71.16419,77.73465,6.046608,7.7327795,145.16554260253906,13.516902923583984,,,,,,0.9090909090909092,0.1379310344827586,0.8733585295948549,0.126641470405145,-0.3930561744565956,-0.0130958943300317,-0.0393056174456595,-0.0818493395626982,0.1,6.25
401814533,2026.0,2026-01-20,2026-01-20 23:00:00+00:00,2026-01-20 18:00,EST,Massachusetts Minutemen,Toledo Rockets,0.0,0.0,,,,,False,Mullins Center,2026-01-20T23:00:00Z,2026-01-20,,,,massachusetts::toledorockets,c7c7a4e3300099ab799f0698f18dd9f4,BetMGM,h2h,full_game,2026-01-20 23:00:00+00:00,2026-01-20 14:03:38+00:00,Massachusetts Minutemen,Toledo Rockets,-125.0,105.0,,,,,,,,2026-01-20,0,False,145.28334798177082,-0.1287374305725097,70.26159,76.80405,-1.2191417,-0.35028577,145.28334798177082,-0.1287374305725097,,,,,,0.5555555555555556,0.4878048780487805,0.495402364210314,0.504597635789686,-0.1353446805267934,0.0327858603512917,-0.1082757444214347,0.0344251533688563,0.8,1.05
401820564,2026.0,2026-01-20,2026-01-21 02:00:00+00:00,2026-01-20 21:00,EST,Colorado State Rams,Air Force Falcons,0.0,0.0,,,,,False,Moby Arena,2026-01-21T02:00:00Z,2026-01-20,,,,airforce::coloradostate,ab5f2a8929e72d7b59245e3148d063fb,BetMGM,h2h,full_game,2026-01-21 02:00:00+00:00,2026-01-20 14:03:38+00:00,Colorado St Rams,Air Force Falcons,-5000.0,1400.0,,,,,,,,2026-01-21,1,False,143.38775634765625,18.79766273498535,70.40633,77.52355,8.027124,10.907804,143.38775634765625,18.79766273498535,,,,,,0.9803921568627452,0.0666666666666666,0.93615844262902,0.0638415573709798,-1.0,-0.0030269028168073,-0.0451183885183994,-0.0423766394353022,0.02,14.0
