game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401851332,2026,2026-03-09,2026-03-09 23:30:00+00:00,2026-03-09 19:30,EDT,Montana Grizzlies,Northern Colorado Bears,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-09T23:30:00Z,2026-03-09,,,2026-03-09,montanagrizzlies__northerncolorado,,,,,,,,,,,,
401851333,2026,2026-03-09,2026-03-10 02:00:00+00:00,2026-03-09 22:00,EDT,Eastern Washington Eagles,Weber State Wildcats,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-10T02:00:00Z,2026-03-09,,,2026-03-09,easternwashington__weberstate,,,,,,,,,,,,
401851432,2026,2026-03-09,2026-03-09 23:00:00+00:00,2026-03-09 19:00,EDT,Wright State Raiders,Northern Kentucky Norse,0,0,,,,,STATUS_SCHEDULED,False,True,Corteva Coliseum,2026-03-09T23:00:00Z,2026-03-09,,,2026-03-09,northernkentucky__wrightstateraiders,24d4982a33fb0fe918727347568ed8b3,BetOnline.ag,2026-03-09 14:50:16.771348+00:00,-125.0,105.0,-1.5,156.0,2026-03-09 23:00:00+00:00,Wright State Raiders,Northern Kentucky Norse,2026-03-09,northernkentucky__wrightstateraiders
401851433,2026,2026-03-09,2026-03-10 01:30:00+00:00,2026-03-09 21:30,EDT,Robert Morris Colonials,Detroit Mercy Titans,0,0,,,,,STATUS_SCHEDULED,False,True,Corteva Coliseum,2026-03-10T01:30:00Z,2026-03-09,,,2026-03-09,detroitmercy__robertmorriscolonials,,,,,,,,,,,,
401851593,2026,2026-03-09,2026-03-09 23:00:00+00:00,2026-03-09 19:00,EDT,ETSU Buccaneers,Furman Paladins,0,0,,,,,STATUS_SCHEDULED,False,True,Harrah's Cherokee Center,2026-03-09T23:00:00Z,2026-03-09,,,2026-03-09,etsu__furmanpaladins,6f7d2cbf3b6e34233db76bcbb5628a00,DraftKings,2026-03-09 14:50:16.771348+00:00,-122.0,102.0,-1.5,138.5,2026-03-09 23:00:00+00:00,ETSU Buccaneers,Furman Paladins,2026-03-09,etsu__furmanpaladins
401851607,2026,2026-03-09,2026-03-09 22:00:00+00:00,2026-03-09 18:00,EDT,Texas A&M-Corpus Christi Islanders,New Orleans Privateers,0,0,,,,,STATUS_SCHEDULED,False,True,Townsley Law Arena,2026-03-09T22:00:00Z,2026-03-09,,,2026-03-09,neworleans__texasaandmcorpuschristi,,,,,,,,,,,,
401851608,2026,2026-03-09,2026-03-10 00:30:00+00:00,2026-03-09 20:30,EDT,UTRGV Vaqueros,Nicholls Colonels,0,0,,,,,STATUS_SCHEDULED,False,True,Townsley Law Arena,2026-03-10T00:30:00Z,2026-03-09,,,2026-03-09,nichollscolonels__utrgv,,,,,,,,,,,,
401851706,2026,2026-03-09,2026-03-09 23:00:00+00:00,2026-03-09 19:00,EDT,Troy Trojans,Georgia Southern Eagles,0,0,,,,,STATUS_SCHEDULED,False,True,Pensacola Bay Center,2026-03-09T23:00:00Z,2026-03-09,,,2026-03-09,georgiasouthern__troytrojans,09495b1db46b935dc7dcc7439fa6e7f1,DraftKings,2026-03-09 14:50:16.771348+00:00,-270.0,220.0,-6.5,149.5,2026-03-09 23:00:00+00:00,Troy Trojans,Georgia Southern Eagles,2026-03-09,georgiasouthern__troytrojans
401851714,2026,2026-03-09,2026-03-09 18:00:00+00:00,2026-03-09 14:00,EDT,Alabama State Hornets,Alcorn State Braves,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center,2026-03-09T18:00:00Z,2026-03-09,,,2026-03-09,alabamastate__alcornstate,142ae58282b97340c8ca0b1914d4fb0b,BetOnline.ag,2026-03-09 14:50:16.771348+00:00,-305.0,249.0,-7.0,142.0,2026-03-09 18:00:00+00:00,Alabama State Hornets,Alcorn St Braves,2026-03-09,alabamastate__alcornstate
401851715,2026,2026-03-09,2026-03-10 00:30:00+00:00,2026-03-09 20:30,EDT,Grambling Tigers,Mississippi Valley State Delta Devils,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center,2026-03-10T00:30:00Z,2026-03-09,,,2026-03-09,grambling__mississippivalleystatedeltadevils,,,,,,,,,,,,
401851759,2026,2026-03-09,2026-03-10 01:00:00+00:00,2026-03-09 21:00,EDT,Gonzaga Bulldogs,Oregon State Beavers,0,0,,,,,STATUS_SCHEDULED,False,True,Orleans Arena,2026-03-10T01:00:00Z,2026-03-09,,,2026-03-09,gonzaga__oregonstatebeavers,,,,,,,,,,,,
401851760,2026,2026-03-09,2026-03-10 03:30:00+00:00,2026-03-09 23:30,EDT,Saint Mary's Gaels,Santa Clara Broncos,0,0,,,,,STATUS_SCHEDULED,False,True,Orleans Arena,2026-03-10T03:30:00Z,2026-03-09,,,2026-03-09,santaclara__stmarys,,,,,,,,,,,,
401856431,2026,2026-03-09,2026-03-09 22:00:00+00:00,2026-03-09 18:00,EDT,Monmouth Hawks,Campbell Fighting Camels,0,0,,,,,STATUS_SCHEDULED,False,True,CareFirst Arena,2026-03-09T22:00:00Z,2026-03-09,,,2026-03-09,campbellfighting__monmouth,c09e2b37dc17ba3205e6194b8a90b4bf,BetOnline.ag,2026-03-09 14:50:16.771348+00:00,-140.0,120.0,-2.5,152.5,2026-03-09 22:00:00+00:00,Monmouth Hawks,Campbell Fighting Camels,2026-03-09,campbellfighting__monmouth
401856432,2026,2026-03-09,2026-03-10 00:30:00+00:00,2026-03-09 20:30,EDT,Hofstra Pride,Towson Tigers,0,0,,,,,STATUS_SCHEDULED,False,True,CareFirst Arena,2026-03-10T00:30:00Z,2026-03-09,,,2026-03-09,hofstrapride__towson,,,,,,,,,,,,
8ef233d53491ff504c12b830bc46783d,2026,2026-03-09,2026-03-09 23:30:00+00:00,2026-03-09 19:30,EDT,Montana Grizzlies,Northern Colorado Bears,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-09T23:30:00Z,2026-03-09,,,2026-03-09,montanagrizzlies__northerncolorado,,BetOnline.ag,2026-03-09 14:50:16.771348+00:00,145.0,-165.0,3.5,152.5,2026-03-09 23:30:00+00:00,Montana Grizzlies,N Colorado Bears,2026-03-09,montanagrizzlies__ncolorado
