game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401817511,2025-12-11,2025-12-11T23:30:00Z,2025-12-11T23:30:00Z,2025-12-11,5:30 PM,2025-12-11 17:30,CST
401831530,2025-12-11,2025-12-12T00:00:00Z,2025-12-12T00:00:00Z,2025-12-11,6:00 PM,2025-12-11 18:00,CST
401829492,2025-12-11,2025-12-12T00:00:00Z,2025-12-12T00:00:00Z,2025-12-11,6:00 PM,2025-12-11 18:00,CST
401823347,2025-12-11,2025-12-12T00:00:00Z,2025-12-12T00:00:00Z,2025-12-11,6:00 PM,2025-12-11 18:00,CST
401820813,2025-12-11,2025-12-12T00:00:00Z,2025-12-12T00:00:00Z,2025-12-11,6:00 PM,2025-12-11 18:00,CST
401817524,2025-12-11,2025-12-12T00:00:00Z,2025-12-12T00:00:00Z,2025-12-11,6:00 PM,2025-12-11 18:00,CST
401823872,2025-12-11,2025-12-12T00:30:00Z,2025-12-12T00:30:00Z,2025-12-11,6:30 PM,2025-12-11 18:30,CST
401819878,2025-12-11,2025-12-12T01:00:00Z,2025-12-12T01:00:00Z,2025-12-11,7:00 PM,2025-12-11 19:00,CST
401829479,2025-12-11,2025-12-12T01:00:00Z,2025-12-12T01:00:00Z,2025-12-11,7:00 PM,2025-12-11 19:00,CST
401827157,2025-12-11,2025-12-12T01:00:00Z,2025-12-12T01:00:00Z,2025-12-11,7:00 PM,2025-12-11 19:00,CST
401826742,2025-12-11,2025-12-12T02:00:00Z,2025-12-12T02:00:00Z,2025-12-11,8:00 PM,2025-12-11 20:00,CST
401817480,2025-12-11,2025-12-12T02:00:00Z,2025-12-12T02:00:00Z,2025-12-11,8:00 PM,2025-12-11 20:00,CST
401823738,2025-12-11,2025-12-12T02:30:00Z,2025-12-12T02:30:00Z,2025-12-11,8:30 PM,2025-12-11 20:30,CST
