game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
87dbafc5bec409554f1467fa472a9451,BetOnline.ag,2026-01-22 22:32:10.052267+00:00,,,3.5,154.0,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,LowVig.ag,2026-01-22 22:32:10.052267+00:00,,,3.5,154.0,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,DraftKings,2026-01-22 22:32:10.052267+00:00,140.0,-180.0,3.5,153.5,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,Fanatics,2026-01-22 22:32:10.052267+00:00,150.0,-180.0,4.0,154.5,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,BetMGM,2026-01-22 22:32:10.052267+00:00,135.0,-165.0,3.5,154.5,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,FanDuel,2026-01-22 22:32:10.052267+00:00,154.0,-200.0,3.5,155.5,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,BetRivers,2026-01-22 22:32:10.052267+00:00,132.0,-190.0,3.5,,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
87dbafc5bec409554f1467fa472a9451,Bovada,2026-01-22 22:32:10.052267+00:00,140.0,-165.0,3.5,154.0,2026-01-22 22:30:00+00:00,West Georgia Wolves,Central Arkansas Bears
9d479356cde3fc89362dba11b0c15e5e,BetOnline.ag,2026-01-22 22:32:10.052267+00:00,,,3.0,132.0,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,LowVig.ag,2026-01-22 22:32:10.052267+00:00,,,3.0,132.0,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,DraftKings,2026-01-22 22:32:10.052267+00:00,145.0,-175.0,3.5,131.5,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,Fanatics,2026-01-22 22:32:10.052267+00:00,145.0,-175.0,3.0,131.0,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,BetMGM,2026-01-22 22:32:10.052267+00:00,140.0,-170.0,3.5,131.5,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,FanDuel,2026-01-22 22:32:10.052267+00:00,152.0,-184.0,3.5,131.5,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,BetRivers,2026-01-22 22:32:10.052267+00:00,160.0,-205.0,3.5,,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
9d479356cde3fc89362dba11b0c15e5e,Bovada,2026-01-22 22:32:10.052267+00:00,150.0,-175.0,3.5,132.0,2026-01-22 23:00:00+00:00,Maine Black Bears,Albany Great Danes
e9b687fe6e873b6eaef2bcaf93cd3bd4,BetOnline.ag,2026-01-22 22:32:10.052267+00:00,,,-9.5,136.0,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,LowVig.ag,2026-01-22 22:32:10.052267+00:00,,,-9.5,136.0,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,DraftKings,2026-01-22 22:32:10.052267+00:00,-500.0,380.0,-9.5,136.5,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,Fanatics,2026-01-22 22:32:10.052267+00:00,-550.0,400.0,-10.0,136.0,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,BetMGM,2026-01-22 22:32:10.052267+00:00,-500.0,375.0,-9.5,136.5,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,FanDuel,2026-01-22 22:32:10.052267+00:00,-580.0,420.0,-9.5,136.5,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,BetRivers,2026-01-22 22:32:10.052267+00:00,-500.0,350.0,-9.5,,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
e9b687fe6e873b6eaef2bcaf93cd3bd4,Bovada,2026-01-22 22:32:10.052267+00:00,-415.0,310.0,-9.0,136.5,2026-01-22 23:00:00+00:00,New Hampshire Wildcats,Binghamton Bearcats
8191a3b396767fb33ec9476badcba1f5,BetOnline.ag,2026-01-22 22:32:10.052267+00:00,,,-6.5,143.5,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
8191a3b396767fb33ec9476badcba1f5,LowVig.ag,2026-01-22 22:32:10.052267+00:00,,,-6.5,143.5,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
8191a3b396767fb33ec9476badcba1f5,DraftKings,2026-01-22 22:32:10.052267+00:00,-298.0,240.0,-7.5,143.5,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
8191a3b396767fb33ec9476badcba1f5,Fanatics,2026-01-22 22:32:10.052267+00:00,-325.0,250.0,-7.0,143.0,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
8191a3b396767fb33ec9476badcba1f5,FanDuel,2026-01-22 22:32:10.052267+00:00,-315.0,250.0,-6.5,142.5,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
8191a3b396767fb33ec9476badcba1f5,BetRivers,2026-01-22 22:32:10.052267+00:00,-315.0,240.0,-6.5,,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
8191a3b396767fb33ec9476badcba1f5,Bovada,2026-01-22 22:32:10.052267+00:00,-360.0,280.0,-7.5,142.5,2026-01-22 23:00:00+00:00,UMBC Retrievers,NJIT Highlanders
3c4b64b2faacaa6557a37ee2028d1c1b,BetOnline.ag,2026-01-22 22:32:10.052267+00:00,,,4.5,145.0,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,LowVig.ag,2026-01-22 22:32:10.052267+00:00,,,4.5,145.0,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,DraftKings,2026-01-22 22:32:10.052267+00:00,170.0,-205.0,4.5,145.5,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,Fanatics,2026-01-22 22:32:10.052267+00:00,165.0,-200.0,4.5,146.0,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,BetMGM,2026-01-22 22:32:10.052267+00:00,170.0,-210.0,4.5,145.5,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,BetRivers,2026-01-22 22:32:10.052267+00:00,163.0,-205.0,4.5,,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,FanDuel,2026-01-22 22:32:10.052267+00:00,180.0,-220.0,4.5,145.5,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
3c4b64b2faacaa6557a37ee2028d1c1b,Bovada,2026-01-22 22:32:10.052267+00:00,160.0,-185.0,4.5,146.0,2026-01-22 23:00:00+00:00,UMass Lowell River Hawks,Vermont Catamounts
a400934bf61745a2760b38477a31e31a,BetOnline.ag,2026-01-22 22:32:10.052267+00:00,-330.0,267.0,-7.0,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,LowVig.ag,2026-01-22 22:32:10.052267+00:00,-330.0,267.0,-7.0,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,FanDuel,2026-01-22 22:32:10.052267+00:00,-375.0,290.0,-7.5,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,Fanatics,2026-01-22 22:32:10.052267+00:00,-350.0,260.0,-7.5,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,BetRivers,2026-01-22 22:32:10.052267+00:00,-360.0,255.0,-7.5,,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,DraftKings,2026-01-22 22:32:10.052267+00:00,-340.0,270.0,-7.5,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,BetMGM,2026-01-22 22:32:10.052267+00:00,-325.0,260.0,-7.5,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,BetUS,2026-01-22 22:32:10.052267+00:00,-330.0,270.0,-7.5,139.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
a400934bf61745a2760b38477a31e31a,Bovada,2026-01-22 22:32:10.052267+00:00,-320.0,260.0,-7.5,140.5,2026-01-22 23:30:00+00:00,Youngstown St Penguins,Green Bay Phoenix
