game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401825393,2025-12-02,2025-12-03 01:00:00+00:00,Rutgers Scarlet Knights,Purdue Boilermakers,65,81,27,40,38,41,,Jersey Mike’s Arena,False
401806364,2025-12-02,2025-12-03 00:30:00+00:00,Duke Blue Devils,Florida Gators,67,66,36,24,31,42,,Cameron Indoor Stadium,False
401812791,2025-12-02,2025-12-03 02:00:00+00:00,Kansas Jayhawks,UConn Huskies,56,61,33,29,23,32,,Allen Fieldhouse,False
401825392,2025-12-02,2025-12-03 00:00:00+00:00,Michigan State Spartans,Iowa Hawkeyes,71,52,35,21,36,31,,Breslin Center,False
401806366,2025-12-02,2025-12-03 00:00:00+00:00,Syracuse Orange,Tennessee Volunteers,62,60,32,30,30,30,,JMA Wireless Dome,False
401806365,2025-12-02,2025-12-03 02:30:00+00:00,Kentucky Wildcats,North Carolina Tar Heels,64,67,31,31,33,36,,Rupp Arena,False
401825394,2025-12-02,2025-12-03 03:00:00+00:00,Oregon Ducks,USC Trojans,77,82,39,39,38,43,,Matthew Knight Arena,False
401826753,2025-12-02,2025-12-02 16:00:00+00:00,Western Carolina Catamounts,Virginia-Lynchburg Dragons,124,62,58,32,66,30,,Ramsey Center,False
401817148,2025-12-02,2025-12-02 16:00:00+00:00,Army Black Knights,George Washington Revolutionaries,70,84,37,45,33,39,,Christl Arena,False
401820844,2025-12-02,2025-12-02 17:00:00+00:00,UT Martin Skyhawks,Charleston Southern Buccaneers,73,56,36,31,37,25,,Kathleen and Tom Elam Center,False
401827278,2025-12-02,2025-12-02 23:00:00+00:00,Penn State Nittany Lions,Campbell Fighting Camels,87,76,46,39,41,37,,Bryce Jordan Center,False
401820618,2025-12-02,2025-12-02 23:00:00+00:00,Bryant Bulldogs,Stonehill Skyhawks,77,65,34,32,43,33,,Chace Athletic Center,False
401831072,2025-12-02,2025-12-03 00:00:00+00:00,Miami (OH) RedHawks,Indiana University East IU EAST,109,65,53,24,56,41,,Millett Hall,False
401830740,2025-12-02,2025-12-03 00:00:00+00:00,Indiana State Sycamores,Eureka Red Devils,99,57,52,22,47,35,,Hulman Center,False
