event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price
80250dea32e423c15b92daf153adf22b,FanDuel,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:27+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,h2h,2h,126.0,-162.0,,,,,,,
80250dea32e423c15b92daf153adf22b,FanDuel,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:27+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,spreads,full_game,,,2.5,-125.0,-2.5,-106.0,,,
80250dea32e423c15b92daf153adf22b,FanDuel,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:27+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,totals,full_game,,,,,,,143.5,-120.0,-110.0
80250dea32e423c15b92daf153adf22b,Fanatics,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:36:03+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,h2h,2h,145.0,-190.0,,,,,,,
80250dea32e423c15b92daf153adf22b,Fanatics,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:36:03+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,spreads,full_game,,,3.5,-110.0,-3.5,-120.0,,,
80250dea32e423c15b92daf153adf22b,Fanatics,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:36:03+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,totals,full_game,,,,,,,143.5,-110.0,-115.0
80250dea32e423c15b92daf153adf22b,BetMGM,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:54+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,h2h,2h,125.0,-160.0,,,,,,,
80250dea32e423c15b92daf153adf22b,BetMGM,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:54+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,spreads,full_game,,,2.5,-125.0,-2.5,-105.0,,,
80250dea32e423c15b92daf153adf22b,BetMGM,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:54+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,totals,full_game,,,,,,,143.5,-118.0,-110.0
80250dea32e423c15b92daf153adf22b,DraftKings,2025-12-05 00:37:57.129638+00:00,2025-12-05 00:37:41+00:00,2025-12-05 00:04:00+00:00,Green Bay Phoenix,Robert Morris Colonials,h2h,2h,124.0,-160.0,,,,,,,
