date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,start_min,end_min,half,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-02,401808542,Sacramento State Hornets,Weber State Wildcats,2026-02-02 22:00,2026-02-03T03:00:00Z,EST,15,20,1,39.4265,38.78125,77.25265616621985,0.64525,28.0,39.0,51.0,28.0,38.0,50.0,59.04490616621984,77.04490616621985,96.04490616621985,-12.0,1.0,13.0
2026-02-02,401808542,Sacramento State Hornets,Weber State Wildcats,2026-02-02 22:00,2026-02-03T03:00:00Z,EST,20,25,2,50.3835,49.60375,98.425140974084,0.77975,39.0,50.0,63.0,38.0,49.0,62.0,78.437890974084,98.437890974084,118.437890974084,-13.0,1.0,15.0
2026-02-02,401808542,Sacramento State Hornets,Weber State Wildcats,2026-02-02 22:00,2026-02-03T03:00:00Z,EST,25,30,2,61.0125,60.03625,118.88945598748884,0.97625,48.0,61.0,74.0,47.0,60.0,73.0,97.84070598748885,118.84070598748885,139.84070598748883,-14.0,1.0,17.0
2026-02-02,401808542,Sacramento State Hornets,Weber State Wildcats,2026-02-02 22:00,2026-02-03T03:00:00Z,EST,30,35,2,71.5465,70.4905,139.9022815013405,1.056,58.0,72.0,86.0,56.0,70.0,85.0,116.86528150134048,139.8652815013405,162.8652815013405,-16.0,1.0,18.0
2026-02-02,401808542,Sacramento State Hornets,Weber State Wildcats,2026-02-02 22:00,2026-02-03T03:00:00Z,EST,35,40,2,80.6525,79.505,160.360136282395,1.1475,66.0,81.0,96.0,65.0,79.0,95.0,136.202636282395,160.202636282395,184.3026362823949,-17.0,1.0,19.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,0,5,1,10.2645,10.04075,19.152881814119752,0.22375,5.0,10.0,16.0,5.0,10.0,15.0,11.84763181411975,18.84763181411975,26.94763181411966,-6.0,0.0,6.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,5,10,1,20.07425,19.5885,37.72932730116175,0.48575,13.0,20.0,28.0,13.0,19.0,27.0,26.06657730116175,37.06657730116175,50.06657730116175,-8.0,0.0,9.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,10,15,1,29.8875,29.16525,57.29560075960679,0.72225,21.0,29.0,40.0,20.0,29.0,39.0,42.24285075960679,56.24285075960679,73.2428507596068,-10.0,1.0,12.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,15,20,1,37.72075,36.812,73.57765616621984,0.90875,27.0,37.0,49.0,26.0,36.0,48.0,56.04490616621984,73.04490616621985,93.04490616621985,-11.0,1.0,13.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,20,25,2,48.1205,46.9685,93.526890974084,1.152,36.0,48.0,60.0,36.0,47.0,59.0,75.437890974084,92.437890974084,113.437890974084,-13.0,1.0,15.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,25,30,2,58.303,56.8925,113.03620598748884,1.4105,46.0,58.0,71.0,44.0,57.0,70.0,92.84070598748885,112.84070598748885,133.84070598748883,-14.0,1.0,16.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,30,35,2,68.369,66.7595,132.9937815013405,1.6095,54.0,68.0,83.0,53.0,66.0,81.0,110.86528150134048,132.8652815013405,155.8652815013405,-15.0,2.0,18.0
2026-02-02,401808715,East Texas A&M Lions,New Orleans Privateers,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,35,40,2,76.94975,75.086,152.238386282395,1.86375,62.0,77.0,92.0,61.0,75.0,90.0,128.202636282395,152.202636282395,176.202636282395,-15.0,2.0,19.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,0,5,1,9.76075,9.27975,17.888131814119753,0.481,5.0,9.0,15.0,4.0,9.0,14.0,9.84763181411975,17.84763181411975,25.84763181411975,-6.0,0.0,7.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,5,10,1,19.14625,18.245,35.45782730116175,0.90125,12.0,19.0,27.0,11.0,18.0,26.0,24.06657730116175,35.06657730116175,47.06657730116175,-8.0,1.0,10.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,10,15,1,28.62375,27.14825,54.01485075960679,1.4755,19.0,28.0,38.0,18.0,27.0,37.0,39.24285075960679,53.24285075960679,70.2428507596068,-9.0,1.0,12.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,15,20,1,35.9015,33.9745,68.92090616621985,1.927,25.0,36.0,47.0,23.0,34.0,45.0,51.04490616621984,68.04490616621985,87.04490616621985,-10.0,2.0,14.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,20,25,2,45.98,43.664,88.081890974084,2.316,34.0,46.0,58.0,32.0,43.0,56.0,68.437890974084,87.437890974084,107.437890974084,-11.0,2.0,16.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,25,30,2,55.66625,52.8345,106.34145598748884,2.83175,43.0,56.0,68.0,40.0,52.0,66.0,84.84070598748883,105.84070598748885,127.84070598748885,-12.0,3.0,17.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,30,35,2,65.316,62.057,125.23828150134048,3.259,51.0,65.0,79.0,48.0,62.0,76.0,102.86528150134048,124.86528150134048,149.8652815013405,-12.0,3.0,19.0
2026-02-02,401808882,Stephen F. Austin Lumberjacks,McNeese Cowboys,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,35,40,2,73.26825,69.5665,143.037386282395,3.70175,58.0,73.0,88.0,55.0,69.0,85.0,118.202636282395,142.202636282395,168.202636282395,-13.0,4.0,20.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,0,5,1,10.15325,9.33675,18.33763181411975,0.8165,5.0,10.0,15.0,4.0,9.0,14.0,10.84763181411975,17.84763181411975,25.84763181411975,-6.0,1.0,7.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,5,10,1,19.9295,18.428,36.42407730116175,1.5015,13.0,20.0,27.0,12.0,18.0,26.0,25.06657730116175,36.06657730116175,48.06657730116175,-7.0,1.0,10.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,10,15,1,29.73175,27.5235,55.49810075960679,2.20825,21.0,29.0,39.0,19.0,27.0,37.0,41.24285075960679,55.24285075960679,70.2428507596068,-9.0,2.0,13.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,15,20,1,37.3015,34.56225,70.90865616621984,2.73925,27.0,37.0,48.0,24.0,34.0,45.0,54.04490616621984,71.04490616621985,88.04490616621985,-9.0,3.0,15.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,20,25,2,47.576,44.2425,90.256390974084,3.3335,36.0,47.0,59.0,33.0,44.0,56.0,71.437890974084,90.437890974084,109.437890974084,-10.0,3.0,17.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,25,30,2,57.59725,53.53475,108.97270598748884,4.0625,45.0,58.0,70.0,41.0,53.0,66.0,88.84070598748883,108.84070598748885,128.84070598748883,-11.0,4.0,19.0
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,30,35,2,67.576,62.933,128.37428150134048,4.643,54.0,67.0,81.0,50.0,63.0,77.0,106.86528150134048,127.86528150134048,149.8652815013405,-12.0,5.0,21.09999999999991
2026-02-02,401808926,Northwestern State Demons,Nicholls Colonels,,,,35,40,2,75.75275,70.548,146.50338628239498,5.20475,61.0,76.0,90.0,56.0,70.0,85.0,124.10263628239504,146.202636282395,170.202636282395,-12.0,5.0,23.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,0,5,1,9.7925,9.6285,18.26863181411975,0.164,5.0,10.0,15.0,5.0,9.0,15.0,10.84763181411975,17.84763181411975,25.84763181411975,-6.0,0.0,6.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,5,10,1,19.33375,19.0165,36.41682730116175,0.31725,12.0,19.0,27.0,12.0,19.0,26.0,25.06657730116175,36.06657730116175,48.06657730116175,-8.0,0.0,9.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,10,15,1,28.774,28.3045,55.32135075960679,0.4695,20.0,28.0,38.0,19.0,28.0,38.0,41.24285075960679,54.24285075960679,71.2428507596068,-10.0,0.0,11.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,15,20,1,36.09875,35.5335,70.67715616621985,0.56525,26.0,36.0,47.0,25.0,35.0,47.0,53.04490616621984,70.04490616621985,89.04490616621985,-11.0,0.5,12.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,20,25,2,46.302,45.4865,90.226390974084,0.8155,35.0,46.0,58.0,34.0,45.0,58.0,71.437890974084,89.437890974084,109.437890974084,-12.0,1.0,15.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,25,30,2,55.916,55.0885,108.84520598748882,0.8275,44.0,56.0,69.0,43.0,55.0,68.0,88.84070598748883,108.84070598748885,128.84070598748883,-14.0,1.0,16.0
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,30,35,2,65.71225,64.63975,128.2172815013405,1.0725,52.0,65.0,80.0,51.0,64.0,78.0,106.86528150134048,127.86528150134048,149.8652815013405,-15.0,1.0,17.09999999999991
2026-02-02,401808961,Lamar Cardinals,SE Louisiana Lions,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,35,40,2,73.504,72.43375,146.140386282395,1.07025,59.900000000000034,73.0,88.0,58.0,72.0,87.0,123.202636282395,146.202636282395,168.202636282395,-17.0,1.0,19.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,0,5,1,9.67325,9.22375,17.74463181411975,0.4495,5.0,9.0,15.0,4.0,9.0,14.0,10.747631814119783,17.84763181411975,25.84763181411975,-6.0,0.0,7.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,5,10,1,19.016,18.13,35.21257730116175,0.886,12.0,19.0,26.0,11.0,18.0,26.0,24.06657730116175,35.06657730116175,47.06657730116175,-8.0,1.0,9.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,10,15,1,28.30275,27.04825,53.59385075960679,1.2545,19.0,28.0,38.0,18.0,27.0,36.0,39.24285075960679,53.24285075960679,69.2428507596068,-9.0,1.0,12.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,15,20,1,35.43475,34.0015,68.48115616621985,1.43325,25.0,35.0,46.0,24.0,34.0,45.0,51.04490616621984,68.04490616621985,87.04490616621985,-10.0,2.0,13.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,20,25,2,45.44575,43.40275,87.286390974084,2.043,34.0,45.0,57.0,32.0,43.0,55.0,69.437890974084,86.437890974084,106.437890974084,-11.0,2.0,15.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,25,30,2,55.01475,52.54625,105.40170598748884,2.4685,42.0,55.0,68.0,41.0,52.0,65.0,85.84070598748883,104.84070598748885,125.84070598748885,-12.0,3.0,17.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,30,35,2,64.655,61.71775,124.23803150134049,2.93725,51.0,65.0,78.0,49.0,62.0,75.0,102.86528150134048,123.86528150134048,145.8652815013405,-13.0,3.0,19.0
2026-02-02,401808982,UT Rio Grande Valley Vaqueros,Houston Christian Huskies,2026-02-02 19:30,2026-02-03T00:30:00Z,EST,35,40,2,72.469,69.11475,141.786386282395,3.35425,58.0,72.0,87.0,55.0,69.0,83.0,119.202636282395,141.202636282395,165.202636282395,-14.0,3.0,20.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,0,5,1,9.95025,9.72525,18.52313181411975,0.225,5.0,10.0,15.0,5.0,9.0,15.0,10.84763181411975,17.84763181411975,26.84763181411975,-6.0,0.0,7.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,5,10,1,19.5135,19.14075,36.72082730116175,0.37275,12.0,19.0,27.0,12.0,19.0,27.0,25.06657730116175,36.06657730116175,49.06657730116175,-8.0,0.0,9.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,10,15,1,29.089,28.3455,55.67735075960679,0.7435,20.0,29.0,39.0,19.0,28.0,38.0,40.24285075960679,55.24285075960679,72.2428507596068,-10.0,1.0,12.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,15,20,1,36.70125,35.72475,71.47090616621985,0.9765,26.0,36.0,48.0,25.0,35.0,47.0,53.04490616621984,71.04490616621985,91.04490616621985,-11.0,1.0,13.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,20,25,2,46.929,45.85925,91.226140974084,1.06975,35.0,47.0,59.0,34.0,46.0,58.0,72.437890974084,90.437890974084,111.437890974084,-13.0,1.0,15.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,25,30,2,56.70875,55.55175,110.10120598748884,1.157,44.0,56.0,70.0,43.0,55.0,69.0,89.84070598748883,109.84070598748885,131.84070598748883,-14.0,1.0,16.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,30,35,2,66.57875,65.1315,129.5755315013405,1.44725,53.0,66.0,81.0,51.0,65.0,79.0,106.86528150134048,128.8652815013405,152.8652815013405,-15.0,1.0,18.0
2026-02-02,401820492,Texas A&M-Corpus Christi Islanders,Incarnate Word Cardinals,,,,35,40,2,74.80075,73.25075,148.254136282395,1.55,60.0,75.0,90.0,59.0,73.0,89.0,124.202636282395,147.202636282395,173.202636282395,-16.0,2.0,19.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,0,5,1,9.8955,9.43825,18.18138181411975,0.45725,5.0,10.0,15.0,4.0,9.0,15.0,10.84763181411975,17.84763181411975,25.84763181411975,-6.0,0.0,7.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,5,10,1,19.36875,18.53925,35.97457730116175,0.8295,12.0,19.0,27.0,12.0,18.0,26.0,25.06657730116175,35.06657730116175,48.06657730116175,-8.0,1.0,10.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,10,15,1,28.77025,27.625,54.63810075960679,1.14525,20.0,28.0,38.0,19.0,28.0,37.0,40.24285075960679,54.24285075960679,70.2428507596068,-9.099999999999966,1.0,12.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,15,20,1,36.04025,34.5295,69.61465616621985,1.51075,25.0,36.0,47.0,24.0,34.0,45.0,52.04490616621984,69.04490616621985,87.04490616621985,-10.0,2.0,13.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,20,25,2,46.307,44.393,89.137890974084,1.914,35.0,46.0,58.0,33.0,44.0,56.0,70.437890974084,89.437890974084,107.437890974084,-12.0,2.0,16.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,25,30,2,56.1495,53.87025,107.86045598748883,2.27925,44.0,56.0,69.0,42.0,54.0,66.0,88.84070598748883,107.84070598748885,127.84070598748885,-13.0,2.0,17.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,30,35,2,66.236,63.39625,127.49753150134048,2.83975,53.0,66.0,80.0,50.0,63.0,77.0,106.86528150134048,126.86528150134048,148.8652815013405,-13.0,3.0,19.0
2026-02-02,401820714,North Carolina Tar Heels,Syracuse Orange,2026-02-02 19:00,2026-02-03T00:00:00Z,EST,35,40,2,74.504,71.3915,146.098136282395,3.1125,60.0,74.0,89.0,57.0,71.0,86.0,124.202636282395,146.202636282395,169.202636282395,-14.0,3.0,20.09999999999991
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,0,5,1,12.8765,11.82425,23.54838181411975,1.05225,7.0,13.0,19.0,6.0,12.0,18.0,14.84763181411975,22.84763181411975,32.84763181411975,-6.0,1.0,8.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,5,10,1,25.2955,23.359,46.72107730116175,1.9365,17.0,25.0,34.0,16.0,23.0,32.0,34.06657730116175,46.06657730116175,60.06657730116175,-8.0,2.0,12.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,10,15,1,37.7165,34.75725,70.71660075960679,2.95925,27.0,38.0,49.0,25.0,35.0,45.0,54.24285075960679,70.2428507596068,88.2428507596068,-9.0,3.0,15.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,15,20,1,48.5965,44.86475,92.50615616621984,3.73175,37.0,48.0,61.0,33.0,45.0,57.0,73.04490616621985,92.04490616621985,112.04490616621985,-10.0,4.0,18.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,20,25,2,56.45975,52.14375,107.041390974084,4.316,44.0,56.0,69.0,40.0,52.0,65.0,87.437890974084,106.437890974084,126.437890974084,-11.0,4.0,19.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,25,30,2,63.9515,59.01,120.80220598748885,4.9415,51.0,64.0,77.0,46.0,59.0,72.0,100.84070598748885,120.84070598748885,140.84070598748883,-11.0,5.0,21.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,30,35,2,71.28125,65.77675,134.92328150134048,5.5045,58.0,71.0,85.0,52.0,66.0,79.0,113.86528150134048,134.8652815013405,155.8652815013405,-12.0,5.0,23.0
2026-02-02,401820817,Texas Tech Red Raiders,Kansas Jayhawks,2026-02-02 21:00,2026-02-03T02:00:00Z,EST,35,40,2,75.2795,69.50375,144.985886282395,5.77575,62.0,75.0,89.0,56.0,69.0,83.0,123.202636282395,145.202636282395,167.202636282395,-11.0,5.0,23.0
2026-02-02,401823049,North Carolina Central Eagles,Maryland Eastern Shore Hawks,2026-02-02 16:30,2026-02-02T21:30:00Z,EST,0,5,1,10.083,9.621,18.55163181411975,0.462,5.0,10.0,15.0,5.0,9.0,15.0,10.84763181411975,17.84763181411975,26.84763181411975,-6.0,0.0,7.0
2026-02-02,401823049,North Carolina Central Eagles,Maryland Eastern Shore Hawks,2026-02-02 16:30,2026-02-02T21:30:00Z,EST,5,10,1,19.91025,18.85325,36.83007730116175,1.057,13.0,20.0,28.0,12.0,19.0,27.0,25.06657730116175,36.06657730116175,49.06657730116175,-8.0,1.0,10.0
2026-02-02,401823049,North Carolina Central Eagles,Maryland Eastern Shore Hawks,2026-02-02 16:30,2026-02-02T21:30:00Z,EST,10,15,1,29.78325,28.04725,56.07335075960679,1.736,20.0,29.0,40.0,19.0,28.0,38.0,41.24285075960679,55.24285075960679,72.2428507596068,-9.0,2.0,13.0
