pair_key,home_team,away_team,our_start_iso,our_start_dt,sched_commence_time,sched_start_time,sched_dt,diff_minutes
floridaatlantic::stbonaventurebonnies,Florida Atlantic Owls,St. Bonaventure Bonnies,2025-11-30T19:30:00Z,2025-11-30 19:30:00+00:00,,2025-11-30 20:30:00+00:00,2025-11-30 20:30:00+00:00,60.0
hofstrapride::pennsylvania,Pennsylvania Quakers,Hofstra Pride,2025-11-30T18:30:00Z,2025-11-30 18:30:00+00:00,,2025-11-30 19:30:00+00:00,2025-11-30 19:30:00+00:00,60.0
lafayette::monmouth,Lafayette Leopards,Monmouth Hawks,2025-11-30T18:30:00Z,2025-11-30 18:30:00+00:00,,2025-11-30 19:30:00+00:00,2025-11-30 19:30:00+00:00,60.0
lasalle::merrimack,La Salle Explorers,Merrimack Warriors,2025-11-30T16:00:00Z,2025-11-30 16:00:00+00:00,,2025-11-30 17:00:00+00:00,2025-11-30 17:00:00+00:00,60.0
longbeachstatebeach::sandiegotoreros,Long Beach State Beach,San Diego Toreros,2025-11-30T21:00:00Z,2025-11-30 21:00:00+00:00,,2025-11-30 22:00:00+00:00,2025-11-30 22:00:00+00:00,60.0
maine::sienasaints,Maine Black Bears,Siena Saints,2025-11-30T17:00:00Z,2025-11-30 17:00:00+00:00,,2025-11-30 18:00:00+00:00,2025-11-30 18:00:00+00:00,60.0
mercyhurst::westvirginia,West Virginia Mountaineers,Mercyhurst Lakers,2025-11-30T19:00:00Z,2025-11-30 19:00:00+00:00,,2025-11-30 20:00:00+00:00,2025-11-30 20:00:00+00:00,60.0
missouristate::northeasternstateriverhawks,Missouri State Bears,Northeastern State RiverHawks,2025-11-30T19:00:00Z,2025-11-30 19:00:00+00:00,,2025-11-30 20:00:00+00:00,2025-11-30 20:00:00+00:00,60.0
mitchellcollegemariners::newhavenchargers,New Haven Chargers,Mitchell College Mariners,2025-11-30T17:00:00Z,2025-11-30 17:00:00+00:00,,2025-11-30 18:00:00+00:00,2025-11-30 18:00:00+00:00,60.0
northtexas::prairieviewaandm,North Texas Mean Green,Prairie View A&M Panthers,2025-11-30T20:00:00Z,2025-11-30 20:00:00+00:00,,2025-11-30 21:00:00+00:00,2025-11-30 21:00:00+00:00,60.0
olddominion::williamandmarytribe,William & Mary Tribe,Old Dominion Monarchs,2025-11-30T18:00:00Z,2025-11-30 18:00:00+00:00,,2025-11-30 19:00:00+00:00,2025-11-30 19:00:00+00:00,60.0
princeton::stjosephs,Princeton Tigers,Saint Joseph's Hawks,2025-11-30T17:00:00Z,2025-11-30 17:00:00+00:00,,2025-11-30 18:00:00+00:00,2025-11-30 18:00:00+00:00,60.0
quinnipiac::stonehillskyhawks,Quinnipiac Bobcats,Stonehill Skyhawks,2025-11-30T18:00:00Z,2025-11-30 18:00:00+00:00,,2025-11-30 19:00:00+00:00,2025-11-30 19:00:00+00:00,60.0
robertmorriscolonials::stetsonhatters,Robert Morris Colonials,Stetson Hatters,2025-11-30T18:00:00Z,2025-11-30 18:00:00+00:00,,2025-11-30 19:00:00+00:00,2025-11-30 19:00:00+00:00,60.0
sanjosestate::ucirvineanteaters,San José State Spartans,UC Irvine Anteaters,2025-11-30T21:00:00Z,2025-11-30 21:00:00+00:00,,2025-11-30 22:00:00+00:00,2025-11-30 22:00:00+00:00,60.0
southalabama::texassanantonio,UTSA Roadrunners,South Alabama Jaguars,2025-11-30T18:00:00Z,2025-11-30 18:00:00+00:00,,2025-11-30 19:00:00+00:00,2025-11-30 19:00:00+00:00,60.0
stambrosefightingbees::westernillinoisleathernecks,Western Illinois Leathernecks,St. Ambrose Fighting Bees,2025-11-30T20:00:00Z,2025-11-30 20:00:00+00:00,,2025-11-30 21:00:00+00:00,2025-11-30 21:00:00+00:00,60.0
sunyoneontared::ualbanygreatdanes,UAlbany Great Danes,SUNY-Oneonta Red Dragons,2025-11-30T17:00:00Z,2025-11-30 17:00:00+00:00,,2025-11-30 18:00:00+00:00,2025-11-30 18:00:00+00:00,60.0
texastechredraiders::wyoming,Texas Tech Red Raiders,Wyoming Cowboys,2025-11-30T19:00:00Z,2025-11-30 19:00:00+00:00,,2025-11-30 20:00:00+00:00,2025-11-30 20:00:00+00:00,60.0
vermontcatamounts::yale,Vermont Catamounts,Yale Bulldogs,2025-11-30T18:00:00Z,2025-11-30 18:00:00+00:00,,2025-11-30 19:00:00+00:00,2025-11-30 19:00:00+00:00,60.0
