game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401826816,2025-12-07,2025-12-07T17:00:00Z,2025-12-07T17:00:00Z,2025-12-07,11:00 AM,2025-12-07 11:00,CST
401820157,2025-12-07,2025-12-07T17:00:00Z,2025-12-07T17:00:00Z,2025-12-07,11:00 AM,2025-12-07 11:00,CST
401819885,2025-12-07,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,2025-12-07,12:00 PM,2025-12-07 12:00,CST
401829354,2025-12-07,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,2025-12-07,12:00 PM,2025-12-07 12:00,CST
401826956,2025-12-07,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,2025-12-07,12:00 PM,2025-12-07 12:00,CST
401823192,2025-12-07,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,2025-12-07,12:00 PM,2025-12-07 12:00,CST
401812650,2025-12-07,2025-12-07T18:00:00Z,2025-12-07T18:00:00Z,2025-12-07,12:00 PM,2025-12-07 12:00,CST
401812265,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401830122,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401828644,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401824892,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401823726,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401823490,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401823233,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401820802,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
401820583,2025-12-07,2025-12-07T19:00:00Z,2025-12-07T19:00:00Z,2025-12-07,1:00 PM,2025-12-07 13:00,CST
