game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,source,start_time_local,start_tz_abbr,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetMGM,h2h,2h,2025-12-11 00:00:00+00:00,2025-12-10 20:30:06+00:00,Fordham Rams,Fairleigh Dickinson Knights,-1000.0,625.0,,,,,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,76.67673,4.916101,,,,,,0.9090909090909091,0.13793103448275862,0.6686975460162324,0.33130245398376756,-1.0,0.22431084662117037,-0.2644326993821443,1.4019427913823148,0.1,6.25
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetMGM,spreads,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:30:06+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,-12.5,-110.0,12.5,-110.0,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,,-5.43719482421875,,-0.4349755859375,,,,0.7328189526854991,0.2671810473145009,,,,,,
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetMGM,totals,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:30:06+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,,,,,142.5,-110.0,-110.0,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,-1.2825927734375,,-0.009000651041666667,,-0.04275309244791667,,,0.7328189526854991,0.2671810473145009,,,,,,
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetOnline.ag,spreads,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:29:56+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,-12.0,-115.0,12.0,-105.0,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,,-4.93719482421875,,-0.4114329020182292,,,,0.7328189526854991,0.2671810473145009,,,,,,
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetOnline.ag,totals,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:29:56+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,,,,,141.5,-110.0,-110.0,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,-0.2825927734375,,-0.0019971220737632508,,-0.009419759114583334,,,0.7328189526854991,0.2671810473145009,,,,,,
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetRivers,h2h,2h,2025-12-11 00:00:00+00:00,2025-12-10 20:30:08+00:00,Fordham Rams,Fairleigh Dickinson Knights,-1115.0,650.0,,,,,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,76.67673,4.916101,,,,,,0.9176954732510288,0.13333333333333333,0.6686975460162324,0.33130245398376756,-1.0,0.2284259084428087,-0.27132957990159423,1.4847684048782566,0.08968609865470852,6.5
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetRivers,spreads,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:30:08+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,-13.0,-113.0,13.0,-110.0,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,,-5.93719482421875,,-0.4567072941706731,,,,0.7328189526854991,0.2671810473145009,,,,,,
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,BetRivers,totals,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:30:08+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,,,,,143.0,-109.0,-114.0,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,-1.7825927734375,,-0.012465683730332168,,-0.05941975911458333,,,0.7328189526854991,0.2671810473145009,,,,,,
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,Bovada,h2h,2h,2025-12-11 00:00:00+00:00,2025-12-10 20:30:05+00:00,Fordham Rams,Fairleigh Dickinson Knights,-1100.0,650.0,,,,,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,76.67673,4.916101,,,,,,0.9166666666666666,0.13333333333333333,0.6686975460162324,0.33130245398376756,-1.0,0.2284259084428087,-0.2705117679822919,1.4847684048782566,0.09090909090909091,6.5
401812291,2025.0,2025-12-10,Fordham Rams,Fairleigh Dickinson Knights,0.0,0.0,,,,,False,Rose Hill Gym,2025-12-11 00:00:00+00:00,,2025-12-10 19:00,EST,2025-12-11T00:00:00Z,2025-12-10,,,fairleighdickinson::fordham,48bf903aea576a91fb54e58168df78a4,Bovada,spreads,full_game,2025-12-11 00:00:00+00:00,2025-12-10 20:30:05+00:00,Fordham Rams,Fairleigh Dickinson Knights,,,-12.5,-110.0,12.5,-110.0,,,,2025-12-11,1.0,False,141.2174072265625,7.06280517578125,69.435234,76.67673,2.405252,4.916101,141.2174072265625,7.06280517578125,,-5.43719482421875,,-0.4349755859375,,,,0.7328189526854991,0.2671810473145009,,,,,,
