game_id,home_team,away_team,pred_total,pred_margin,market_total,spread_home
401819820,Arizona State Sun Devils,Northern Arizona Lumberjacks,144.7687530517578,25.959814071655277,,
401830127,UL Monroe Warhawks,Arkansas Baptist Buffaloes,142.15890502929688,3.394713878631592,,
401822326,Ball State Cardinals,South Dakota State Jackrabbits,142.81094360351562,-2.2268214225769043,,
401824872,Furman Paladins,Bob Jones Bruins,143.82583618164062,5.99423885345459,,
401823389,Northern Kentucky Norse,Brescia Bearcats,144.29164123535156,6.720650672912598,,
401818556,Providence Friars,Brown Bears,146.96859741210938,19.894397735595703,,
401809082,Rider Broncs,Bucknell Bison,142.75491333007812,-6.179203510284424,,
401820295,California Golden Bears,Dominican (CA) Penguins,143.60850524902344,5.6553168296813965,,
401829432,Chattanooga Mocs,Oakwood Ambassadors,143.1095428466797,4.87721061706543,,
401829439,The Citadel Bulldogs,Southern Wesleyan Warriors,140.67828369140625,1.0857582092285156,,
401826741,Denver Pioneers,Colorado Christian Cougars,139.05471801757812,-1.4461398124694824,,
401823811,Colorado State Rams,Dartmouth Big Green,143.91217041015625,14.413080215454102,,
401818536,Stony Brook Seawolves,Columbia Lions,141.09341430664062,5.6293158531188965,,
401812793,UConn Huskies,Florida Gators,73.84504203796386,-5.064728498458862,,
401822670,Saint Joseph's Hawks,Coppin State Eagles,141.18905639648438,25.45071601867676,,
401822395,Lindenwood Lions,Culver-Stockton Wildcats,139.26498413085938,-1.1182384490966797,,
401813280,DePaul Blue Demons,Morgan State Bears,140.81610107421875,22.963361740112305,,
401829469,Omaha Mavericks,Doane Tigers,139.1454620361328,-1.304628849029541,,
401826839,Temple Owls,Georgian Court Lions,143.71690368652344,5.824360370635986,,
401812669,Holy Cross Crusaders,Regis Pride,138.97157287597656,-1.5757994651794434,,
401827529,Howard Bison,North Carolina A&T Aggies,140.35064697265625,7.080872058868408,,
401825404,Ohio State Buckeyes,Illinois Fighting Illini,93.69620742797852,-2.05119845867157,,
401825403,Indiana Hoosiers,Penn State Nittany Lions,151.62081909179688,-0.7391104698181152,,
401828738,Kentucky Wildcats,North Carolina Central Eagles,153.4270782470703,28.21302604675293,,
401819920,West Virginia Mountaineers,Little Rock Trojans,150.80792236328125,29.733858108520508,,
401823312,San José State Spartans,Long Beach State Beach,137.86612345377603,-0.7271213992436727,,
401820191,VMI Keydets,Loyola Maryland Greyhounds,141.8512420654297,2.9149398803710938,,
401817513,Virginia Cavaliers,Maryland Eastern Shore Hawks,144.29373474121093,34.882489395141604,,
401817170,Rhode Island Rams,McNeese Cowboys,144.5520782470703,16.92687225341797,,
401824114,San Diego Toreros,USC Trojans,140.88529052734373,-22.564879379272465,,
401811111,Wyoming Cowboys,South Dakota Coyotes,142.5402374267578,-1.9288201332092283,,
401827071,Winthrop Eagles,Toccoa Falls Eagles,143.6934814453125,5.787841320037842,,
