game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401808900,2025,2025-12-08,2025-12-09 01:00:00+00:00,2025-12-08 20:00,EST,New Orleans Privateers,Incarnate Word Cardinals,0,0,,,,,False,Lakefront Arena,2025-12-09T01:00:00Z,2025-12-08,,,2025-12-08,incarnateword__neworleans,,,,,,,,,,,,
401812581,2025,2025-12-08,2025-12-08 23:00:00+00:00,2025-12-08 18:00,EST,Pennsylvania Quakers,Lafayette Leopards,0,0,,,,,False,The Palestra,2025-12-08T23:00:00Z,2025-12-08,2025-12-08 18:00,EST,2025-12-08,lafayette__pennsylvania,4aad97e094688744824efdf58d7c9565,FanDuel,2025-12-08 23:02:32.055685+00:00,-365.0,285.0,-7.5,150.5,2025-12-08 23:00:00+00:00,Pennsylvania Quakers,Lafayette Leopards,2025-12-08,lafayette__pennsylvania
401819895,2025,2025-12-08,2025-12-09 01:00:00+00:00,2025-12-08 20:00,EST,Kansas State Wildcats,Mississippi Valley State Delta Devils,0,0,,,,,False,Bramlage Coliseum,2025-12-09T01:00:00Z,2025-12-08,,,2025-12-08,kansasstate__mississippivalleystatedeltadevils,,,,,,,,,,,,
401820846,2025,2025-12-08,2025-12-09 00:00:00+00:00,2025-12-08 19:00,EST,Charleston Southern Buccaneers,South Carolina State Bulldogs,0,0,,,,,False,Buccaneer Fieldhouse,2025-12-09T00:00:00Z,2025-12-08,,,2025-12-08,charlestonsouthern__southcarolinastate,,,,,,,,,,,,
401827017,2025,2025-12-08,2025-12-09 01:00:00+00:00,2025-12-08 20:00,EST,Texas Longhorns,Southern Jaguars,0,0,,,,,False,Moody Center,2025-12-09T01:00:00Z,2025-12-08,,,2025-12-08,southern__texas,,,,,,,,,,,,
401827090,2025,2025-12-08,2025-12-09 01:00:00+00:00,2025-12-08 20:00,EST,Southern Miss Golden Eagles,Grambling Tigers,0,0,,,,,False,Reed Green Coliseum,2025-12-09T01:00:00Z,2025-12-08,,,2025-12-08,grambling__southernmissgolden,,,,,,,,,,,,
401828342,2025,2025-12-08,2025-12-08 17:00:00+00:00,2025-12-08 12:00,EST,Kennesaw State Owls,Southern Wesleyan Warriors,121,66,65.0,22.0,56.0,44.0,False,KSU Convocation Center,2025-12-08T17:00:00Z,2025-12-08,,,2025-12-08,kennesawstate__southernwesleyan,,,,,,,,,,,,
