game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf_std5,home_pa_std5,home_tot_std5,away_pf_std5,away_pa_std5,away_tot_std5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,home_pf_std15,home_pa_std15,home_tot_std15,away_pf_std15,away_pa_std15,away_tot_std15,target_total,target_margin,target_1h_total,pf_vs_opp_pa_diff5,away_pf_vs_home_pa_diff5,home_net_scoring5,away_net_scoring5,pf_vs_opp_pa_diff15,away_pf_vs_home_pa_diff15,home_net_scoring15,away_net_scoring15,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
401829446,2025-12-20,Northwestern State Demons,Southern-New Orleans Knights,,,,,,,,,,,,,,,,,,,,,,,,,163,53,80.0,,,,,,,,,,,False,False,False,,,,,,,,,,,4.416666666666667,-4.416666666666667,8.833333333333334,,,,,,,,,
401827913,2025-12-20,Utah State Aggies,Colorado State Rams,,,,,,,,,,,,,,,,,,,,,,,,,158,42,69.0,,,,,,,,,,,False,False,False,,,,,,,,,,,3.5,-3.5,7.0,,,,,,,,,
401827502,2025-12-20,UNC Wilmington Seahawks,Howard Bison,,,,,,,,,,,,,,,,,,,,,,,,,133,-1,65.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.08333333333333334,0.08333333333333333,-0.16666666666666669,,,,,,,,,
401827056,2025-12-20,North Carolina Central Eagles,Longwood Lancers,,,,,,,,,,,,,,,,,,,,,,,,,146,-2,72.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.16666666666666669,0.16666666666666666,-0.33333333333333337,,,,,,,,,
401827044,2025-12-20,Prairie View A&M Panthers,Paul Quinn Tigers,,,,,,,,,,,,,,,,,,,,,,,,,165,37,77.0,,,,,,,,,,,False,False,False,,,,,,,,,,,3.0833333333333335,-3.083333333333333,6.166666666666666,,,,,,,,,
401826755,2025-12-20,Georgia Tech Yellow Jackets,Lafayette Leopards,,,,,,,,,,,,,,,,,,,,,,,,,176,14,92.0,,,,,,,,,,,False,False,False,,,,,,,,,,,1.1666666666666667,-1.1666666666666667,2.3333333333333335,,,,,,,,,
401824954,2025-12-20,Lipscomb Bisons,Blue Mountain Toppers,,,,,,,,,,,,,,,,,,,,,,,,,183,63,79.0,,,,,,,,,,,False,False,False,,,,,,,,,,,5.250000000000001,-5.25,10.5,,,,,,,,,
401824310,2025-12-20,Vermont Catamounts,Iona Gaels,,,,,,,,,,,,,,,,,,,,,,,,,161,-5,76.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.41666666666666674,0.41666666666666663,-0.8333333333333334,,,,,,,,,
401822396,2025-12-20,Lindenwood Lions,Harris-Stowe State Hornets,,,,,,,,,,,,,,,,,,,,,,,,,161,57,88.0,,,,,,,,,,,False,False,False,,,,,,,,,,,4.750000000000001,-4.75,9.5,,,,,,,,,
401820216,2025-12-20,Mercyhurst Lakers,Binghamton Bearcats,,,,,,,,,,,,,,,,,,,,,,,,,143,21,60.0,,,,,,,,,,,False,False,False,,,,,,,,,,,1.75,-1.75,3.5,,,,,,,,,
401813772,2025-12-20,Ball State Cardinals,Miami (OH) RedHawks,,,,,,,,,,,,,,,,,,,,,,,,,163,-9,76.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.75,0.75,-1.5,,,,,,,,,
401813771,2025-12-20,Massachusetts Minutemen,Kent State Golden Flashes,,,,,,,,,,,,,,,,,,,,,,,,,128,-10,59.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.8333333333333335,0.8333333333333333,-1.6666666666666667,,,,,,,,,
