game_id,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name
fec60664b55117d55aeecc7dc46e6b0b,FanDuel,2026-02-14 15:28:00.549482+00:00,152.0,-184.0,3.5,140.5,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,Bovada,2026-02-14 15:28:00.549482+00:00,140.0,-165.0,3.5,140.0,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,LowVig.ag,2026-02-14 15:28:00.549482+00:00,153.0,-175.0,3.5,141.0,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,153.0,-175.0,3.5,141.0,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,BetRivers,2026-02-14 15:28:00.549482+00:00,143.0,-180.0,3.5,139.5,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,DraftKings,2026-02-14 15:28:00.549482+00:00,142.0,-170.0,3.5,140.5,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,BetMGM,2026-02-14 15:28:00.549482+00:00,145.0,-180.0,3.5,140.5,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,Caesars,2026-02-14 15:28:00.549482+00:00,152.0,-180.0,3.5,140.5,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
fec60664b55117d55aeecc7dc46e6b0b,BetUS,2026-02-14 15:28:00.549482+00:00,146.0,-170.0,3.5,140.5,2026-02-14 17:00:00+00:00,Boston College Eagles,California Golden Bears
7d90abf33214521d8b050ca1859ec3ac,DraftKings,2026-02-14 15:28:00.549482+00:00,-1050.0,675.0,-12.5,132.5,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,Fanatics,2026-02-14 15:28:00.549482+00:00,-1000.0,650.0,-12.5,133.0,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,BetRivers,2026-02-14 15:28:00.549482+00:00,-1115.0,600.0,-13.5,132.5,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,FanDuel,2026-02-14 15:28:00.549482+00:00,-1200.0,720.0,-13.5,132.5,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,Caesars,2026-02-14 15:28:00.549482+00:00,-1100.0,700.0,-13.0,133.0,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,BetMGM,2026-02-14 15:28:00.549482+00:00,-1100.0,700.0,-13.5,132.5,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,Bovada,2026-02-14 15:28:00.549482+00:00,-1000.0,625.0,-12.5,133.0,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,-1150.0,732.0,-13.0,133.0,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,LowVig.ag,2026-02-14 15:28:00.549482+00:00,-1150.0,732.0,-13.0,133.0,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
7d90abf33214521d8b050ca1859ec3ac,BetUS,2026-02-14 15:28:00.549482+00:00,-1150.0,730.0,-13.0,133.0,2026-02-14 17:00:00+00:00,Duke Blue Devils,Clemson Tigers
53da9b3a061076920ba908eed642a762,FanDuel,2026-02-14 15:28:00.549482+00:00,102.0,-125.0,1.5,139.5,2026-02-14 17:00:00+00:00,Colgate Raiders,Navy Midshipmen
53da9b3a061076920ba908eed642a762,LowVig.ag,2026-02-14 15:28:00.549482+00:00,,,1.0,140.0,2026-02-14 17:00:00+00:00,Colgate Raiders,Navy Midshipmen
53da9b3a061076920ba908eed642a762,BetOnline.ag,2026-02-14 15:28:00.549482+00:00,,,1.0,140.0,2026-02-14 17:00:00+00:00,Colgate Raiders,Navy Midshipmen
