game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401823375,2025,2025-11-11,2025-11-11 16:00:00+00:00,IU Indianapolis Jaguars,IU Columbus Crimson Pride,63,47,48.0,38.0,15.0,9.0,False,The Jungle
401824303,2025,2025-11-11,2025-11-11 18:00:00+00:00,Kansas City Roos,Iona Gaels,0,0,,,,,False,Swinney Center
401823523,2025,2025-11-11,2025-11-11 21:00:00+00:00,Abilene Christian Wildcats,Southwestern Adventist Knights,0,0,,,,,False,Moody Coliseum (Abilene)
401812353,2025,2025-11-11,2025-11-11 21:00:00+00:00,Air Force Falcons,Long Island University Sharks,0,0,,,,,False,Clune Arena
401828496,2025,2025-11-11,2025-11-11 23:00:00+00:00,Incarnate Word Cardinals,Southwestern Christian Eagles,0,0,,,,,False,McDermott Center
401827109,2025,2025-11-11,2025-11-11 23:00:00+00:00,Bethune-Cookman Wildcats,Coastal Georgia Mariner,0,0,,,,,False,Moore Gymnasium (FL)
401813274,2025,2025-11-11,2025-11-11 23:00:00+00:00,Morgan State Bears,UMBC Retrievers,0,0,,,,,False,Hill Field House
401817529,2025,2025-11-11,2025-11-11 23:30:00+00:00,Michigan Wolverines,Wake Forest Demon Deacons,0,0,,,,,True,Little Caesars Arena
401828267,2025,2025-11-11,2025-11-11 23:30:00+00:00,UAlbany Great Danes,SUNY Delhi Broncos,0,0,,,,,False,Broadview Center
401827495,2025,2025-11-11,2025-11-11 23:30:00+00:00,Stony Brook Seawolves,Saint Josephs Long Island Golden Eagles,0,0,,,,,False,Stony Brook Arena
401826733,2025,2025-11-11,2025-11-11 23:30:00+00:00,Ohio State Buckeyes,App State Mountaineers,0,0,,,,,False,Value City Arena
401824947,2025,2025-11-11,2025-11-11 23:30:00+00:00,UNC Asheville Bulldogs,Lipscomb Bisons,0,0,,,,,False,Kimmel Arena
401820150,2025,2025-11-11,2025-11-11 23:30:00+00:00,Penn State Nittany Lions,Navy Midshipmen,0,0,,,,,False,Bryce Jordan Center
401817230,2025,2025-11-11,2025-11-12 00:00:00+00:00,Army Black Knights,Duke Blue Devils,0,0,,,,,False,Christl Arena
401826707,2025,2025-11-11,2025-11-12 00:00:00+00:00,Florida Gators,Florida State Seminoles,0,0,,,,,False,Stephen C. O'Connell Center
401817264,2025,2025-11-11,2025-11-12 00:00:00+00:00,North Carolina Tar Heels,Radford Highlanders,0,0,,,,,False,Dean E. Smith Center
401828720,2025,2025-11-11,2025-11-12 00:00:00+00:00,Old Dominion Monarchs,Norfolk State Spartans,0,0,,,,,False,Chartway Arena
401827512,2025,2025-11-11,2025-11-12 00:00:00+00:00,Colgate Raiders,Drexel Dragons,0,0,,,,,False,Cotterell Court
401827216,2025,2025-11-11,2025-11-12 00:00:00+00:00,Maryland Terrapins,Alcorn State Braves,0,0,,,,,False,XFINITY Center
401827209,2025,2025-11-11,2025-11-12 00:00:00+00:00,Troy Trojans,Pensacola Christian College PENSACOLA CHRISTIAN,0,0,,,,,False,Trojan Arena
401827066,2025,2025-11-11,2025-11-12 00:00:00+00:00,Coastal Carolina Chanticleers,Winthrop Eagles,0,0,,,,,False,The HTC Center
401826699,2025,2025-11-11,2025-11-12 00:00:00+00:00,George Mason Patriots,Catawba Chiefs,0,0,,,,,False,EagleBank Arena
401824825,2025,2025-11-11,2025-11-12 00:00:00+00:00,UCF Knights,Florida A&M Rattlers,0,0,,,,,False,Addition Financial Arena
401823563,2025,2025-11-11,2025-11-12 00:00:00+00:00,Villanova Wildcats,Sacred Heart Pioneers,0,0,,,,,False,Finneran Pavilion
401823433,2025,2025-11-11,2025-11-12 00:00:00+00:00,North Alabama Lions,Northwestern State Demons,0,0,,,,,False,Flowers Hall
