game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401823542,2025-11-17,2025-11-18 02:00:00+00:00,Gonzaga Bulldogs,Southern Utah Thunderbirds,122,50,59,27,63,23,,McCarthey Athletic Center,False
401819873,2025-11-17,2025-11-18 01:00:00+00:00,Iowa State Cyclones,Stonehill Skyhawks,96,57,42,27,54,30,,Hilton Coliseum,False
401826807,2025-11-17,2025-11-18 01:30:00+00:00,Tennessee Volunteers,Rice Owls,91,66,39,26,52,40,,Food City Center,False
401826912,2025-11-17,2025-11-18 01:00:00+00:00,Wisconsin Badgers,SIU Edwardsville Cougars,94,69,48,41,46,28,,Kohl Center,False
401817255,2025-11-17,2025-11-18 00:00:00+00:00,NC State Wolfpack,VCU Rams,85,79,39,35,46,44,,Lenovo Center,False
401829420,2025-11-17,2025-11-17 23:30:00+00:00,Georgia Bulldogs,Florida A&M Rattlers,87,57,44,22,43,35,,Stegeman Coliseum,False
401828470,2025-11-17,2025-11-18 00:00:00+00:00,Liberty Flames,Carolina University Bruins,98,46,49,19,49,27,,Liberty Arena (VA),False
401827451,2025-11-17,2025-11-18 00:00:00+00:00,Charleston Cougars,Drake Bulldogs,62,71,25,28,37,43,,TD Arena,False
401826773,2025-11-17,2025-11-18 00:00:00+00:00,Florida Atlantic Owls,Coastal Georgia Mariner,92,63,50,33,42,30,,Eleanor R. Baldwin Arena,False
401825384,2025-11-17,2025-11-18 00:00:00+00:00,Tennessee Tech Golden Eagles,West Georgia Wolves,59,61,27,33,32,28,,Hooper Eblen Center,False
401824827,2025-11-17,2025-11-18 00:00:00+00:00,UCF Knights,Oakland Golden Grizzlies,87,83,44,40,43,43,,Addition Financial Arena,False
401822833,2025-11-17,2025-11-18 00:00:00+00:00,Siena Saints,Colgate Raiders,69,72,28,30,41,42,,MVP Arena,False
401819917,2025-11-17,2025-11-18 00:00:00+00:00,West Virginia Mountaineers,Lafayette Leopards,81,59,36,25,45,34,,WVU Coliseum,False
401813376,2025-11-17,2025-11-18 00:00:00+00:00,Le Moyne Dolphins,Niagara Purple Eagles,74,68,32,32,42,36,,Ted Grant Court,False
401813349,2025-11-17,2025-11-18 00:00:00+00:00,High Point Panthers,Canisius Golden Griffins,93,50,46,17,47,33,,Qubein Center,False
401812576,2025-11-17,2025-11-18 00:00:00+00:00,Pennsylvania Quakers,Saint Joseph's Hawks,83,74,41,41,42,33,,The Palestra,False
401809077,2025-11-17,2025-11-18 00:00:00+00:00,Pittsburgh Panthers,Bucknell Bison,84,50,38,25,46,25,,Petersen Events Center,False
401830121,2025-11-17,2025-11-18 00:30:00+00:00,UT Rio Grande Valley Vaqueros,Southwestern Adventist Knights,110,53,58,30,52,23,,UTRGV Fieldhouse,False
401828512,2025-11-17,2025-11-18 00:30:00+00:00,UL Monroe Warhawks,Lamar Cardinals,66,79,27,40,39,39,,Fant-Ewing Coliseum,False
401826853,2025-11-17,2025-11-18 00:30:00+00:00,UAB Blazers,Rhodes Lynx,112,56,60,34,52,22,,Bartow Arena,False
401829473,2025-11-17,2025-11-18 01:00:00+00:00,South Dakota State Jackrabbits,Peru State Bobcats,94,46,46,22,48,24,,First Bank & Trust Arena,False
401828919,2025-11-17,2025-11-18 01:00:00+00:00,North Dakota State Bison,Southern Illinois Salukis,92,85,53,46,39,39,,Scheels Center,False
401827041,2025-11-17,2025-11-18 01:00:00+00:00,Missouri Tigers,Prairie View A&M Panthers,91,73,49,27,42,46,,Mizzou Arena,False
401826997,2025-11-17,2025-11-18 01:00:00+00:00,Tarleton State Texans,Angelo State Rams,77,54,44,25,33,29,,Wisdom Gym,False
401819890,2025-11-17,2025-11-18 01:00:00+00:00,Kansas State Wildcats,Tulsa Golden Hurricane,84,83,39,34,45,49,,Bramlage Coliseum,False
401830633,2025-11-17,2025-11-18 01:30:00+00:00,Western Illinois Leathernecks,Coe Kohawks,74,63,34,36,40,27,,Western Hall,False
401824041,2025-11-17,2025-11-18 02:00:00+00:00,UC Santa Barbara Gauchos,Loyola Marymount Lions,74,78,40,31,29,38,,The Thunderdome,False
401819863,2025-11-17,2025-11-18 02:00:00+00:00,Colorado Buffaloes,Alabama State Hornets,94,66,46,22,48,44,,CU Events Center,False
401819816,2025-11-17,2025-11-18 02:00:00+00:00,Arizona State Sun Devils,Georgia State Panthers,75,62,34,39,41,23,,Desert Financial Arena,False
401812920,2025-11-17,2025-11-18 02:00:00+00:00,Clemson Tigers,North Alabama Lions,81,61,45,22,36,39,,Littlejohn Coliseum,False
401829325,2025-11-17,2025-11-18 03:00:00+00:00,San José State Spartans,Bethesda University Flames,110,56,54,24,56,32,,Provident Credit Union Event Center,False
401824057,2025-11-17,2025-11-18 03:00:00+00:00,Oregon Ducks,Oregon State Beavers,87,75,41,34,46,41,,Matthew Knight Arena,False
401823733,2025-11-17,2025-11-18 03:00:00+00:00,Portland State Vikings,Cal State Bakersfield Roadrunners,93,80,42,32,51,48,,Viking Pavilion,False
401823501,2025-11-17,2025-11-18 03:30:00+00:00,Eastern Washington Eagles,Eastern Oregon Mountaineers,91,73,44,37,47,36,,Reese Court,False
