game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,status,completed,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401851333,2026,2026-03-09,2026-03-10 02:00:00+00:00,2026-03-09 22:00,EDT,Eastern Washington Eagles,Weber State Wildcats,0,0,,,,,True,Idaho Central Arena,2026-03-10T02:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,easternwashington::weberstate,7b0395b1b4860adf903c9d616453e9c5,BetMGM,h2h,full_game,2026-03-10 02:00:00+00:00,2026-03-09 14:50:13+00:00,Eastern Washington Eagles,Weber State Wildcats,-160.0,135.0,,,,,,,,2026-03-10,1,False,143.33349609375,-0.1493105888366699,68.600075,72.33423,-1.4937294,-0.8506577,143.33349609375,-0.1493105888366699,,,,,,0.6153846153846154,0.425531914893617,0.4946676811401177,0.5053323188598823,-0.3138640290356939,0.1389118143116469,-0.1961650181473087,0.1875309493207234,0.625,1.35
401851432,2026,2026-03-09,2026-03-09 23:00:00+00:00,2026-03-09 19:00,EDT,Wright State Raiders,Northern Kentucky Norse,0,0,,,,,True,Corteva Coliseum,2026-03-09T23:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,northernkentucky::wrightstateraiders,24d4982a33fb0fe918727347568ed8b3,BetMGM,h2h,full_game,2026-03-09 23:00:00+00:00,2026-03-09 14:50:13+00:00,Wright St Raiders,Northern Kentucky Norse,-125.0,105.0,,,,,,,,2026-03-09,0,False,140.05364379882812,0.9448927879333496,70.34337,73.185616,-0.86670804,-1.7649019,140.05364379882812,0.9448927879333496,,,,,,0.5555555555555556,0.4878048780487805,0.5336950238215898,0.4663049761784101,-0.0491861964014228,-0.0419759988897706,-0.0393489571211382,-0.0440747988342591,0.8,1.05
401851433,2026,2026-03-09,2026-03-10 01:30:00+00:00,2026-03-09 21:30,EDT,Robert Morris Colonials,Detroit Mercy Titans,0,0,,,,,True,Corteva Coliseum,2026-03-10T01:30:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,detroitmercy::robertmorriscolonials,f4278e0139b27bc7bf27de72203a0d61,BetMGM,h2h,full_game,2026-03-10 01:30:00+00:00,2026-03-09 14:50:13+00:00,Robert Morris Colonials,Detroit Mercy Titans,-220.0,180.0,,,,,,,,2026-03-10,1,False,143.36070251464844,4.190664291381836,68.63035,72.48467,0.44133592,1.5051315,143.36070251464844,4.190664291381836,,,,,,0.6875,0.3571428571428571,0.6453511237004587,0.3546488762995413,-0.1348764041585323,-0.003879525756269,-0.0613074564356965,-0.0069831463612842,0.4545454545454545,1.8
401851593,2026,2026-03-09,2026-03-09 23:00:00+00:00,2026-03-09 19:00,EDT,East Tennessee State Buccaneers,Furman Paladins,0,0,,,,,True,Harrah's Cherokee Center,2026-03-09T23:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,easttennesseestate::furmanpaladins,6f7d2cbf3b6e34233db76bcbb5628a00,BetMGM,h2h,full_game,2026-03-09 23:00:00+00:00,2026-03-09 14:50:13+00:00,East Tennessee St Buccaneers,Furman Paladins,-120.0,100.0,,,,,,,,2026-03-09,0,False,144.31594848632812,-3.6682748794555664,69.00421,72.42446,-2.8723252,-2.940151,144.31594848632812,-3.6682748794555664,,,,,,0.5454545454545454,0.5,0.371908203739733,0.628091796260267,-0.3818019517725873,0.256183592520534,-0.3181682931438228,0.256183592520534,0.8333333333333334,1.0
401851706,2026,2026-03-09,2026-03-09 23:00:00+00:00,2026-03-09 19:00,EDT,Troy Trojans,Georgia Southern Eagles,0,0,,,,,True,Pensacola Bay Center,2026-03-09T23:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,georgiasouthern::troytrojans,09495b1db46b935dc7dcc7439fa6e7f1,BetMGM,h2h,full_game,2026-03-09 23:00:00+00:00,2026-03-09 14:50:13+00:00,Troy Trojans,Georgia Southern Eagles,-275.0,220.0,,,,,,,,2026-03-09,0,False,143.71005249023438,5.748316287994385,68.78583,72.61025,1.1997877,2.2898047,143.71005249023438,5.748316287994385,,,,,,0.7333333333333333,0.3125,0.6944884700560796,0.3055115299439204,-0.1456682372897015,-0.0101650473542976,-0.052970268105346,-0.0223631041794547,0.3636363636363636,2.2
401851714,2026,2026-03-09,2026-03-09 18:00:00+00:00,2026-03-09 14:00,EDT,Alabama State Hornets,Alcorn State Braves,0,0,,,,,True,Gateway Center,2026-03-09T18:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,alabamastate::alcornstate,142ae58282b97340c8ca0b1914d4fb0b,BetMGM,h2h,full_game,2026-03-09 18:00:00+00:00,2026-03-09 14:50:13+00:00,Alabama St Hornets,Alcorn St Braves,-300.0,240.0,,,,,,,,2026-03-09,0,False,136.09173583984375,1.956669330596924,65.47148,70.849556,-1.9962637,1.5559992,136.09173583984375,1.956669330596924,,,,,,0.75,0.2941176470588235,0.56942956894154,0.43057043105846,-0.7222817242338403,0.1933081106661517,-0.2407605747446134,0.4639394655987642,0.3333333333333333,2.4
401851759,2026,2026-03-09,2026-03-10 01:00:00+00:00,2026-03-09 21:00,EDT,Gonzaga Bulldogs,Oregon State Beavers,0,0,,,,,True,Orleans Arena,2026-03-10T01:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,gonzaga::oregonstatebeavers,dade3c7f67979137f5351d568461b62a,BetMGM,h2h,full_game,2026-03-10 01:00:00+00:00,2026-03-09 14:50:13+00:00,Gonzaga Bulldogs,Oregon St Beavers,-3000.0,1250.0,,,,,,,,2026-03-10,1,False,134.23208607991535,21.78858598073324,75.228935,76.55134,14.75063,12.763021,134.23208607991535,21.78858598073324,,,,,,0.967741935483871,0.074074074074074,0.9574117493489428,0.0425882506510572,-0.3202357701827732,-0.0340046892968582,-0.0106745256727591,-0.4250586162107278,0.0333333333333333,12.5
401851760,2026,2026-03-09,2026-03-10 03:30:00+00:00,2026-03-09 23:30,EDT,Saint Mary's Gaels,Santa Clara Broncos,0,0,,,,,True,Orleans Arena,2026-03-10T03:30:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,santaclara::stmarys,87330f770e99f45361d907153d4a08ea,BetMGM,h2h,full_game,2026-03-10 03:30:00+00:00,2026-03-09 14:50:13+00:00,Saint Mary's Gaels,Santa Clara Broncos,-210.0,170.0,,,,,,,,2026-03-10,1,False,151.59140014648438,24.9468994140625,72.25316,74.92671,11.261052,11.339763,151.59140014648438,24.9468994140625,,,,,,0.6774193548387096,0.3703703703703703,0.972450713937534,0.0275492860624659,0.9145972132063556,-0.5444805456654952,0.4355224824792169,-0.9256169276313418,0.4761904761904761,1.7
401856431,2026,2026-03-09,2026-03-09 22:00:00+00:00,2026-03-09 18:00,EDT,Monmouth Hawks,Campbell Fighting Camels,0,0,,,,,True,CareFirst Arena,2026-03-09T22:00:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,campbellfighting::monmouth,c09e2b37dc17ba3205e6194b8a90b4bf,BetMGM,h2h,full_game,2026-03-09 22:00:00+00:00,2026-03-09 14:50:13+00:00,Monmouth Hawks,Campbell Fighting Camels,-145.0,118.0,,,,,,,,2026-03-09,0,False,142.21676635742188,-7.619971752166748,68.10432,71.85605,-5.0093317,-4.706086,142.21676635742188,-7.619971752166748,,,,,,0.5918367346938775,0.4587155963302752,0.2518881435816585,0.7481118564183415,-0.8328740482249366,0.5346473279593089,-0.5743958953275425,0.6308838469919845,0.6896551724137931,1.18
401856432,2026,2026-03-09,2026-03-10 00:30:00+00:00,2026-03-09 20:30,EDT,Hofstra Pride,Towson Tigers,0,0,,,,,True,CareFirst Arena,2026-03-10T00:30:00Z,2026-03-09,,,,STATUS_SCHEDULED,False,hofstrapride::towson,90a67899f125844f6fff61cad314464a,BetMGM,h2h,full_game,2026-03-10 00:30:55+00:00,2026-03-09 14:50:13+00:00,Hofstra Pride,Towson Tigers,-190.0,155.0,,,,,,,,2026-03-10,1,False,144.73545837402344,3.004849672317505,69.22372,72.741806,0.19116974,0.6226213,144.73545837402344,3.004849672317505,,,,,,0.6551724137931034,0.392156862745098,0.6056979617962299,0.3943020382037701,-0.1434759107909333,0.0035291596255572,-0.0755136372583859,0.0054701974196137,0.5263157894736842,1.55
