game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401817232,2025-11-18,2025-11-19 02:00:00+00:00,Duke Blue Devils,Kansas Jayhawks,78,66,41,33,37,33,,Madison Square Garden,True
401827221,2025-11-18,2025-11-18 23:30:00+00:00,Kentucky Wildcats,Michigan State Spartans,66,83,27,44,39,39,,Madison Square Garden,True
401817266,2025-11-18,2025-11-19 00:00:00+00:00,North Carolina Tar Heels,Navy Midshipmen,73,61,38,31,35,30,,Dean E. Smith Center,False
401813760,2025-11-18,2025-11-19 03:30:00+00:00,UCLA Bruins,Sacramento State Hornets,79,48,42,17,37,31,,Pauley Pavilion,False
401826787,2025-11-18,2025-11-19 01:00:00+00:00,Arkansas Razorbacks,Winthrop Eagles,84,83,43,41,41,42,,Bud Walton Arena,False
401822762,2025-11-18,2025-11-18 16:00:00+00:00,Coppin State Eagles,Central Penn Knights,103,62,54,23,49,39,,Physical Education Complex,False
401831375,2025-11-18,2025-11-18 17:00:00+00:00,UTSA Roadrunners,Southwestern Christian Eagles,103,70,53,33,50,37,,UTSA Convocation Center,False
401828268,2025-11-18,2025-11-18 23:30:00+00:00,UAlbany Great Danes,Paul Smith's Bobcats,106,57,48,25,58,32,,Broadview Center,False
401827434,2025-11-18,2025-11-18 23:30:00+00:00,Rutgers Scarlet Knights,American University Eagles,80,71,33,33,47,38,,Jersey Mike’s Arena,False
401823429,2025-11-18,2025-11-18 23:30:00+00:00,Buffalo Bulls,Vermont Catamounts,94,90,40,43,54,47,,Alumni Arena,False
401831277,2025-11-18,2025-11-19 00:00:00+00:00,Dartmouth Big Green,Maine-Augusta Moose,113,68,57,34,56,34,,Leede Arena,False
401830834,2025-11-18,2025-11-19 00:00:00+00:00,Delaware State Hornets,Cheyney (PA) Wolves,88,70,49,27,39,43,,Memorial Hall (DE),False
401829044,2025-11-18,2025-11-19 00:00:00+00:00,Florida International Panthers,Fort Lauderdale Eagles,104,80,54,40,50,40,,Ocean Bank Convocation Center,False
401828302,2025-11-18,2025-11-19 00:00:00+00:00,Delaware Blue Hens,Saint Peter's Peacocks,81,70,49,26,32,44,,Bob Carpenter Center,False
401827513,2025-11-18,2025-11-19 00:00:00+00:00,Drexel Dragons,NJIT Highlanders,75,43,32,18,43,25,,Daskalakis Athletic Center,False
401827499,2025-11-18,2025-11-19 00:00:00+00:00,James Madison Dukes,Towson Tigers,81,75,36,36,45,39,,Atlantic Union Bank Center,False
401826893,2025-11-18,2025-11-19 00:00:00+00:00,Seton Hall Pirates,New Haven Chargers,68,45,42,28,26,17,,Prudential Center,False
401826759,2025-11-18,2025-11-19 00:00:00+00:00,Providence Friars,New Hampshire Wildcats,98,66,38,31,60,35,,Amica Mutual Pavilion,False
401826708,2025-11-18,2025-11-19 00:00:00+00:00,Florida State Seminoles,UT Martin Skyhawks,87,73,43,40,44,33,,Tucker Center,False
401826071,2025-11-18,2025-11-19 00:00:00+00:00,South Carolina Gamecocks,Radford Highlanders,87,58,40,25,47,33,,Colonial Life Arena,False
401824304,2025-11-18,2025-11-19 00:00:00+00:00,Iona Gaels,Princeton Tigers,89,69,48,27,41,42,,Hynes Athletics Center,False
401823561,2025-11-18,2025-11-19 00:00:00+00:00,Xavier Musketeers,Old Dominion Monarchs,99,69,51,29,48,40,,Cintas Center,False
401823370,2025-11-18,2025-11-19 00:00:00+00:00,Detroit Mercy Titans,Eastern Michigan Eagles,62,72,39,30,23,42,,Calihan Hall,False
401823343,2025-11-18,2025-11-19 00:00:00+00:00,George Mason Patriots,Jacksonville Dolphins,79,57,33,22,46,35,,EagleBank Arena,False
401823039,2025-11-18,2025-11-19 00:00:00+00:00,Longwood Lancers,Maryland Eastern Shore Hawks,82,83,35,41,34,28,,Joan Perry Brock Center,False
401823013,2025-11-18,2025-11-19 00:00:00+00:00,Kent State Golden Flashes,Eastern Kentucky Colonels,93,78,53,34,40,44,,M.A.C. Center,False
401820841,2025-11-18,2025-11-19 00:00:00+00:00,Charleston Southern Buccaneers,IU Indianapolis Jaguars,103,91,61,41,42,50,,Buccaneer Fieldhouse,False
401820808,2025-11-18,2025-11-19 00:00:00+00:00,UNC Wilmington Seahawks,East Carolina Pirates,85,60,42,30,43,30,,Trask Coliseum,False
401818369,2025-11-18,2025-11-19 00:00:00+00:00,Columbia Lions,Boston University Terriers,54,49,37,20,17,29,,Levien Gymnasium,False
401817214,2025-11-18,2025-11-19 00:00:00+00:00,Boston College Eagles,Hampton Pirates,63,52,37,26,26,26,,Conte Forum,False
401812663,2025-11-18,2025-11-19 00:00:00+00:00,Brown Bears,Holy Cross Crusaders,68,49,37,21,31,28,,Pizzitola Sports Center,False
401812381,2025-11-18,2025-11-19 00:00:00+00:00,Lehigh Mountain Hawks,Saint Francis Red Flash,79,62,43,32,36,30,,Stabler Arena,False
401812286,2025-11-18,2025-11-19 00:00:00+00:00,Fairleigh Dickinson Knights,St. Elizabeth Eagles,100,58,45,27,55,31,,Bogota Savings Bank Center,False
401828735,2025-11-18,2025-11-19 00:30:00+00:00,North Carolina Central Eagles,Toccoa Falls Eagles,123,67,64,35,59,32,,McDougald-McLendon Arena,False
401826714,2025-11-18,2025-11-19 00:30:00+00:00,Georgia Tech Yellow Jackets,Georgia Southern Eagles,68,66,36,37,32,29,,McCamish Pavilion,False
401823361,2025-11-18,2025-11-19 00:30:00+00:00,Western Kentucky Hilltoppers,Bethel (TN) Wildcats,97,67,44,26,53,41,,E.A. Diddle Arena,False
401813276,2025-11-18,2025-11-19 00:30:00+00:00,Morgan State Bears,North Carolina A&T Aggies,73,79,38,45,35,34,,Hill Field House,False
401829421,2025-11-18,2025-11-19 01:00:00+00:00,LSU Tigers,Alcorn State Braves,107,81,50,44,57,37,,Pete Maravich Assembly Center,False
401828527,2025-11-18,2025-11-19 01:00:00+00:00,Oral Roberts Golden Eagles,Haskell Jayhawks,84,64,40,23,44,41,,Mabee Center,False
401828493,2025-11-18,2025-11-19 01:00:00+00:00,Ole Miss Rebels,Austin Peay Governors,72,65,31,23,41,42,,The Sandy and John Black Pavilion at Ole Miss,False
401828290,2025-11-18,2025-11-19 01:00:00+00:00,Texas A&M Aggies,Montana Grizzlies,86,81,45,31,41,50,,Reed Arena,False
401825589,2025-11-18,2025-11-19 01:00:00+00:00,Northern Arizona Lumberjacks,Embry-Riddle (AZ) Eagles,108,79,56,36,52,43,,J. Lawrence Walkup Skydome,False
401825572,2025-11-18,2025-11-19 01:00:00+00:00,DePaul Blue Demons,Gardner-Webb Runnin' Bulldogs,93,62,48,24,45,38,,Wintrust Arena,False
401825186,2025-11-18,2025-11-19 01:00:00+00:00,Murray State Racers,Little Rock Trojans,89,68,43,23,46,45,,CFSB Center,False
401823867,2025-11-18,2025-11-19 01:00:00+00:00,Evansville Purple Aces,UT Arlington Mavericks,76,84,34,35,42,49,,Ford Center,False
401823525,2025-11-18,2025-11-19 01:00:00+00:00,Texas State Bobcats,Abilene Christian Wildcats,63,49,32,22,31,27,,Strahan Arena at the University Events Center,False
401822341,2025-11-18,2025-11-19 01:00:00+00:00,Minnesota Golden Gophers,Chicago State Cougars,66,54,31,24,35,30,,Williams Arena,False
401820544,2025-11-18,2025-11-19 01:00:00+00:00,Northern Iowa Panthers,Northern Illinois Huskies,70,57,32,29,38,28,,McLeod Center,False
401817456,2025-11-18,2025-11-19 01:00:00+00:00,SMU Mustangs,Arkansas-Pine Bluff Golden Lions,106,60,45,26,61,34,,Moody Coliseum (Dallas),False
401817167,2025-11-18,2025-11-19 01:00:00+00:00,Yale Bulldogs,Rhode Island Rams,77,86,46,40,31,46,,John J. Lee Amphitheater,False
401827258,2025-11-18,2025-11-19 01:30:00+00:00,Southern Miss Golden Eagles,William Carey Crusaders,82,59,38,28,44,31,,Reed Green Coliseum,False
401826794,2025-11-18,2025-11-19 01:30:00+00:00,Cornell Big Red,Army Black Knights,86,73,39,28,47,45,,Newman Arena,False
401823648,2025-11-18,2025-11-19 01:30:00+00:00,Iowa Hawkeyes,Southeast Missouri State Redhawks,99,70,49,25,50,45,,Carver-Hawkeye Arena,False
401828923,2025-11-18,2025-11-19 02:00:00+00:00,Fresno State Bulldogs,Stephen F. Austin Lumberjacks,80,78,39,42,41,36,,Save Mart Center,False
401824111,2025-11-18,2025-11-19 02:00:00+00:00,San Diego Toreros,Grambling Tigers,78,68,35,26,43,42,,Jenny Craig Pavilion,False
401823817,2025-11-18,2025-11-19 02:00:00+00:00,Boise State Broncos,Wichita State Shockers,62,59,32,27,30,32,,ExtraMile Arena,False
401819908,2025-11-18,2025-11-19 02:00:00+00:00,Utah Utes,Purdue Fort Wayne Mastodons,85,77,42,32,43,45,,Jon M. Huntsman Center,False
401817479,2025-11-18,2025-11-19 02:00:00+00:00,Syracuse Orange,Monmouth Hawks,78,73,36,33,42,40,,JMA Wireless Dome,False
401812628,2025-11-18,2025-11-19 02:00:00+00:00,Texas Longhorns,Rider Broncs,99,65,44,28,55,37,,Moody Center,False
401808894,2025-11-18,2025-11-19 02:00:00+00:00,Pepperdine Waves,New Orleans Privateers,90,79,45,37,45,42,,Firestone Fieldhouse,False
401827013,2025-11-18,2025-11-19 02:30:00+00:00,Washington Huskies,Southern Jaguars,99,93,29,37,40,32,,Alaska Airlines Arena,False
401826728,2025-11-18,2025-11-19 03:00:00+00:00,San Francisco Dons,Northwestern State Demons,84,64,50,31,34,33,,The Sobrato Center,False
401826088,2025-11-18,2025-11-19 03:00:00+00:00,Nevada Wolf Pack,UC Davis Aggies,71,75,33,33,38,42,,Lawlor Events Center,False
401823763,2025-11-18,2025-11-19 03:00:00+00:00,San Diego State Aztecs,Troy Trojans,107,108,38,38,51,51,,Viejas Arena,False
401823557,2025-11-18,2025-11-19 03:00:00+00:00,Santa Clara Broncos,Idaho State Bengals,64,55,30,22,34,33,,Leavey Center,False
401823533,2025-11-18,2025-11-19 03:00:00+00:00,California Baptist Lancers,UC Riverside Highlanders,80,57,49,31,31,26,,Dale E. and Sarah Ann Fowler Events Center,False
401817467,2025-11-18,2025-11-19 03:00:00+00:00,Stanford Cardinal,Louisiana Ragin' Cajuns,93,66,40,25,53,41,,Maples Pavilion,False
401817222,2025-11-18,2025-11-19 03:00:00+00:00,California Golden Bears,Presbyterian Blue Hose,67,57,31,29,36,28,,Haas Pavilion,False
