game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
11932070fa13a872fe66b691698060bb,2025,2025-12-09,2025-12-09 23:00:00+00:00,2025-12-09 18:00,EST,VMI Keydets,Loyola Maryland Greyhounds,0,0,,,,,False,Cameron Hall,2025-12-09T23:00:00Z,2025-12-09,,,2025-12-09,loyolamaryland__vmikeydets,,DraftKings,2025-12-09 14:29:05.989956+00:00,-115.0,-105.0,-1.5,148.5,2025-12-09 23:00:00+00:00,VMI Keydets,Loyola (MD) Greyhounds,2025-12-09,loyolamd__vmikeydets
401809082,2025,2025-12-09,2025-12-10 00:00:00+00:00,2025-12-09 19:00,EST,Rider Broncs,Bucknell Bison,0,0,,,,,False,Alumni Gymnasium (Rider),2025-12-10T00:00:00Z,2025-12-09,,,2025-12-09,bucknell__rider,,,,,,,,,,,,
401811111,2025,2025-12-09,2025-12-10 01:30:00+00:00,2025-12-09 20:30,EST,Wyoming Cowboys,South Dakota Coyotes,0,0,,,,,False,Arena-Auditorium,2025-12-10T01:30:00Z,2025-12-09,,,2025-12-09,southdakotacoyotes__wyoming,,,,,,,,,,,,
401812669,2025,2025-12-09,2025-12-09 23:00:00+00:00,2025-12-09 18:00,EST,Holy Cross Crusaders,Regis Pride,0,0,,,,,False,Hart Center,2025-12-09T23:00:00Z,2025-12-09,,,2025-12-09,holycrosscrusaders__regispride,,,,,,,,,,,,
401812793,2025,2025-12-09,2025-12-10 02:00:00+00:00,2025-12-09 21:00,EST,UConn Huskies,Florida Gators,0,0,,,,,True,Madison Square Garden,2025-12-10T02:00:00Z,2025-12-09,,,2025-12-09,connecticut__floridagators,,,,,,,,,,,,
401812923,2025,2025-12-09,2025-12-09 23:30:00+00:00,2025-12-09 18:30,EST,BYU Cougars,Clemson Tigers,0,0,,,,,True,Madison Square Garden,2025-12-09T23:30:00Z,2025-12-09,,,2025-12-09,byu__clemson,5df74a631366fa90c0b8e4c6161407cd,DraftKings,2025-12-09 14:29:05.989956+00:00,-285.0,230.0,-6.5,150.5,2025-12-09 23:30:00+00:00,BYU Cougars,Clemson Tigers,2025-12-09,byu__clemson
401813280,2025,2025-12-09,2025-12-10 01:00:00+00:00,2025-12-09 20:00,EST,DePaul Blue Demons,Morgan State Bears,0,0,,,,,False,Wintrust Arena,2025-12-10T01:00:00Z,2025-12-09,,,2025-12-09,depaulblue__morganstate,,,,,,,,,,,,
401817170,2025,2025-12-09,2025-12-10 00:00:00+00:00,2025-12-09 19:00,EST,Rhode Island Rams,McNeese Cowboys,0,0,,,,,False,Thomas M. Ryan Center,2025-12-10T00:00:00Z,2025-12-09,,,2025-12-09,mcneese__rhodeisland,,,,,,,,,,,,
401817513,2025,2025-12-09,2025-12-10 00:00:00+00:00,2025-12-09 19:00,EST,Virginia Cavaliers,Maryland Eastern Shore Hawks,0,0,,,,,False,John Paul Jones Arena,2025-12-10T00:00:00Z,2025-12-09,,,2025-12-09,marylandeasternshore__virginiacavaliers,,,,,,,,,,,,
401818536,2025,2025-12-09,2025-12-10 00:00:00+00:00,2025-12-09 19:00,EST,Stony Brook Seawolves,Columbia Lions,0,0,,,,,False,Stony Brook Arena,2025-12-10T00:00:00Z,2025-12-09,,,2025-12-09,columbia__stonybrook,,,,,,,,,,,,
