game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401819840,2025-12-19,2025-12-20 02:30:00+00:00,BYU Cougars,Abilene Christian Wildcats,85,67,43,36,42,31,,Marriott Center,False
401823729,2025-12-19,2025-12-19 16:00:00+00:00,Sacred Heart Pioneers,Dartmouth Big Green,85,63,35,26,50,37,,William H. Pitt Center,False
401829281,2025-12-19,2025-12-19 17:00:00+00:00,South Carolina State Bulldogs,Brewton-Parker Wildcats,68,54,34,27,34,27,,Smith-Hammond-Middleton Memorial Center,False
401829436,2025-12-19,2025-12-19 18:00:00+00:00,Samford Bulldogs,Reinhardt Eagles,85,49,41,17,44,32,,Pete Hanna Center,False
401812292,2025-12-19,2025-12-19 20:00:00+00:00,Fairleigh Dickinson Knights,Lehman College Bridges,76,42,40,17,36,25,,Bogota Savings Bank Center,False
401827091,2025-12-19,2025-12-19 22:00:00+00:00,Hampton Pirates,Grambling Tigers,72,81,33,38,39,43,,Gateway Center,True
401823263,2025-12-19,2025-12-19 22:00:00+00:00,Cal State Northridge Matadors,La Sierra Golden Eagles,88,53,43,16,45,37,,Premier America Credit Union Arena,False
401822315,2025-12-19,2025-12-19 22:00:00+00:00,Milwaukee Panthers,South Dakota State Jackrabbits,88,87,39,38,49,49,,Fiserv Forum,False
401820158,2025-12-19,2025-12-19 22:00:00+00:00,Navy Midshipmen,Coppin State Eagles,88,55,36,24,52,31,,Alumni Hall (Navy),False
401827501,2025-12-19,2025-12-19 23:00:00+00:00,Towson Tigers,Notre Dame (MD) Gators,107,60,56,31,51,29,,SECU Arena,False
401822872,2025-12-19,2025-12-19 23:30:00+00:00,Providence Friars,Seton Hall Pirates,67,72,28,35,39,37,,Amica Mutual Pavilion,False
401826712,2025-12-19,2025-12-20 00:00:00+00:00,Florida State Seminoles,Mississippi Valley State Delta Devils,96,49,54,17,42,32,,Tucker Center,False
401822184,2025-12-19,2025-12-20 00:00:00+00:00,High Point Panthers,La Salle Explorers,84,72,35,29,49,43,,Qubein Center,False
401813767,2025-12-19,2025-12-20 00:00:00+00:00,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,,James A. Rhodes Arena,False
401813405,2025-12-19,2025-12-20 00:00:00+00:00,Drexel Dragons,Mount St. Mary's Mountaineers,75,67,38,33,37,34,,Daskalakis Athletic Center,False
401828733,2025-12-19,2025-12-20 00:30:00+00:00,Jackson State Tigers,Norfolk State Spartans,72,82,29,42,43,40,,Gateway Center,True
401823366,2025-12-19,2025-12-20 00:30:00+00:00,Western Kentucky Hilltoppers,Tulsa Golden Hurricane,81,82,37,30,44,52,,E.A. Diddle Arena,False
401827002,2025-12-19,2025-12-20 01:00:00+00:00,Tarleton State Texans,Florida A&M Rattlers,78,54,49,35,29,19,,Wisdom Gym,False
401823567,2025-12-19,2025-12-20 01:00:00+00:00,Villanova Wildcats,Wisconsin Badgers,76,66,35,22,21,34,,Fiserv Forum,True
401819831,2025-12-19,2025-12-20 01:00:00+00:00,Baylor Bears,Alcorn State Braves,113,56,55,30,58,26,,Foster Pavilion,False
401808954,2025-12-19,2025-12-20 01:00:00+00:00,LSU Tigers,SE Louisiana Lions,78,65,50,36,28,29,,Pete Maravich Assembly Center,False
401811973,2025-12-19,2025-12-20 02:00:00+00:00,UC Irvine Anteaters,Belmont Bruins,58,84,36,38,22,46,,Bren Events Center,False
401826796,2025-12-19,2025-12-20 03:00:00+00:00,Saint Mary's Gaels,Florida Atlantic Owls,88,75,38,30,50,45,,University Credit Union Pavilion,False
401824116,2025-12-19,2025-12-20 03:00:00+00:00,UC San Diego Tritons,San Diego Toreros,80,82,31,40,49,42,,LionTree Arena,False
401823440,2025-12-19,2025-12-20 03:00:00+00:00,Loyola Marymount Lions,North Alabama Lions,91,57,46,21,45,36,,Gersten Pavilion,False
401813765,2025-12-19,2025-12-20 03:00:00+00:00,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,,Pauley Pavilion,False
401813282,2025-12-19,2025-12-20 03:00:00+00:00,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,,Haas Pavilion,False
401824132,2025-12-19,2025-12-20 04:30:00+00:00,Seattle U Redhawks,Washington Huskies,70,66,26,29,44,37,,Climate Pledge Arena,False
