game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401858739,2026,2026-02-24,2026-02-24 23:00:00+00:00,2026-02-24 18:00,EST,New Haven Chargers,Saint Francis Red Flash,0,0,,,,,STATUS_SCHEDULED,False,False,Jeffery P. Hazell Athletics Center
401814583,2026,2026-02-24,2026-02-24 23:30:00+00:00,2026-02-24 18:30,EST,Eastern Michigan Eagles,Miami (OH) RedHawks,0,0,,,,,STATUS_SCHEDULED,False,False,Gervin GameAbove Center
401828444,2026,2026-02-24,2026-02-24 23:30:00+00:00,2026-02-24 18:30,EST,La Salle Explorers,George Washington Revolutionaries,0,0,,,,,STATUS_SCHEDULED,False,False,John Glaser Arena
401825538,2026,2026-02-24,2026-02-24 23:30:00+00:00,2026-02-24 18:30,EST,Rutgers Scarlet Knights,Washington Huskies,0,0,,,,,STATUS_SCHEDULED,False,False,Jersey Mike’s Arena
401820767,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Notre Dame Fighting Irish,Duke Blue Devils,0,0,,,,,STATUS_SCHEDULED,False,False,Purcell Pavilion
401820763,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Virginia Cavaliers,NC State Wolfpack,0,0,,,,,STATUS_SCHEDULED,False,False,John Paul Jones Arena
401827704,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Texas Tech Red Raiders,Cincinnati Bearcats,0,0,,,,,STATUS_SCHEDULED,False,False,United Supermarkets Arena
401828443,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Dayton Flyers,Saint Louis Billikens,0,0,,,,,STATUS_SCHEDULED,False,False,UD Arena
401827702,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Oklahoma State Cowboys,West Virginia Mountaineers,0,0,,,,,STATUS_SCHEDULED,False,False,Gallagher-Iba Arena
401825536,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Indiana Hoosiers,Northwestern Wildcats,0,0,,,,,STATUS_SCHEDULED,False,False,Simon Skjodt Assembly Hall
401822957,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Georgetown Hoyas,Marquette Golden Eagles,0,0,,,,,STATUS_SCHEDULED,False,False,Capital One Arena
401814585,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Bowling Green Falcons,Western Michigan Broncos,0,0,,,,,STATUS_SCHEDULED,False,False,Stroh Center
401814584,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Toledo Rockets,Northern Illinois Huskies,0,0,,,,,STATUS_SCHEDULED,False,False,Savage Arena
401814582,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Ball State Cardinals,Massachusetts Minutemen,0,0,,,,,STATUS_SCHEDULED,False,False,Worthen Arena
401814581,2026,2026-02-24,2026-02-25 00:00:00+00:00,2026-02-24 19:00,EST,Kent State Golden Flashes,Central Michigan Chippewas,0,0,,,,,STATUS_SCHEDULED,False,False,M.A.C. Center
