game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401828643,2025-12-04,2025-12-05T00:00:00Z,2025-12-05T00:00:00Z,2025-12-04,6:00 PM,2025-12-04 18:00,CST
401826835,2025-12-04,2025-12-05T00:00:00Z,2025-12-05T00:00:00Z,2025-12-04,6:00 PM,2025-12-04 18:00,CST
401823852,2025-12-04,2025-12-05T00:00:00Z,2025-12-05T00:00:00Z,2025-12-04,6:00 PM,2025-12-04 18:00,CST
401820845,2025-12-04,2025-12-05T00:00:00Z,2025-12-05T00:00:00Z,2025-12-04,6:00 PM,2025-12-04 18:00,CST
401817505,2025-12-04,2025-12-05T00:00:00Z,2025-12-05T00:00:00Z,2025-12-04,6:00 PM,2025-12-04 18:00,CST
401812290,2025-12-04,2025-12-04T21:00:00Z,2025-12-04T21:00:00Z,2025-12-04,3:00 PM,2025-12-04 15:00,CST
401823311,2025-12-04,2025-12-05T02:00:00Z,2025-12-05T02:00:00Z,2025-12-04,8:00 PM,2025-12-04 20:00,CST
401823261,2025-12-04,2025-12-05T03:00:00Z,2025-12-05T03:00:00Z,2025-12-04,9:00 PM,2025-12-04 21:00,CST
401809153,2025-12-04,2025-12-05T03:00:00Z,2025-12-05T03:00:00Z,2025-12-04,9:00 PM,2025-12-04 21:00,CST
401809105,2025-12-04,2025-12-05T03:00:00Z,2025-12-05T03:00:00Z,2025-12-04,9:00 PM,2025-12-04 21:00,CST
401809123,2025-12-04,2025-12-05T04:59:00Z,2025-12-05T04:59:00Z,2025-12-04,10:59 PM,2025-12-04 22:59,CST
