game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
36d92c8f7902db06b6d278ad1b3cd21f,2025,2025-12-20,2025-12-20 21:00:00+00:00,2025-12-20 16:00,EST,Wyoming Cowboys,Grand Canyon Lopes,14,30,14.0,30.0,,,False,Arena-Auditorium,2025-12-20T21:00:00Z,2025-12-20,,,2025-12-20,grandcanyon__wyoming,,FanDuel,2025-12-20 21:36:49.695987+00:00,430.0,-670.0,9.5,147.5,2025-12-20 21:00:00+00:00,Wyoming Cowboys,Grand Canyon Antelopes,2025-12-20,grandcanyonlopes__wyoming
401806350,2025,2025-12-20,2025-12-20 21:30:00+00:00,2025-12-20 16:30,EST,Southern Indiana Screaming Eagles,Morehead State Eagles,0,0,,,,,False,Liberty Arena (IN),2025-12-20T21:30:00Z,2025-12-20,,,2025-12-20,moreheadstate__southernindianascreaming,6d74afce799e12b4c453a7bd26ed9549,BetOnline.ag,2025-12-20 21:36:49.695987+00:00,112.0,-132.0,2.0,146.0,2025-12-20 21:30:00+00:00,Southern Indiana Screaming Eagles,Morehead State Eagles,2025-12-20,moreheadstate__southernindianascreaming
401806351,2025,2025-12-20,2025-12-20 21:30:00+00:00,2025-12-20 16:30,EST,Tennessee State Tigers,Southeast Missouri State Redhawks,0,0,,,,,False,Gentry Center,2025-12-20T21:30:00Z,2025-12-20,,,2025-12-20,southeastmissouristate__tennesseestate,,,,,,,,,,,,
401806352,2025,2025-12-20,2025-12-20 21:00:00+00:00,2025-12-20 16:00,EST,Tennessee Tech Golden Eagles,UT Martin Skyhawks,9,15,9.0,15.0,,,False,Hooper Eblen Center,2025-12-20T21:00:00Z,2025-12-20,,,2025-12-20,tennesseetechgolden__utmartinskyhawks,,,,,,,,,,,,
401808581,2025,2025-12-20,2025-12-20 18:00:00+00:00,2025-12-20 13:00,EST,App State Mountaineers,Georgia State Panthers,63,70,28.0,31.0,35.0,39.0,False,Holmes Convocation Center,2025-12-20T18:00:00Z,2025-12-20,,,2025-12-20,appstate__georgiastate,,,,,,,,,,,,
401808582,2025,2025-12-20,2025-12-20 22:00:00+00:00,2025-12-20 17:00,EST,Georgia Southern Eagles,James Madison Dukes,0,0,,,,,False,Jack and Ruth Ann Hill Convocation Center,2025-12-20T22:00:00Z,2025-12-20,,,2025-12-20,georgiasouthern__jamesmadison,a9d057b9a390addb8a607018b7dd822f,BetOnline.ag,2025-12-20 21:36:49.695987+00:00,-145.0,125.0,-3.0,155.0,2025-12-20 22:00:00+00:00,Georgia Southern Eagles,James Madison Dukes,2025-12-20,georgiasouthern__jamesmadison
401808583,2025,2025-12-20,2025-12-20 19:00:00+00:00,2025-12-20 14:00,EST,Old Dominion Monarchs,Coastal Carolina Chanticleers,74,76,29.0,34.0,45.0,42.0,False,Chartway Arena,2025-12-20T19:00:00Z,2025-12-20,,,2025-12-20,coastalcarolinachanticleers__olddominion,,,,,,,,,,,,
401808584,2025,2025-12-20,2025-12-20 21:30:00+00:00,2025-12-20 16:30,EST,Southern Miss Golden Eagles,Arkansas State Red Wolves,0,0,0.0,0.0,,,False,Reed Green Coliseum,2025-12-20T21:30:00Z,2025-12-20,,,2025-12-20,arkansasstateredwolves__southernmissgolden,e133431a3231974c51dbf04ae648f5e5,BetOnline.ag,2025-12-20 21:36:49.695987+00:00,115.0,-135.0,2.0,156.0,2025-12-20 21:30:00+00:00,Southern Miss Golden Eagles,Arkansas St Red Wolves,2025-12-20,arkansasstateredwolves__southernmissgolden
401808585,2025,2025-12-20,2025-12-20 20:00:00+00:00,2025-12-20 15:00,EST,UL Monroe Warhawks,Louisiana Ragin' Cajuns,44,59,25.0,39.0,19.0,20.0,False,Fant-Ewing Coliseum,2025-12-20T20:00:00Z,2025-12-20,,,2025-12-20,louisiana__ulmonroewarhawks,6ffd1bedeb3785b56b08ec060c01679a,DraftKings,2025-12-20 21:36:49.695987+00:00,2000.0,-8500.0,12.5,137.5,2025-12-20 20:04:11+00:00,UL Monroe Warhawks,Louisiana Ragin' Cajuns,2025-12-20,louisiana__ulmonroewarhawks
401808586,2025,2025-12-20,2025-12-20 20:45:00+00:00,2025-12-20 15:45,EST,Texas State Bobcats,South Alabama Jaguars,25,39,25.0,39.0,,,False,Strahan Arena at the University Events Center,2025-12-20T20:45:00Z,2025-12-20,,,2025-12-20,southalabama__texasstate,3a88e475fd452924d4313b24de246aa9,DraftKings,2025-12-20 21:36:49.695987+00:00,500.0,-810.0,10.5,135.5,2025-12-20 20:48:57+00:00,Texas State Bobcats,South Alabama Jaguars,2025-12-20,southalabama__texasstate
