game_id,season,date_game,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,open_total,close_total,delta_total,steam_total_flag,open_home_spread,close_home_spread,delta_home_spread,steam_spread_flag,open_moneyline_home,close_moneyline_home,delta_moneyline_home,steam_ml_home_flag,date_line,_day_diff,pred_total,pred_margin,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Bovada,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:00+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-110.0,-110.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,BoyleSports,h2h,2h,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,-100000.0,1400.0,,,,,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Caesars,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:51:46+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-110.0,28.5,-110.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Caesars,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:51:46+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.0,-110.0,-110.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Casumo,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:10+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-114.0,-117.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Coral,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:16+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-125.0,28.5,-118.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Coral,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:16+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,149.5,-120.0,-120.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,DraftKings,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:23+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-112.0,28.5,-108.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,DraftKings,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:23+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.5,-105.0,-115.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,FanDuel,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-110.0,28.5,-110.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,FanDuel,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.5,-108.0,-112.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,GTbets,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:13+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-109.0,28.5,-109.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,GTbets,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:13+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.0,-109.0,-109.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Grosvenor,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:23+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-109.0,-112.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Ladbrokes,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:31+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-125.0,28.5,-118.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Ladbrokes,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:31+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,149.5,-120.0,-120.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,LeoVegas,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:23+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-114.0,28.5,-110.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,LeoVegas,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:23+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-115.0,-118.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,LiveScore Bet,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:12+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-109.0,-111.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,LowVig.ag,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:44+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-29.0,-101.0,29.0,-111.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,LowVig.ag,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:44+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.0,-108.0,-108.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Nordic Bet,h2h,2h,2025-11-15 20:00:00+00:00,2025-11-15 16:53:34+00:00,Mississippi St Bulldogs,SE Louisiana Lions,-10000.0,1250.0,,,,,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Nordic Bet,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:34+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-25.5,-169.0,25.5,130.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Nordic Bet,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:34+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.5,-111.0,-116.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Paddy Power,h2h,2h,2025-11-15 20:00:00+00:00,2025-11-15 16:54:23+00:00,Mississippi St Bulldogs,SE Louisiana Lions,-75000.0,5000.0,,,,,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Pinnacle,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-108.0,28.5,-112.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Pinnacle,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.5,-122.0,-109.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,PlayUp,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:25+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-120.0,28.5,-110.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,PlayUp,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:25+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,149.5,-125.0,-111.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,PointsBet (AU),spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:12+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-111.0,28.5,-111.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,PointsBet (AU),totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:12+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.0,-111.0,-111.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,TAB,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:52:42+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-111.0,28.5,-111.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,TAB,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:52:42+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,150.5,-105.0,-118.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,TABtouch,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-115.0,28.5,-112.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,TABtouch,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:54:11+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-113.0,-115.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Unibet,spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:46+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-116.0,28.5,-112.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Unibet (NL),spreads,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:44+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,-28.5,-114.0,28.5,-109.0,,,,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Unibet (NL),totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:44+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-110.0,-113.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,mississippistate::selouisiana,96758c3c10286b661aadd3b924858134,Virgin Bet,totals,full_game,2025-11-15 20:00:00+00:00,2025-11-15 16:53:44+00:00,Mississippi St Bulldogs,SE Louisiana Lions,,,,,,,151.0,-109.0,-111.0,,,,,,,,,,,,,2025-11-15,0,153.66539001464844,20.115326,72.37022,78.61223,10.563517,12.134882
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,888sport,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:53:34+00:00,Oral Roberts Golden Eagles,Belmont Bruins,290.0,-400.0,,,,,,,,,,,,,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,888sport,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:34+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,7.5,-105.0,-7.5,-120.0,,,,,,,,,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,888sport,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:34+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-118.0,-118.0,,,,,,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573
