game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401812266,2025-12-13,2025-12-14T02:30:00Z,2025-12-14T02:30:00Z,2025-12-13,8:30 PM,2025-12-13 20:30,CST
401825408,2025-12-13,2025-12-14T01:00:00Z,2025-12-14T01:00:00Z,2025-12-13,7:00 PM,2025-12-13 19:00,CST
401819838,2025-12-13,2025-12-14T02:00:00Z,2025-12-14T02:00:00Z,2025-12-13,8:00 PM,2025-12-13 20:00,CST
401827208,2025-12-13,2025-12-14T00:45:00Z,2025-12-14T00:45:00Z,2025-12-13,6:45 PM,2025-12-13 18:45,CST
401829452,2025-12-13,2025-12-14T01:00:00Z,2025-12-14T01:00:00Z,2025-12-13,7:00 PM,2025-12-13 19:00,CST
401828528,2025-12-13,2025-12-14T01:00:00Z,2025-12-14T01:00:00Z,2025-12-13,7:00 PM,2025-12-13 19:00,CST
401826894,2025-12-13,2025-12-14T01:00:00Z,2025-12-14T01:00:00Z,2025-12-13,7:00 PM,2025-12-13 19:00,CST
401819921,2025-12-13,2025-12-14T01:00:00Z,2025-12-14T01:00:00Z,2025-12-13,7:00 PM,2025-12-13 19:00,CST
401817190,2025-12-13,2025-12-14T01:00:00Z,2025-12-14T01:00:00Z,2025-12-13,7:00 PM,2025-12-13 19:00,CST
401817461,2025-12-13,2025-12-14T01:30:00Z,2025-12-14T01:30:00Z,2025-12-13,7:30 PM,2025-12-13 19:30,CST
401824029,2025-12-13,2025-12-14T02:00:00Z,2025-12-14T02:00:00Z,2025-12-13,8:00 PM,2025-12-13 20:00,CST
401823739,2025-12-13,2025-12-14T02:30:00Z,2025-12-14T02:30:00Z,2025-12-13,8:30 PM,2025-12-13 20:30,CST
401820401,2025-12-13,2025-12-14T02:30:00Z,2025-12-14T02:30:00Z,2025-12-13,8:30 PM,2025-12-13 20:30,CST
401823028,2025-12-13,2025-12-13T19:00:00Z,2025-12-13T19:00:00Z,2025-12-13,1:00 PM,2025-12-13 13:00,CST
401808901,2025-12-13,2025-12-13T20:00:00Z,2025-12-13T20:00:00Z,2025-12-13,2:00 PM,2025-12-13 14:00,CST
401825409,2025-12-13,2025-12-13T17:00:00Z,2025-12-13T17:00:00Z,2025-12-13,11:00 AM,2025-12-13 11:00,CST
401817247,2025-12-13,2025-12-13T20:30:00Z,2025-12-13T20:30:00Z,2025-12-13,2:30 PM,2025-12-13 14:30,CST
401825407,2025-12-13,2025-12-13T21:00:00Z,2025-12-13T21:00:00Z,2025-12-13,3:00 PM,2025-12-13 15:00,CST
401817269,2025-12-13,2025-12-13T19:00:00Z,2025-12-13T19:00:00Z,2025-12-13,1:00 PM,2025-12-13 13:00,CST
401824940,2025-12-13,2025-12-13T23:30:00Z,2025-12-13T23:30:00Z,2025-12-13,5:30 PM,2025-12-13 17:30,CST
401826789,2025-12-13,2025-12-13T17:00:00Z,2025-12-13T17:00:00Z,2025-12-13,11:00 AM,2025-12-13 11:00,CST
401817151,2025-12-13,2025-12-13T19:52:00Z,2025-12-13T19:52:00Z,2025-12-13,1:52 PM,2025-12-13 13:52,CST
401817259,2025-12-13,2025-12-13T22:30:00Z,2025-12-13T22:30:00Z,2025-12-13,4:30 PM,2025-12-13 16:30,CST
401823481,2025-12-13,2025-12-13T21:50:00Z,2025-12-13T21:50:00Z,2025-12-13,3:50 PM,2025-12-13 15:50,CST
401824309,2025-12-13,2025-12-13T17:00:00Z,2025-12-13T17:00:00Z,2025-12-13,11:00 AM,2025-12-13 11:00,CST
