game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,DraftKings,2025-11-20 15:44:33.026390+00:00,,,-9.5,147.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,LowVig.ag,2025-11-20 15:44:33.026390+00:00,,,-9.5,147.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,BetOnline.ag,2025-11-20 15:44:33.026390+00:00,,,-9.5,147.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,Fanatics,2025-11-20 15:44:33.026390+00:00,-500.0,375.0,-9.5,147.0,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,FanDuel,2025-11-20 15:44:33.026390+00:00,-550.0,400.0,-9.5,146.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,BetRivers,2025-11-20 15:44:33.026390+00:00,-560.0,370.0,-9.5,147.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,BetMGM,2025-11-20 15:44:33.026390+00:00,-500.0,375.0,-9.5,147.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820482,2025,2025-11-20,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,0,0,,,,,True,Ocean Center,2025-11-20,incarnateword__southernindianascreaming,8471f53533c69cd0477db1d6378a9eb7,Caesars,2025-11-20 15:44:33.026390+00:00,-550.0,400.0,-9.5,147.5,2025-11-20 17:30:00+00:00,Incarnate Word Cardinals,Southern Indiana Screaming Eagles,2025-11-20,incarnateword__southernindianascreaming
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,FanDuel,2025-11-20 15:44:33.026390+00:00,-465.0,350.0,-8.5,159.5,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,BetOnline.ag,2025-11-20 15:44:33.026390+00:00,,,-8.5,158.0,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,LowVig.ag,2025-11-20 15:44:33.026390+00:00,,,-8.5,158.0,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,Fanatics,2025-11-20 15:44:33.026390+00:00,-400.0,310.0,-8.5,157.5,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,DraftKings,2025-11-20 15:44:33.026390+00:00,,,-8.5,158.5,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,BetRivers,2025-11-20 15:44:33.026390+00:00,-435.0,295.0,-9.0,158.0,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,Bovada,2025-11-20 15:44:33.026390+00:00,-430.0,320.0,-8.5,157.5,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,BetMGM,2025-11-20 15:44:33.026390+00:00,-400.0,310.0,-8.5,158.5,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401820483,2025,2025-11-20,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,0,0,,,,,True,Ocean Center,2025-11-20,highpoint__uicflames,71f69936933a85684360ec1995b52056,Caesars,2025-11-20 15:44:33.026390+00:00,-440.0,335.0,-8.5,158.5,2025-11-20 19:30:00+00:00,High Point Panthers,UIC Flames,2025-11-20,highpoint__uicflames
401823636,2025,2025-11-20,2025-11-20 23:00:00+00:00,Purdue Boilermakers,Memphis Tigers,0,0,,,,,True,Baha Mar Convention Center,2025-11-20,memphis__purdueboilermakers,713141314caad5b31e0707a9a465387b,DraftKings,2025-11-20 15:44:33.026390+00:00,1000.0,-1800.0,15.5,157.5,2025-11-20 23:00:00+00:00,Memphis Tigers,Purdue Boilermakers,2025-11-20,memphis__purdueboilermakers
401823636,2025,2025-11-20,2025-11-20 23:00:00+00:00,Purdue Boilermakers,Memphis Tigers,0,0,,,,,True,Baha Mar Convention Center,2025-11-20,memphis__purdueboilermakers,713141314caad5b31e0707a9a465387b,Caesars,2025-11-20 15:44:33.026390+00:00,1050.0,-2000.0,16.0,157.5,2025-11-20 23:00:00+00:00,Memphis Tigers,Purdue Boilermakers,2025-11-20,memphis__purdueboilermakers
