game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401808470,2026,2026-03-02,2026-03-03 02:00:00+00:00,2026-03-02 21:00,EST,Eastern Washington Eagles,Idaho Vandals,0,0,,,,,STATUS_SCHEDULED,False,False,Reese Court,2026-03-03T02:00:00Z,2026-03-02,,,2026-03-02,easternwashington__idahovandals,,,,,,,,,,,,
401808500,2026,2026-03-02,2026-03-03 03:00:00+00:00,2026-03-02 22:00,EST,Sacramento State Hornets,Idaho State Bengals,0,0,,,,,STATUS_SCHEDULED,False,False,Hornet Pavilion,2026-03-03T03:00:00Z,2026-03-02,,,2026-03-02,idahostate__sacramentostate,,,,,,,,,,,,
401808512,2026,2026-03-02,2026-03-03 01:00:00+00:00,2026-03-02 20:00,EST,Northern Colorado Bears,Montana Grizzlies,0,0,,,,,STATUS_SCHEDULED,False,False,Bank of Colorado Arena,2026-03-03T01:00:00Z,2026-03-02,2026-03-02 18:00,MST,2026-03-02,montanagrizzlies__northerncolorado,,,,,,,,,,,,
401808522,2026,2026-03-02,2026-03-03 01:00:00+00:00,2026-03-02 20:00,EST,Northern Arizona Lumberjacks,Montana State Bobcats,0,0,,,,,STATUS_SCHEDULED,False,False,J. Lawrence Walkup Skydome,2026-03-03T01:00:00Z,2026-03-02,,,2026-03-02,montanastate__northernarizonalumberjacks,,,,,,,,,,,,
401808540,2026,2026-03-02,2026-03-03 03:00:00+00:00,2026-03-02 22:00,EST,Portland State Vikings,Weber State Wildcats,0,0,,,,,STATUS_SCHEDULED,False,False,Viking Pavilion,2026-03-03T03:00:00Z,2026-03-02,,,2026-03-02,portlandstate__weberstate,,,,,,,,,,,,
401808723,2026,2026-03-02,2026-03-03 01:00:00+00:00,2026-03-02 20:00,EST,Texas A&M-Corpus Christi Islanders,East Texas A&M Lions,0,0,,,,,STATUS_SCHEDULED,False,False,Hilliard Center,2026-03-03T01:00:00Z,2026-03-02,,,2026-03-02,easttexasaandm__texasaandmcorpuschristi,,,,,,,,,,,,
401808889,2026,2026-03-02,2026-03-03 00:30:00+00:00,2026-03-02 19:30,EST,Nicholls Colonels,McNeese Cowboys,0,0,,,,,STATUS_SCHEDULED,False,False,David R. Stopher Gymnasium,2026-03-03T00:30:00Z,2026-03-02,,,2026-03-02,mcneese__nichollscolonels,,,,,,,,,,,,
401808917,2026,2026-03-02,2026-03-03 01:00:00+00:00,2026-03-02 20:00,EST,New Orleans Privateers,Southeastern Louisiana Lions,0,0,,,,,STATUS_SCHEDULED,False,False,Lakefront Arena,2026-03-03T01:00:00Z,2026-03-02,,,2026-03-02,neworleans__southeasternlouisiana,,,,,,,,,,,,
401808947,2026,2026-03-02,2026-03-03 00:30:00+00:00,2026-03-02 19:30,EST,UTRGV Vaqueros,Northwestern State Demons,0,0,,,,,STATUS_SCHEDULED,False,False,UTRGV Fieldhouse,2026-03-03T00:30:00Z,2026-03-02,,,2026-03-02,northwesternstate__utrgv,,,,,,,,,,,,
401808975,2026,2026-03-02,2026-03-03 00:30:00+00:00,2026-03-02 19:30,EST,Incarnate Word Cardinals,Stephen F. Austin Lumberjacks,0,0,,,,,STATUS_SCHEDULED,False,False,McDermott Center,2026-03-03T00:30:00Z,2026-03-02,,,2026-03-02,incarnateword__stephenfaustinlumberjacks,,,,,,,,,,,,
