game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,status,completed,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401808470,2026,2026-03-02,2026-03-03 02:00:00+00:00,2026-03-02 21:00,EST,Eastern Washington Eagles,Idaho Vandals,0,0,,,,,False,Reese Court,2026-03-03T02:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,easternwashington::idahovandals,30212d0222de6b8da56d291ba4f98d9f,BetMGM,h2h,full_game,2026-03-03 02:00:00+00:00,2026-03-02 15:10:52+00:00,Eastern Washington Eagles,Idaho Vandals,-165.0,135.0,,,,,,,,2026-03-03,1,False,144.05050659179688,-4.962327480316162,70.60438,76.88058,-2.38848,-2.1226146,144.05050659179688,-4.962327480316162,,,,,,0.6226415094339622,0.425531914893617,0.3298410777500288,0.6701589222499711,-0.7759211439624234,0.4258321979906904,-0.4702552387651051,0.5748734672874322,0.6060606060606061,1.35
401808500,2026,2026-03-02,2026-03-03 03:00:00+00:00,2026-03-02 22:00,EST,Sacramento State Hornets,Idaho State Bengals,0,0,,,,,False,Hornet Pavilion,2026-03-03T03:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,idahostate::sacramentostate,f52cc2a12e4a420f32a90b3162910c80,BetMGM,h2h,full_game,2026-03-03 03:00:00+00:00,2026-03-02 15:10:52+00:00,Sacramento St Hornets,Idaho State Bengals,-120.0,100.0,,,,,,,,2026-03-03,1,False,140.9574737548828,1.52113938331604,69.299126,76.43633,-0.11019802,1.9473135,140.9574737548828,1.52113938331604,,,,,,0.5454545454545454,0.5,0.5541136289978158,0.4458863710021842,0.0190499837951948,-0.1082272579956316,0.0158749864959956,-0.1082272579956316,0.8333333333333334,1.0
401808522,2026,2026-03-02,2026-03-03 01:00:00+00:00,2026-03-02 20:00,EST,Northern Arizona Lumberjacks,Montana State Bobcats,0,0,,,,,False,J. Lawrence Walkup Skydome,2026-03-03T01:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,montanastate::northernarizonalumberjacks,c73cc94c197305513ba19dc90c01bfa0,BetMGM,h2h,full_game,2026-03-03 01:00:00+00:00,2026-03-02 15:10:52+00:00,Northern Arizona Lumberjacks,Montana St Bobcats,230.0,-285.0,,,,,,,,2026-03-03,1,False,139.444580078125,-9.73362922668457,68.6238,75.75135,-5.3755054,-3.8917758,139.444580078125,-9.73362922668457,,,,,,0.303030303030303,0.7402597402597403,0.1993250004097586,0.8006749995902414,-0.1487945646294768,0.2325987484224292,-0.3422274986477966,0.0816135959376944,2.3,0.3508771929824561
401808540,2026,2026-03-02,2026-03-03 03:00:00+00:00,2026-03-02 22:00,EST,Portland State Vikings,Weber State Wildcats,0,0,,,,,False,Viking Pavilion,2026-03-03T03:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,portlandstate::weberstate,f2f30168914e7b87cb9c5d54c620059e,BetMGM,h2h,full_game,2026-03-03 03:00:00+00:00,2026-03-02 15:10:52+00:00,Portland St Vikings,Weber State Wildcats,-220.0,180.0,,,,,,,,2026-03-03,1,False,142.4117889404297,0.9071693420410156,69.9303,76.73007,-0.08903551,1.36258,142.4117889404297,0.9071693420410156,,,,,,0.6875,0.3571428571428571,0.5323536360662698,0.4676463639337301,-0.4964683645879365,0.1718943438969135,-0.225667438449062,0.3094098190144444,0.4545454545454545,1.8
401808917,2026,2026-03-02,2026-03-03 01:00:00+00:00,2026-03-02 20:00,EST,New Orleans Privateers,SE Louisiana Lions,0,0,,,,,False,Lakefront Arena,2026-03-03T01:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,neworleans::selouisiana,f7b3678e31309aae06016924d2302413,BetOnline.ag,spreads,full_game,2026-03-03 01:00:00+00:00,2026-03-02 15:11:03+00:00,New Orleans Privateers,SE Louisiana Lions,,,-7.5,-110.0,7.5,-110.0,,,,2026-03-03,1,False,139.67449951171875,-0.4322400093078613,68.74701,76.102165,-1.2166889,1.1164416,139.67449951171875,-0.4322400093078613,,-7.932240009307861,,-1.0576320012410485,,,,0.4845677599468332,0.5154322400531668,,,,,,
401808947,2026,2026-03-02,2026-03-03 00:30:00+00:00,2026-03-02 19:30,EST,UT Rio Grande Valley Vaqueros,Northwestern State Demons,0,0,,,,,False,UTRGV Fieldhouse,2026-03-03T00:30:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,northwesternstate::utriograndevalley,299f94d4954543f7dbfd76fe8df3d7e5,BetMGM,h2h,full_game,2026-03-03 00:30:00+00:00,2026-03-02 15:10:52+00:00,UT Rio Grande Valley Vaqueros,Northwestern St Demons,-550.0,400.0,,,,,,,,2026-03-03,1,False,140.506591796875,18.30841636657715,69.15526,76.88829,7.2361526,11.143011,140.506591796875,18.30841636657715,,,,,,0.8461538461538461,0.2,0.9318517370465284,0.0681482629534715,0.557036290802435,-0.1648146713081605,0.1012793256004427,-0.6592586852326423,0.1818181818181818,4.0
401808975,2026,2026-03-02,2026-03-03 00:30:00+00:00,2026-03-02 19:30,EST,Incarnate Word Cardinals,Stephen F. Austin Lumberjacks,0,0,,,,,False,McDermott Center,2026-03-03T00:30:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,incarnateword::stephenfaustinlumberjacks,2d2386135f44c9b2a7f4e30d932c3c7c,BetMGM,h2h,full_game,2026-03-03 00:30:00+00:00,2026-03-02 15:10:52+00:00,Incarnate Word Cardinals,Stephen F. Austin Lumberjacks,300.0,-400.0,,,,,,,,2026-03-03,1,False,139.9169921875,-2.7054014205932617,68.84647,76.08064,-2.1734874,-0.15942597,139.9169921875,-2.7054014205932617,,,,,,0.25,0.8,0.4045635300372787,0.5954364699627213,0.2060847067163716,-1.0,0.618254120149115,-0.2557044125465984,3.0,0.25
401820481,2026,2026-03-02,2026-03-03 01:30:00+00:00,2026-03-02 20:30,EST,Houston Christian Huskies,Lamar Cardinals,0,0,,,,,False,Sharp Gymnasium,2026-03-03T01:30:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,houstonchristian::lamar,8a70b2f5ecb25a5ea3655c91da1dc04a,BetMGM,h2h,full_game,2026-03-03 01:30:00+00:00,2026-03-02 15:10:52+00:00,Houston Christian Huskies,Lamar Cardinals,-105.0,-115.0,,,,,,,,2026-03-03,1,False,137.2144317626953,-6.135037899017334,67.66546,75.3885,-4.229043,-1.5511043,137.2144317626953,-6.135037899017334,,,,,,0.5121951219512195,0.5348837209302325,0.2939172893366576,0.7060827106633424,-0.4474695568598519,0.3680778279261861,-0.4261614827236685,0.3200676764575532,0.9523809523809524,0.8695652173913043
401820778,2026,2026-03-02,2026-03-03 00:00:00+00:00,2026-03-02 19:00,EST,NC State Wolfpack,Duke Blue Devils,0,0,,,,,False,Lenovo Center,2026-03-03T00:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,dukebluedevils::ncstate,6a8a2e7facbf790491cf74214c3a2545,BetMGM,h2h,full_game,2026-03-03 00:00:00+00:00,2026-03-02 15:10:52+00:00,NC State Wolfpack,Duke Blue Devils,375.0,-500.0,,,,,,,,2026-03-03,1,False,95.87929306030271,-13.857907724380494,74.76783,78.20222,-10.961563,-16.723179,95.87929306030271,-13.857907724380494,,,,,,0.2105263157894736,0.8333333333333334,0.1213507040396387,0.8786492959603612,-0.1129557748831242,0.2718957757621674,-0.4235841558117159,0.0543791551524334,3.75,0.2
401820821,2026,2026-03-02,2026-03-03 02:00:00+00:00,2026-03-02 21:00,EST,Arizona Wildcats,Iowa State Cyclones,0,0,,,,,False,McKale Center at ALKEME Arena,2026-03-03T02:00:00Z,2026-03-02,,,,STATUS_SCHEDULED,False,arizona::iowastate,c9d05cefd0f5835d6188e9134c2cb9e7,BetMGM,h2h,full_game,2026-03-03 02:00:00+00:00,2026-03-02 15:10:52+00:00,Arizona Wildcats,Iowa State Cyclones,-350.0,280.0,,,,,,,,2026-03-03,1,False,157.508544921875,0.2901628017425537,76.48513,79.959656,2.6596475,-1.5910065,157.508544921875,0.2901628017425537,,,,,,0.7777777777777778,0.2631578947368421,0.5103614736105236,0.4896385263894763,-1.0,0.307366571528575,-0.3438209625007553,0.86062640028001,0.2857142857142857,2.8
