game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401829435,Samford Bulldogs,Bryan (TN) Lions,2025-12-15,2025-12-15 18:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827134,Arkansas-Pine Bluff Golden Lions,Ecclesia Royals,2025-12-15,2025-12-16 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826972,Gardner-Webb Runnin' Bulldogs,Wofford Terriers,2025-12-15,2025-12-16 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825208,Stetson Hatters,Rhodes Lynx,2025-12-15,2025-12-16 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813382,VCU Rams,Niagara Purple Eagles,2025-12-15,2025-12-16 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808703,SE Louisiana Lions,East Texas A&M Lions,2025-12-15,2025-12-16 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823365,Western Kentucky Hilltoppers,Campbellsville Tigers,2025-12-15,2025-12-16 00:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829464,North Dakota State Bison,Minnesota Crookston Golden Eagles,2025-12-15,2025-12-16 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829375,Southern Indiana Screaming Eagles,East-West University Phantoms,2025-12-15,2025-12-16 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823762,South Dakota State Jackrabbits,Wyoming Cowboys,2025-12-15,2025-12-16 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823439,Alabama A&M Bulldogs,North Alabama Lions,2025-12-15,2025-12-16 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820475,Houston Christian Huskies,McNeese Cowboys,2025-12-15,2025-12-16 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812256,TCU Horned Frogs,Incarnate Word Cardinals,2025-12-15,2025-12-16 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
