game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401804917,2026,2026-02-07,2026-02-08 02:00:00+00:00,2026-02-07 21:00,EST,UTEP Miners,New Mexico State Aggies,0,0,,,,,False,Don Haskins Center,2026-02-08T02:00:00Z,2026-02-07,,,2026-02-07,newmexicostate__utepminers,,,,,,,,,,,,
401804918,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 15:00,EST,Louisiana Tech Bulldogs,Sam Houston Bearkats,87,78,37.0,38.0,50.0,40.0,False,Thomas Assembly Center,2026-02-07T20:00:00Z,2026-02-07,,,2026-02-07,louisianatech__samhoustonbearkats,,,,,,,,,,,,
401804919,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 20:00,EST,Jacksonville State Gamecocks,Kennesaw State Owls,8,6,8.0,6.0,,,False,Pete Mathews Coliseum,2026-02-08T01:00:00Z,2026-02-07,,,2026-02-07,jacksonvillestategamecocks__kennesawstate,,,,,,,,,,,,
401804920,2026,2026-02-07,2026-02-07 18:00:00+00:00,2026-02-07 13:00,EST,Delaware Blue Hens,Middle Tennessee Blue Raiders,89,88,41.0,43.0,38.0,36.0,False,Bob Carpenter Center,2026-02-07T18:00:00Z,2026-02-07,,,2026-02-07,delawarebluehens__middletennesseeblueraiders,,,,,,,,,,,,
401804921,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 15:00,EST,Western Kentucky Hilltoppers,FIU Panthers,80,70,30.0,38.0,50.0,32.0,False,E.A. Diddle Arena,2026-02-07T20:00:00Z,2026-02-07,,,2026-02-07,fiu__westernkentuckyhilltoppers,,,,,,,,,,,,
401804922,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 14:00,EST,Liberty Flames,Missouri State Bears,79,76,42.0,38.0,37.0,38.0,False,Liberty Arena (VA),2026-02-07T19:00:00Z,2026-02-07,,,2026-02-07,libertyflames__missouristate,,,,,,,,,,,,
401805190,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 20:00,EST,California Baptist Lancers,Abilene Christian Wildcats,12,8,12.0,8.0,,,False,Dale E. and Sarah Ann Fowler Events Center,2026-02-08T01:00:00Z,2026-02-07,,,2026-02-07,abilenechristian__californiabaptist,,,,,,,,,,,,
401805191,2026,2026-02-07,2026-02-08 01:30:00+00:00,2026-02-07 20:30,EST,Southern Utah Thunderbirds,Tarleton Texans,0,0,,,,,False,America First Events Center,2026-02-08T01:30:00Z,2026-02-07,,,2026-02-07,southernutahthunderbirds__tarleton,,,,,,,,,,,,
401805192,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 16:00,EST,Utah Valley Wolverines,UT Arlington Mavericks,81,60,42.0,31.0,39.0,29.0,False,UCCU Center,2026-02-07T21:00:00Z,2026-02-07,,,2026-02-07,utahvalleywolverines__utarlington,,,,,,,,,,,,
401806475,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 16:00,EST,Tennessee Tech Golden Eagles,Eastern Illinois Panthers,54,60,19.0,31.0,35.0,29.0,False,Hooper Eblen Center,2026-02-07T21:00:00Z,2026-02-07,,,2026-02-07,easternillinois__tennesseetechgolden,,,,,,,,,,,,
401806476,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 16:00,EST,Little Rock Trojans,SIU Edwardsville Cougars,61,71,23.0,33.0,38.0,38.0,False,Jack Stephens Center,2026-02-07T21:00:00Z,2026-02-07,,,2026-02-07,littlerocktrojans__siuedwardsville,,,,,,,,,,,,
401806477,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 16:00,EST,UT Martin Skyhawks,Morehead State Eagles,55,61,22.0,23.0,33.0,38.0,False,Kathleen and Tom Elam Center,2026-02-07T21:00:00Z,2026-02-07,,,2026-02-07,moreheadstate__utmartinskyhawks,,,,,,,,,,,,
401806478,2026,2026-02-07,2026-02-07 21:45:00+00:00,2026-02-07 16:45,EST,Southeast Missouri State Redhawks,Southern Indiana Screaming Eagles,90,65,39.0,42.0,51.0,23.0,False,Show Me Center,2026-02-07T21:45:00Z,2026-02-07,,,2026-02-07,southeastmissouristate__southernindianascreaming,,,,,,,,,,,,
401806479,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 16:30,EST,Tennessee State Tigers,Western Illinois Leathernecks,83,56,43.0,27.0,40.0,29.0,False,Gentry Center,2026-02-07T21:30:00Z,2026-02-07,,,2026-02-07,tennesseestate__westernillinoisleathernecks,,,,,,,,,,,,
401807727,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 17:00,EST,Lipscomb Bisons,Central Arkansas Bears,78,86,33.0,45.0,45.0,41.0,False,Allen Arena,2026-02-07T22:00:00Z,2026-02-07,,,2026-02-07,centralarkansas__lipscomb,,,,,,,,,,,,
