game_id,season,date_game,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetMGM,h2h,2h,2025-11-16 20:00:00+00:00,2025-11-16 15:44:25+00:00,Auburn Tigers,Houston Cougars,280.0,-350.0,,,,,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,75.35744,-13.28794
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetMGM,spreads,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:25+00:00,Auburn Tigers,Houston Cougars,,,8.5,-115.0,-8.5,-105.0,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetMGM,totals,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:25+00:00,Auburn Tigers,Houston Cougars,,,,,,,139.5,-110.0,-110.0,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetOnline.ag,h2h,2h,2025-11-16 20:00:00+00:00,2025-11-16 15:44:16+00:00,Auburn Tigers,Houston Cougars,289.0,-360.0,,,,,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,75.35744,-13.28794
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetOnline.ag,spreads,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:16+00:00,Auburn Tigers,Houston Cougars,,,8.0,-105.0,-8.0,-115.0,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetOnline.ag,totals,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:16+00:00,Auburn Tigers,Houston Cougars,,,,,,,139.5,-115.0,-105.0,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetRivers,h2h,2h,2025-11-16 20:00:00+00:00,2025-11-16 15:44:38+00:00,Auburn Tigers,Houston Cougars,310.0,-435.0,,,,,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,75.35744,-13.28794
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetRivers,spreads,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:38+00:00,Auburn Tigers,Houston Cougars,,,8.5,-117.0,-8.5,-109.0,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetRivers,totals,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:38+00:00,Auburn Tigers,Houston Cougars,,,,,,,139.5,-109.0,-117.0,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetUS,h2h,2h,2025-11-16 20:00:00+00:00,2025-11-16 15:44:11+00:00,Auburn Tigers,Houston Cougars,285.0,-355.0,,,,,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,75.35744,-13.28794
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetUS,spreads,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:11+00:00,Auburn Tigers,Houston Cougars,,,8.5,-110.0,-8.5,-110.0,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,BetUS,totals,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:11+00:00,Auburn Tigers,Houston Cougars,,,,,,,139.5,-110.0,-110.0,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,Bovada,h2h,2h,2025-11-16 20:00:00+00:00,2025-11-16 15:44:03+00:00,Auburn Tigers,Houston Cougars,285.0,-370.0,,,,,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,75.35744,-13.28794
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,Bovada,spreads,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:03+00:00,Auburn Tigers,Houston Cougars,,,8.0,-110.0,-8.0,-110.0,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,Bovada,totals,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:03+00:00,Auburn Tigers,Houston Cougars,,,,,,,139.5,-110.0,-110.0,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,Caesars,h2h,2h,2025-11-16 20:00:00+00:00,2025-11-16 15:44:56+00:00,Auburn Tigers,Houston Cougars,278.0,-355.0,,,,,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,75.35744,-13.28794
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,Caesars,spreads,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:56+00:00,Auburn Tigers,Houston Cougars,,,8.0,-110.0,-8.0,-110.0,,,,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
401809305,2025,2025-11-16,2025-11-16 20:00:00+00:00,Auburn Tigers,Houston Cougars,0,0,,,,,True,Legacy Arena at BJCC,auburn::houston,5bcc6010742e9fd91b257c2d03364155,Caesars,totals,full_game,2025-11-16 20:00:00+00:00,2025-11-16 15:44:56+00:00,Auburn Tigers,Houston Cougars,,,,,,,139.5,-110.0,-110.0,2025-11-16,0,114.81253814697266,-12.126544952392578,75.80471,75.35744,-5.9272833,-13.28794,114.81253814697266,-12.126544952392578
