game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401807704,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,North Alabama Lions,Central Arkansas Bears,0,0,,,,,False,Flowers Hall,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,centralarkansas__northalabama,,,,,,,,,,,,
401808717,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,Stephen F. Austin Lumberjacks,East Texas A&M Lions,0,0,,,,,False,William R. Johnson Coliseum,2026-02-10T00:30:00Z,2026-02-09,,,2026-02-09,easttexasaandm__stephenfaustinlumberjacks,,,,,,,,,,,,
401808884,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,McNeese Cowboys,Houston Christian Huskies,0,0,,,,,False,Townsley Law Arena,2026-02-10T00:30:00Z,2026-02-09,,,2026-02-09,houstonchristian__mcneese,,,,,,,,,,,,
401808912,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,New Orleans Privateers,Texas A&M-Corpus Christi Islanders,0,0,,,,,False,Lakefront Arena,2026-02-10T01:00:00Z,2026-02-09,,,2026-02-09,neworleans__texasaandmcorpuschristi,,,,,,,,,,,,
401808928,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,Nicholls Colonels,UTRGV Vaqueros,0,0,,,,,False,David R. Stopher Gymnasium,2026-02-10T00:30:00Z,2026-02-09,,,2026-02-09,nichollscolonels__utrgv,,,,,,,,,,,,
401808942,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Lamar Cardinals,Northwestern State Demons,0,0,,,,,False,Montagne Center,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,lamar__northwesternstate,,,,,,,,,,,,
401808963,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Southeastern Louisiana Lions,Incarnate Word Cardinals,0,0,,,,,False,University Center,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,incarnateword__southeasternlouisiana,,,,,,,,,,,,
401812059,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,Charleston Cougars,UNC Wilmington Seahawks,0,0,,,,,False,TD Arena,2026-02-10T01:00:00Z,2026-02-09,,,2026-02-09,charleston__uncwilmingtonseahawks,,,,,,,,,,,,
401812394,2026,2026-02-09,2026-02-09 21:00:00+00:00,2026-02-09 16:00,EST,Chicago State Cougars,Saint Francis Red Flash,0,0,,,,,False,Jones Convocation Center,2026-02-09T21:00:00Z,2026-02-09,,,2026-02-09,chicagostate__stfrancisredflash,,,,,,,,,,,,
401818333,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Howard Bison,Yale Bulldogs,0,0,,,,,False,Burr Gymnasium,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,howard__yale,,,,,,,,,,,,
401820172,2026,2026-02-09,2026-02-09 23:00:00+00:00,2026-02-09 18:00,EST,Bucknell Bison,Navy Midshipmen,0,0,,,,,False,Sojka Pavilion,2026-02-09T23:00:00Z,2026-02-09,,,2026-02-09,bucknell__navymidshipmen,c43b3359273f53a5789c055ef2709ba8,BetOnline.ag,2026-02-09 15:19:58.730861+00:00,,,6.0,134.0,2026-02-09 23:00:00+00:00,Bucknell Bison,Navy Midshipmen,2026-02-09,bucknell__navymidshipmen
401820730,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Louisville Cardinals,NC State Wolfpack,0,0,,,,,False,KFC Yum! Center,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,louisville__ncstate,,,,,,,,,,,,
401820818,2026,2026-02-09,2026-02-10 02:00:00+00:00,2026-02-09 21:00,EST,Kansas Jayhawks,Arizona Wildcats,0,0,,,,,False,Allen Fieldhouse,2026-02-10T02:00:00Z,2026-02-09,,,2026-02-09,arizona__kansas,,,,,,,,,,,,
401822937,2026,2026-02-09,2026-02-09 23:30:00+00:00,2026-02-09 18:30,EST,St. John's Red Storm,Xavier Musketeers,0,0,,,,,False,Madison Square Garden,2026-02-09T23:30:00Z,2026-02-09,,,2026-02-09,stjohnsredstorm__xavier,c495ba66d7c26d04ae2d33c198b70e7a,BetOnline.ag,2026-02-09 15:19:58.730861+00:00,-1450.0,856.0,-15.5,159.5,2026-02-09 23:30:00+00:00,St. John's Red Storm,Xavier Musketeers,2026-02-09,stjohnsredstorm__xavier
401825505,2026,2026-02-09,2026-02-10 01:30:00+00:00,2026-02-09 20:30,EST,Indiana Hoosiers,Oregon Ducks,0,0,,,,,False,Simon Skjodt Assembly Hall,2026-02-10T01:30:00Z,2026-02-09,2026-02-09 20:30,EST,2026-02-09,indiana__oregonducks,,,,,,,,,,,,
401827031,2026,2026-02-09,2026-02-10 02:00:00+00:00,2026-02-09 21:00,EST,Southern Jaguars,Alabama State Hornets,0,0,,,,,False,F.G. Clark Activity Center,2026-02-10T02:00:00Z,2026-02-09,,,2026-02-09,alabamastate__southern,,,,,,,,,,,,
401827076,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Florida A&M Rattlers,Prairie View A&M Panthers,0,0,,,,,False,Al Lawson Center,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,floridaaandmrattlers__prairieviewaandm,,,,,,,,,,,,
401827103,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,Grambling Tigers,Alabama A&M Bulldogs,0,0,,,,,False,Fredrick C. Hobdy Assembly Center,2026-02-10T00:30:00Z,2026-02-09,,,2026-02-09,alabamaaandm__grambling,,,,,,,,,,,,
401827121,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Bethune-Cookman Wildcats,Texas Southern Tigers,0,0,,,,,False,Moore Gymnasium (FL),2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,bethunecookman__texassouthern,,,,,,,,,,,,
401828666,2026,2026-02-09,2026-02-09 23:30:00+00:00,2026-02-09 18:30,EST,Arkansas-Pine Bluff Golden Lions,Jackson State Tigers,0,0,,,,,False,H.O. Clemmons Arena,2026-02-09T23:30:00Z,2026-02-09,,,2026-02-09,arkansaspinebluffgolden__jacksonstate,eb23a44bdf173b22dfcdd6bfaedb960c,BetOnline.ag,2026-02-09 15:19:58.730861+00:00,,,-7.5,156.5,2026-02-09 23:30:00+00:00,Arkansas-Pine Bluff Golden Lions,Jackson State Tigers,2026-02-09,arkansaspinebluffgolden__jacksonstate
401829689,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,Mississippi Valley State Delta Devils,Alcorn State Braves,0,0,,,,,False,R.W. Harrison HPER Complex,2026-02-10T01:00:00Z,2026-02-09,,,2026-02-09,alcornstate__mississippivalleystatedeltadevils,,,,,,,,,,,,
401830212,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,Bradley Braves,Belmont Bruins,0,0,,,,,False,Carver Arena,2026-02-10T01:00:00Z,2026-02-09,,,2026-02-09,belmont__bradley,,,,,,,,,,,,
401830294,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,Evansville Purple Aces,Illinois State Redbirds,0,0,,,,,False,Ford Center,2026-02-10T01:00:00Z,2026-02-09,,,2026-02-09,evansville__illinoisstate,,,,,,,,,,,,
401830295,2026,2026-02-09,2026-02-10 03:00:00+00:00,2026-02-09 22:00,EST,Murray State Racers,Northern Iowa Panthers,0,0,,,,,False,CFSB Center,2026-02-10T03:00:00Z,2026-02-09,,,2026-02-09,murraystate__northerniowa,,,,,,,,,,,,
401830296,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Indiana State Sycamores,Southern Illinois Salukis,0,0,,,,,False,Hulman Center,2026-02-10T00:00:00Z,2026-02-09,,,2026-02-09,indianastate__southernillinoissalukis,,,,,,,,,,,,
401830297,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,Drake Bulldogs,Valparaiso Beacons,0,0,,,,,False,Knapp Center,2026-02-10T00:30:00Z,2026-02-09,,,2026-02-09,drake__valparaisobeacons,,,,,,,,,,,,
401858744,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,North Carolina Central Eagles,Delaware State Hornets,0,0,,,,,False,McDougald-McLendon Arena,2026-02-10T01:00:00Z,2026-02-09,,,2026-02-09,delawarestate__northcarolinacentral,,,,,,,,,,,,
