game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401812791,Kansas Jayhawks,UConn Huskies,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823789,Grand Canyon Lopes,Stetson Hatters,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823527,Pepperdine Waves,Abilene Christian Wildcats,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820834,Creighton Bluejays,Nicholls Colonels,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806371,Ole Miss Rebels,Miami Hurricanes,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806369,Florida State Seminoles,Georgia Bulldogs,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806368,Notre Dame Fighting Irish,Missouri Tigers,2025-12-02,2025-12-03 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806365,Kentucky Wildcats,North Carolina Tar Heels,2025-12-02,2025-12-03 02:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825394,Oregon Ducks,USC Trojans,2025-12-02,2025-12-03 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826909,Nevada Wolf Pack,UC San Diego Tritons,2025-12-02,2025-12-03 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817224,California Golden Bears,Utah Utes,2025-12-02,2025-12-03 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817188,Loyola Marymount Lions,Saint Louis Billikens,2025-12-02,2025-12-03 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
