game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401817525,2025-12-14,2025-12-14T17:00:00Z,2025-12-14T17:00:00Z,2025-12-14,11:00 AM,2025-12-14 11:00,CST
401812386,2025-12-14,2025-12-14T17:00:00Z,2025-12-14T17:00:00Z,2025-12-14,11:00 AM,2025-12-14 11:00,CST
401819879,2025-12-14,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,2025-12-14,12:00 PM,2025-12-14 12:00,CST
401827008,2025-12-14,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,2025-12-14,12:00 PM,2025-12-14 12:00,CST
401820814,2025-12-14,2025-12-14T18:00:00Z,2025-12-14T18:00:00Z,2025-12-14,12:00 PM,2025-12-14 12:00,CST
401832162,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401829344,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401827487,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401827113,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401826769,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401826737,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401823313,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401823005,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401822327,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401822314,2025-12-14,2025-12-14T19:00:00Z,2025-12-14T19:00:00Z,2025-12-14,1:00 PM,2025-12-14 13:00,CST
401822764,2025-12-14,2025-12-14T19:30:00Z,2025-12-14T19:30:00Z,2025-12-14,1:30 PM,2025-12-14 13:30,CST
401829351,2025-12-14,2025-12-14T20:00:00Z,2025-12-14T20:00:00Z,2025-12-14,2:00 PM,2025-12-14 14:00,CST
401826876,2025-12-14,2025-12-14T20:00:00Z,2025-12-14T20:00:00Z,2025-12-14,2:00 PM,2025-12-14 14:00,CST
401823812,2025-12-14,2025-12-14T20:00:00Z,2025-12-14T20:00:00Z,2025-12-14,2:00 PM,2025-12-14 14:00,CST
401823650,2025-12-14,2025-12-14T20:00:00Z,2025-12-14T20:00:00Z,2025-12-14,2:00 PM,2025-12-14 14:00,CST
401823234,2025-12-14,2025-12-14T21:00:00Z,2025-12-14T21:00:00Z,2025-12-14,3:00 PM,2025-12-14 15:00,CST
401820803,2025-12-14,2025-12-14T21:00:00Z,2025-12-14T21:00:00Z,2025-12-14,3:00 PM,2025-12-14 15:00,CST
401823570,2025-12-14,2025-12-14T22:00:00Z,2025-12-14T22:00:00Z,2025-12-14,4:00 PM,2025-12-14 16:00,CST
401823018,2025-12-14,2025-12-14T22:00:00Z,2025-12-14T22:00:00Z,2025-12-14,4:00 PM,2025-12-14 16:00,CST
401817535,2025-12-14,2025-12-14T22:00:00Z,2025-12-14T22:00:00Z,2025-12-14,4:00 PM,2025-12-14 16:00,CST
401817512,2025-12-14,2025-12-14T22:00:00Z,2025-12-14T22:00:00Z,2025-12-14,4:00 PM,2025-12-14 16:00,CST
401817161,2025-12-14,2025-12-14T22:00:00Z,2025-12-14T22:00:00Z,2025-12-14,4:00 PM,2025-12-14 16:00,CST
401829394,2025-12-14,2025-12-14T22:30:00Z,2025-12-14T22:30:00Z,2025-12-14,4:30 PM,2025-12-14 16:30,CST
401828279,2025-12-14,2025-12-14T22:30:00Z,2025-12-14T22:30:00Z,2025-12-14,4:30 PM,2025-12-14 16:30,CST
401823819,2025-12-14,2025-12-14T23:00:00Z,2025-12-14T23:00:00Z,2025-12-14,5:00 PM,2025-12-14 17:00,CST
401823348,2025-12-14,2025-12-15T00:00:00Z,2025-12-15T00:00:00Z,2025-12-14,6:00 PM,2025-12-14 18:00,CST
401824140,2025-12-14,2025-12-15T00:30:00Z,2025-12-15T00:30:00Z,2025-12-14,6:30 PM,2025-12-14 18:30,CST
