game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401806364,2025,2025-12-02,2025-12-03 00:30:00+00:00,2025-12-02 19:30,EST,Duke Blue Devils,Florida Gators,0,0,,,,,False,Cameron Indoor Stadium,2025-12-03T00:30:00Z,2025-12-02,,,2025-12-02,dukebluedevils__floridagators,,,,,,,,,,,,
401806365,2025,2025-12-02,2025-12-03 02:30:00+00:00,2025-12-02 21:30,EST,Kentucky Wildcats,North Carolina Tar Heels,0,0,,,,,False,Rupp Arena,2025-12-03T02:30:00Z,2025-12-02,,,2025-12-02,kentucky__northcarolina,,,,,,,,,,,,
401806366,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Syracuse Orange,Tennessee Volunteers,0,0,,,,,False,JMA Wireless Dome,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,syracuse__tennessee,,,,,,,,,,,,
401806367,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Pittsburgh Panthers,Texas A&M Aggies,0,0,,,,,False,Petersen Events Center,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,pittsburgh__texasaandm,,,,,,,,,,,,
401806368,2025,2025-12-02,2025-12-03 02:00:00+00:00,2025-12-02 21:00,EST,Notre Dame Fighting Irish,Missouri Tigers,0,0,,,,,False,Purcell Pavilion,2025-12-03T02:00:00Z,2025-12-02,,,2025-12-02,missouri__notredame,,,,,,,,,,,,
401806369,2025,2025-12-02,2025-12-03 02:00:00+00:00,2025-12-02 21:00,EST,Florida State Seminoles,Georgia Bulldogs,0,0,,,,,False,Tucker Center,2025-12-03T02:00:00Z,2025-12-02,,,2025-12-02,floridastateseminoles__georgia,,,,,,,,,,,,
401806370,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Wake Forest Demon Deacons,Oklahoma Sooners,0,0,,,,,False,LJVM Coliseum,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,oklahomasooners__wakeforestdemon,,,,,,,,,,,,
401806371,2025,2025-12-02,2025-12-03 02:00:00+00:00,2025-12-02 21:00,EST,Ole Miss Rebels,Miami Hurricanes,0,0,,,,,False,The Sandy and John Black Pavilion at Ole Miss,2025-12-03T02:00:00Z,2025-12-02,,,2025-12-02,miamihurricanes__mississippiolemiss,,,,,,,,,,,,
401806372,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,South Carolina Gamecocks,Virginia Tech Hokies,0,0,,,,,False,Colonial Life Arena,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,southcarolinagamecocks__virginiatech,,,,,,,,,,,,
401812289,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Providence Friars,Fairleigh Dickinson Knights,0,0,,,,,False,Amica Mutual Pavilion,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,fairleighdickinson__providence,,,,,,,,,,,,
401812359,2025,2025-12-02,2025-12-03 00:30:00+00:00,2025-12-02 19:30,EST,Long Island University Sharks,Winthrop Eagles,0,0,,,,,False,Steinberg Wellness Center,2025-12-03T00:30:00Z,2025-12-02,,,2025-12-02,longisland__winthrop,,,,,,,,,,,,
401812791,2025,2025-12-02,2025-12-03 02:00:00+00:00,2025-12-02 21:00,EST,Kansas Jayhawks,UConn Huskies,0,0,,,,,False,Allen Fieldhouse,2025-12-03T02:00:00Z,2025-12-02,,,2025-12-02,connecticut__kansas,,,,,,,,,,,,
401813292,2025,2025-12-02,2025-12-03 01:00:00+00:00,2025-12-02 20:00,EST,Oklahoma State Cowboys,Sam Houston Bearkats,0,0,,,,,False,Gallagher-Iba Arena,2025-12-03T01:00:00Z,2025-12-02,,,2025-12-02,oklahomastate__samhoustonbearkats,,,,,,,,,,,,
401813440,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Dayton Flyers,East Tennessee State Buccaneers,0,0,,,,,False,UD Arena,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,dayton__easttennesseestate,,,,,,,,,,,,
401813451,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Duquesne Dukes,William & Mary Tribe,0,0,,,,,False,UPMC Cooper Fieldhouse,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,duquesne__williamandmarytribe,,,,,,,,,,,,
401817148,2025,2025-12-02,2025-12-02 16:00:00+00:00,2025-12-02 11:00,EST,Army Black Knights,George Washington Revolutionaries,70,84,37.0,45.0,33.0,39.0,False,Christl Arena,2025-12-02T16:00:00Z,2025-12-02,,,2025-12-02,armyblack__georgewashingtonrevolutionaries,,,,,,,,,,,,
401817159,2025,2025-12-02,2025-12-03 01:00:00+00:00,2025-12-02 20:00,EST,Loyola Chicago Ramblers,Central Michigan Chippewas,0,0,,,,,False,Gentile Arena,2025-12-03T01:00:00Z,2025-12-02,,,2025-12-02,centralmichigan__loyolachicago,,,,,,,,,,,,
401817168,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Rhode Island Rams,Brown Bears,0,0,,,,,False,Thomas M. Ryan Center,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,brown__rhodeisland,,,,,,,,,,,,
401817188,2025,2025-12-02,2025-12-03 03:00:00+00:00,2025-12-02 22:00,EST,Loyola Marymount Lions,Saint Louis Billikens,0,0,,,,,False,Gersten Pavilion,2025-12-03T03:00:00Z,2025-12-02,,,2025-12-02,loyolamarymount__stlouis,,,,,,,,,,,,
401817224,2025,2025-12-02,2025-12-03 03:00:00+00:00,2025-12-02 22:00,EST,California Golden Bears,Utah Utes,0,0,,,,,False,Haas Pavilion,2025-12-03T03:00:00Z,2025-12-02,,,2025-12-02,californiagolden__utahutes,,,,,,,,,,,,
401818303,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Yale Bulldogs,SUNY-Maritime Privateers,0,0,,,,,False,John J. Lee Amphitheater,2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,sunymaritime__yale,,,,,,,,,,,,
401819828,2025,2025-12-02,2025-12-03 01:00:00+00:00,2025-12-02 20:00,EST,Baylor Bears,Sacramento State Hornets,0,0,,,,,False,Foster Pavilion,2025-12-03T01:00:00Z,2025-12-02,,,2025-12-02,baylor__sacramentostate,,,,,,,,,,,,
401820609,2025,2025-12-02,2025-12-03 00:00:00+00:00,2025-12-02 19:00,EST,Binghamton Bearcats,Lehigh Mountain Hawks,0,0,,,,,False,Events Center (Binghamton),2025-12-03T00:00:00Z,2025-12-02,,,2025-12-02,binghamton__lehighmountain,5aab929d592be240a36588441fc15313,DraftKings,2025-12-02 23:34:40.442263+00:00,136.0,-162.0,3.5,139.5,2025-12-02 23:47:00+00:00,Binghamton Bearcats,Lehigh Mountain Hawks,2025-12-02,binghamton__lehighmountain
