date,game_id,p_over_cal,dec_over,kelly_over,stake_over,ev_over,p_home_cover_dist_cal,dec_home,kelly_home,stake_home,ev_home,generated_at
2025-11-05,401823450,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401823484,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401823499,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401824022,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401824061,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401825576,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401826086,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401826731,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401826767,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401826837,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401826937,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401826995,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401827040,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401827058,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401827172,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401827212,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401827517,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401828288,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401828719,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401829411,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401829495,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401830318,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401830341,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401830411,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-05,401831374,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401809414,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401812250,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401812333,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401812351,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401812643,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401813253,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401813273,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401813346,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401817154,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401817183,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401817212,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401817219,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401817240,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401817453,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401819871,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401819915,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401820183,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401820541,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401820837,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401822370,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823340,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823399,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823416,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823441,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823475,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823522,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401823550,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401824088,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401826042,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401826738,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401826757,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401827003,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401827256,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401827484,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401827521,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401828275,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401828543,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401828913,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401829053,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401829414,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401829472,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401829497,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401829685,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-06,401830236,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401808949,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401809074,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401812573,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401812599,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401812786,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401812917,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401813445,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401813757,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817132,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817164,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817253,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817263,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817442,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817487,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401817528,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401818298,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401818367,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401818547,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401819843,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401819899,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401820614,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401820797,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401822166,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401822318,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401822330,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401822366,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401822724,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401822735,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823002,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823009,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823225,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823352,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823392,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823426,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823461,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823509,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823514,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823531,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823554,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401823647,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824023,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824055,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824119,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824134,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824302,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824357,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824868,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401824945,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401825204,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401825382,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401825587,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826069,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826698,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826706,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826804,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826860,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826869,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826892,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826918,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826922,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401826927,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401827273,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401827449,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401828301,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401828473,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401828492,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401828495,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401828911,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401828917,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401829277,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401829342,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401829345,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401829430,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401829448,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401829486,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-07,401831071,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401808891,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401811966,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401812261,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401812283,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401812660,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401813347,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401813374,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401813435,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401817142,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401817173,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401817229,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401817465,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401817477,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401817518,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401819861,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401819889,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401819906,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820210,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820396,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820485,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820550,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820596,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820622,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401820823,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401822177,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401822309,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401822667,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401822729,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401822994,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823037,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823188,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823305,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823322,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823382,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823451,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823455,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823469,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823539,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823814,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401823865,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824032,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824038,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824062,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824126,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824810,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824824,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824854,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401824885,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826725,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826771,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826785,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826793,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826843,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826880,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826907,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401826977,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827059,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827233,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827237,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827277,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827504,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827518,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401827757,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401828336,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401828526,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401829324,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401829412,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401829488,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-08,401831377,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401811103,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401812574,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401812600,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401813254,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401813287,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401813320,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401818548,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401819814,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401819824,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401819916,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401820542,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401822758,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823022,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823256,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823393,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823417,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823485,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823515,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823555,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823808,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401823858,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401824089,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401824896,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401825577,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401826732,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401826772,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401826896,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401827088,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401827257,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401828276,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401828296,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401828576,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401828912,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-09,401829390,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401808892,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
