date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,1,1,0,5,7.84375,8.07925,15.923,-0.2355,4.0,8.0,12.0,4.0,8.0,12.0,11.0,16.0,22.0,-5.0,0.0,5.0,7.84375,8.07925,15.403411302608523,-0.2355,4.0,8.0,12.0,4.0,8.0,12.0,10.480411302608523,15.480411302608523,21.480411302608527,-5.0,0.0,5.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,2,1,5,10,7.93825,8.1045,16.04275,-0.16625,4.0,8.0,12.0,5.0,8.0,12.0,11.0,16.0,22.0,-5.0,0.0,5.0,15.782,16.18375,30.992362078901262,-0.40175,10.0,16.0,21.0,11.0,16.0,22.0,23.026612078901262,31.026612078901262,40.02661207890127,-7.0,0.0,7.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,3,1,10,15,8.168,8.43875,16.60675,-0.27075,5.0,8.0,12.0,5.0,8.0,12.0,11.0,16.0,22.0,-5.0,0.0,5.0,23.95,24.6225,46.40262279671447,-0.6725,17.0,24.0,31.0,18.0,24.0,32.0,35.83012279671447,45.83012279671447,57.83012279671447,-9.0,-1.0,8.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,4,1,15,20,8.34325,8.745,17.08825,-0.40175,5.0,8.0,12.0,5.0,9.0,13.0,11.0,17.0,23.0,-6.0,0.0,5.0,32.29325,33.3675,65.66075,-1.07425,24.0,32.0,41.0,25.0,33.0,42.0,52.0,65.0,80.0,-10.0,-1.0,8.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,5,2,20,25,9.7165,9.233,18.9495,0.4835,6.0,10.0,14.0,5.0,9.0,13.0,13.0,19.0,26.0,-5.0,0.0,6.0,42.00975,42.6005,80.98663904426752,-0.59075,33.0,42.0,51.0,34.0,43.0,52.0,64.42471157773511,80.3554305813988,98.38776637472904,-11.0,-1.0,10.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,6,2,25,30,9.541,8.9985,18.5395,0.5425,6.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-5.0,1.0,6.0,51.55075,51.599,100.37895740950712,-0.04825,42.0,51.0,62.0,42.0,52.0,61.09999999999991,88.3610075796651,100.2617971774775,112.36582035462293,-12.0,0.0,11.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,7,2,30,35,9.742,9.2465,18.9885,0.4955,6.0,10.0,14.0,5.0,9.0,14.0,13.0,19.0,25.0,-5.0,0.0,6.0,61.29275,60.8455,117.86682389520972,0.44725,50.0,61.0,72.0,50.0,61.0,72.0,101.79830295097275,117.721558834887,134.54561208032567,-12.0,0.0,13.0
2026-02-13,401812065,North Carolina A&T Aggies,Hampton Pirates,2026-02-13 23:00,2026-02-14T04:00:00Z,EST,2.5,spread,base,4,4,abd919c973ef,a25a1e2fac05,8,2,35,40,10.79425,10.27375,21.068,0.5205,6.0,11.0,15.0,6.0,10.0,15.0,14.0,21.0,28.0,-5.0,0.0,6.0,72.087,71.11925,143.20625,0.96775,60.0,72.0,84.0,60.0,71.0,83.0,124.0,143.0,163.0,-12.0,1.0,14.0
2026-02-13,401812593,Pennsylvania Quakers,Columbia Lions,2026-02-13 19:00,2026-02-14T00:00:00Z,EST,3.0,spread,base,4,4,abd919c973ef,a25a1e2fac05,1,1,0,5,8.9205,7.792,16.7125,1.1285,5.0,9.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-4.0,1.0,6.0,8.9205,7.792,16.192911302608525,1.1285,5.0,9.0,13.0,4.0,8.0,12.0,10.480411302608523,15.480411302608523,22.480411302608527,-4.0,1.0,6.0
2026-02-13,401812593,Pennsylvania Quakers,Columbia Lions,2026-02-13 19:00,2026-02-14T00:00:00Z,EST,3.0,spread,base,4,4,abd919c973ef,a25a1e2fac05,2,1,5,10,8.957,7.8115,16.7685,1.1455,5.0,9.0,13.0,4.0,8.0,12.0,11.0,17.0,23.0,-4.0,1.0,6.0,17.8775,15.6035,32.50761207890127,2.274,12.0,18.0,24.0,10.0,16.0,21.0,24.026612078901262,32.026612078901266,41.02661207890127,-4.0,2.0,9.0
