game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401804895,2026.0,2026-01-23,2026-01-23 19:00:00+00:00,2026-01-23 14:00,EST,Louisiana Tech Bulldogs,Kennesaw State Owls,0.0,0.0,,,,,False,Thomas Assembly Center,2026-01-23T19:00:00Z,2026-01-23,,,,kennesawstate::louisianatech,73402214da9f266d040a1ce06b2c4b24,BetMGM,h2h,full_game,2026-01-23 19:00:00+00:00,2026-01-23 15:18:38+00:00,Louisiana Tech Bulldogs,Kennesaw St Owls,105.0,-125.0,,,,,,,,2026-01-23,0,False,142.59678649902344,18.57093620300293,70.06264,77.34616,7.7691154,10.922218,142.59678649902344,18.57093620300293,,,,,,0.4878048780487805,0.5555555555555556,0.934195093044904,0.0658049069550961,0.8715237530876695,-1.0,0.915099940742053,-0.881551167480827,1.05,0.8
401804897,2026.0,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Jacksonville State Gamecocks,Middle Tennessee Blue Raiders,0.0,0.0,,,,,False,Pete Mathews Coliseum,2026-01-24T00:00:00Z,2026-01-23,,,,jacksonvillestategamecocks::middletennesseeblueraiders,744246851085c9ed464077bf9ef26122,BetMGM,h2h,full_game,2026-01-24 00:00:00+00:00,2026-01-23 15:18:39+00:00,Jacksonville St Gamecocks,Middle Tennessee Blue Raiders,105.0,-125.0,,,,,,,,2026-01-24,1,False,145.24253845214844,2.910085678100586,71.17083,77.40752,1.3717594,1.9627209,145.24253845214844,2.910085678100586,,,,,,0.4878048780487805,0.5555555555555556,0.6024601940650581,0.3975398059349418,0.2238508550793991,-0.3555354366463807,0.2350433978333691,-0.2844283493171046,1.05,0.8
401806457,2026.0,2026-01-23,2026-01-24 01:30:00+00:00,2026-01-23 20:30,EST,Southern Indiana Screaming Eagles,Western Illinois Leathernecks,0.0,0.0,,,,,False,Liberty Arena (IN),2026-01-24T01:30:00Z,2026-01-23,,,,southernindianascreaming::westernillinoisleathernecks,fbb8caaf59fb34680073104d86832984,BetOnline.ag,h2h,full_game,2026-01-24 01:30:00+00:00,2026-01-23 15:18:58+00:00,Southern Indiana Screaming Eagles,Western Illinois Leathernecks,-275.0,226.0,,,,,,,,2026-01-24,1,False,144.76829528808594,-3.043027400970459,70.95008,77.11267,-1.3552172,-1.1858134,144.76829528808594,-3.043027400970459,,,,,,0.7333333333333333,0.3067484662576687,0.3930002335537627,0.6069997664462373,-1.0,0.4331058577941299,-0.4640905906085054,0.9788192386147336,0.3636363636363636,2.26
401807706,2026.0,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,Lipscomb Bisons,Florida Gulf Coast Eagles,0.0,0.0,,,,,False,Allen Arena,2026-01-23T18:00:00Z,2026-01-23,,,,floridagulfcoast::lipscomb,1af2a61318d983ed27fccf83a14cd1ca,BetMGM,h2h,full_game,2026-01-23 18:00:00+00:00,2026-01-23 15:16:47+00:00,Lipscomb Bisons,Florida Gulf Coast Eagles,-235.0,190.0,,,,,,,,2026-01-23,0,False,143.21829223632812,1.251317262649536,70.288536,76.91858,0.23454785,1.4142613,143.21829223632812,1.251317262649536,,,,,,0.7014925373134329,0.3448275862068966,0.5445712758164934,0.4554287241835065,-0.5256862260147469,0.1688122632274573,-0.223696266389254,0.320743300132169,0.425531914893617,1.9
401807708,2026.0,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,Austin Peay Governors,Stetson Hatters,0.0,0.0,,,,,False,F&M Bank Arena,2026-01-23T18:00:00Z,2026-01-23,,,,austinpeay::stetsonhatters,7ea7e9f1f6d2452591579e77e6035883,BetMGM,h2h,full_game,2026-01-23 18:00:00+00:00,2026-01-23 15:18:38+00:00,Austin Peay Governors,Stetson Hatters,-1200.0,750.0,,,,,,,,2026-01-23,0,False,137.65135192871094,-6.458061695098877,67.85417,75.47196,-4.2847395,-1.8023546,137.65135192871094,-6.458061695098877,,,,,,0.9230769230769232,0.1176470588235294,0.284432444017731,0.715567555982269,-1.0,0.6776432301132382,-0.6918648523141246,5.082324225849287,0.0833333333333333,7.5
401808634,2026.0,2026-01-23,2026-01-23 17:00:00+00:00,2026-01-23 12:00,EST,App State Mountaineers,UL Monroe Warhawks,0.0,0.0,,,,,False,Holmes Convocation Center,2026-01-23T17:00:00Z,2026-01-23,,,,appstate::ulmonroewarhawks,f37e6d1c9904673e0c98d7e0a82a4aaf,BetMGM,h2h,full_game,2026-01-23 17:00:00+00:00,2026-01-23 15:18:38+00:00,Appalachian St Mountaineers,UL Monroe Warhawks,-1600.0,875.0,,,,,,,,2026-01-23,0,False,142.09165954589844,2.053840160369873,69.79861,76.70067,0.36018634,2.043451,142.09165954589844,2.053840160369873,,,,,,0.9411764705882352,0.1025641025641025,0.5728297085868834,0.4271702914131166,-1.0,0.361704039003187,-0.3913684346264363,3.1649103412778867,0.0625,8.75
401809338,2026.0,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,East Tennessee State Buccaneers,The Citadel Bulldogs,0.0,0.0,,,,,False,Freedom Hall (TN),2026-01-24T00:00:00Z,2026-01-23,,,,citadel::easttennesseestate,83cba53bc2b41a16017b50bee2bdfd6d,BetMGM,h2h,full_game,2026-01-24 00:00:00+00:00,2026-01-23 15:18:39+00:00,East Tennessee St Buccaneers,The Citadel Bulldogs,-2000.0,1000.0,,,,,,,,2026-01-24,1,False,140.93466186523438,6.19796085357666,69.32268,76.594406,1.9836941,4.5041504,140.93466186523438,6.19796085357666,,,,,,0.9523809523809524,0.0909090909090909,0.7079447338429229,0.2920552661570771,-1.0,0.2212607927727848,-0.256658029464931,2.2126079277278485,0.05,10.0
401809340,2026.0,2026-01-23,2026-01-23 20:00:00+00:00,2026-01-23 15:00,EST,UNC Greensboro Spartans,Furman Paladins,0.0,0.0,,,,,False,Bodford Arena,2026-01-23T20:00:00Z,2026-01-23,,,,furmanpaladins::uncgreensboro,35806bc55d08e28e45da1d1367abc346,BetMGM,h2h,full_game,2026-01-23 20:00:00+00:00,2026-01-23 15:18:38+00:00,UNC Greensboro Spartans,Furman Paladins,150.0,-185.0,,,,,,,,2026-01-23,0,False,144.953125,-0.6925215721130371,71.03619,77.22856,-0.27899194,0.05776477,144.953125,-0.6925215721130371,,,,,,0.4,0.6491228070175439,0.4752872397104711,0.5247127602895288,0.1254787328507852,-0.3545686331748427,0.1882180992761778,-0.1916587206350501,1.5,0.5405405405405406
401812340,2026.0,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Le Moyne Dolphins,Wagner Seahawks,0.0,0.0,,,,,False,Ted Grant Court,2026-01-24T00:00:00Z,2026-01-23,,,,lemoyne::wagnerseahawks,c9a37a8b1ee6c36638447047c13303c6,BetMGM,h2h,full_game,2026-01-24 00:00:00+00:00,2026-01-23 15:16:47+00:00,Le Moyne Dolphins,Wagner Seahawks,-295.0,230.0,,,,,,,,2026-01-24,1,False,139.16200256347656,4.432757377624512,68.53697,76.14962,0.83233786,3.845911,139.16200256347656,4.432757377624512,,,,,,0.7468354430379747,0.303030303030303,0.6532262628856383,0.3467737371143616,-0.3697562616017286,0.0627623184684319,-0.1253411056277046,0.1443533324773934,0.3389830508474576,2.3
401814534,2026.0,2026-01-23,2026-01-24 01:00:00+00:00,2026-01-23 20:00,EST,Ohio Bobcats,Akron Zips,0.0,0.0,,,,,False,Convocation Center (OH),2026-01-24T01:00:00Z,2026-01-23,,,,akron::ohio,d73b9cf7e8af40d3a0f9993200dc6d81,BetMGM,h2h,full_game,2026-01-24 01:00:00+00:00,2026-01-23 15:18:39+00:00,Ohio Bobcats,Akron Zips,325.0,-425.0,,,,,,,,2026-01-24,1,False,146.45001220703125,2.777596950531006,71.69429,77.66281,1.5539985,1.6809582,146.45001220703125,2.777596950531006,,,,,,0.2352941176470588,0.8095238095238095,0.597918478774883,0.402081521225117,0.4742010876286932,-1.0,1.5411535347932528,-0.5033110620160319,3.25,0.2352941176470588
