game_id,date,start_time_iso,_start_dt,display_date,start_time_display,start_time_local,start_tz_abbr
401819877,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401817235,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401824865,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401817215,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401817169,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401813441,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401809420,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401809081,2025-12-06,2025-12-06T17:00:00Z,2025-12-06T17:00:00Z,2025-12-06,11:00 AM,2025-12-06 11:00,CST
401817177,2025-12-06,2025-12-06T17:30:00Z,2025-12-06T17:30:00Z,2025-12-06,11:30 AM,2025-12-06 11:30,CST
401831529,2025-12-06,2025-12-06T18:00:00Z,2025-12-06T18:00:00Z,2025-12-06,12:00 PM,2025-12-06 12:00,CST
401823422,2025-12-06,2025-12-06T18:00:00Z,2025-12-06T18:00:00Z,2025-12-06,12:00 PM,2025-12-06 12:00,CST
401820629,2025-12-06,2025-12-06T18:00:00Z,2025-12-06T18:00:00Z,2025-12-06,12:00 PM,2025-12-06 12:00,CST
401817257,2025-12-06,2025-12-06T18:00:00Z,2025-12-06T18:00:00Z,2025-12-06,12:00 PM,2025-12-06 12:00,CST
401831238,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401830634,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401829405,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401829275,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401828722,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401828305,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401827070,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401826970,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401826944,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
401826754,2025-12-06,2025-12-06T19:00:00Z,2025-12-06T19:00:00Z,2025-12-06,1:00 PM,2025-12-06 13:00,CST
