game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401829435,2025-12-15,2025-12-15 18:00:00+00:00,Samford Bulldogs,Bryan (TN) Lions,106,51,60.0,18.0,46.0,33.0,,Pete Hanna Center,False
401827134,2025-12-15,2025-12-16 00:00:00+00:00,Arkansas-Pine Bluff Golden Lions,Ecclesia Royals,114,64,47.0,38.0,67.0,26.0,,H.O. Clemmons Arena,False
401826972,2025-12-15,2025-12-16 00:00:00+00:00,Gardner-Webb Runnin' Bulldogs,Wofford Terriers,57,83,27.0,34.0,30.0,49.0,,Paul Porter Arena,False
401825208,2025-12-15,2025-12-16 00:00:00+00:00,Stetson Hatters,Rhodes Lynx,95,76,46.0,39.0,49.0,37.0,,Edmunds Center,False
401813382,2025-12-15,2025-12-16 00:00:00+00:00,VCU Rams,Niagara Purple Eagles,84,58,37.0,34.0,47.0,24.0,,Siegel Center,False
401808703,2025-12-15,2025-12-16 00:00:00+00:00,SE Louisiana Lions,East Texas A&M Lions,69,70,33.0,33.0,36.0,37.0,,University Center,False
401823365,2025-12-15,2025-12-16 00:30:00+00:00,Western Kentucky Hilltoppers,Campbellsville Tigers,102,59,54.0,28.0,48.0,31.0,,E.A. Diddle Arena,False
401829464,2025-12-15,2025-12-16 01:00:00+00:00,North Dakota State Bison,Minnesota Crookston Golden Eagles,101,67,57.0,33.0,44.0,34.0,,Scheels Center,False
401823762,2025-12-15,2025-12-16 01:00:00+00:00,South Dakota State Jackrabbits,Wyoming Cowboys,72,87,29.0,40.0,43.0,47.0,,Sanford Pentagon,True
401823439,2025-12-15,2025-12-16 01:00:00+00:00,Alabama A&M Bulldogs,North Alabama Lions,68,60,28.0,29.0,40.0,31.0,,Event Center,False
401820475,2025-12-15,2025-12-16 01:00:00+00:00,Houston Christian Huskies,McNeese Cowboys,68,78,40.0,33.0,28.0,45.0,,Sharp Gymnasium,False
401812256,2025-12-15,2025-12-16 01:00:00+00:00,TCU Horned Frogs,Incarnate Word Cardinals,69,65,31.0,37.0,38.0,28.0,,Schollmaier Arena,False
401829375,2025-12-15,2025-12-16 01:00:00+00:00,Southern Indiana Screaming Eagles,East-West University Phantoms,0,0,,,,,,Liberty Arena (IN),False
