game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401812590,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Columbia Lions,Pennsylvania Quakers,0,0,,,,,False,Levien Gymnasium,2026-01-31T00:00:00Z,2026-01-30,,,2026-01-30,columbia__pennsylvania,,,,,,,,,,,,
401812617,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Brown Bears,Harvard Crimson,0,0,,,,,False,Pizzitola Sports Center,2026-01-31T00:00:00Z,2026-01-30,,,2026-01-30,brown__harvardcrimson,,,,,,,,,,,,
401813304,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Manhattan Jaspers,Rider Broncs,0,0,,,,,False,Draddy Gymnasium,2026-01-31T00:00:00Z,2026-01-30,,,2026-01-30,manhattan__rider,,,,,,,,,,,,
401813337,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Canisius Golden Griffins,Marist Red Foxes,0,0,,,,,False,Koessler Athletic Center,2026-01-31T00:00:00Z,2026-01-30,,,2026-01-30,canisiusgolden__maristredfoxes,,,,,,,,,,,,
401813390,2026,2026-01-30,2026-01-30 23:30:00+00:00,2026-01-30 18:30,EST,Niagara Purple Eagles,Siena Saints,0,0,,,,,False,Gallagher Center,2026-01-30T23:30:00Z,2026-01-30,,,2026-01-30,niagarapurple__sienasaints,0504f3462a6531cc80dfd3e18be985e6,BetOnline.ag,2026-01-30 15:22:09.524196+00:00,350.0,-450.0,9.0,129.0,2026-01-30 23:30:00+00:00,Niagara Purple Eagles,Siena Saints,2026-01-30,niagarapurple__sienasaints
401813414,2026,2026-01-30,2026-01-31 01:00:00+00:00,2026-01-30 20:00,EST,Saint Peter's Peacocks,Mount St. Mary's Mountaineers,0,0,,,,,False,Yanitelli Center,2026-01-31T01:00:00Z,2026-01-30,,,2026-01-30,mountstatemarys__saintpeters,,,,,,,,,,,,
401814549,2026,2026-01-30,2026-01-30 23:00:00+00:00,2026-01-30 18:00,EST,Akron Zips,Kent State Golden Flashes,0,0,,,,,False,James A. Rhodes Arena,2026-01-30T23:00:00Z,2026-01-30,,,2026-01-30,akron__kentstategoldenflashes,c1505aaac6d0e5f83caea3d58dbce3ed,BetOnline.ag,2026-01-30 15:22:09.524196+00:00,-700.0,505.0,-11.5,165.0,2026-01-30 23:00:00+00:00,Akron Zips,Kent State Golden Flashes,2026-01-30,akron__kentstategoldenflashes
401817643,2026,2026-01-30,2026-01-30 23:30:00+00:00,2026-01-30 18:30,EST,Youngstown State Penguins,IU Indianapolis Jaguars,0,0,,,,,False,Beeghly Center,2026-01-30T23:30:00Z,2026-01-30,,,2026-01-30,iuindianapolis__youngstownstate,,,,,,,,,,,,
401817644,2026,2026-01-30,2026-01-31 00:00:00+00:00,2026-01-30 19:00,EST,Detroit Mercy Titans,Northern Kentucky Norse,0,0,,,,,False,Calihan Hall,2026-01-31T00:00:00Z,2026-01-30,,,2026-01-30,detroitmercy__northernkentucky,,,,,,,,,,,,
401817645,2026,2026-01-30,2026-01-31 01:00:00+00:00,2026-01-30 20:00,EST,Milwaukee Panthers,Wright State Raiders,0,0,,,,,False,UW-Milwaukee Panther Arena,2026-01-31T01:00:00Z,2026-01-30,,,2026-01-30,milwaukee__wrightstateraiders,,,,,,,,,,,,
