game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401804895,2026,2026-01-23,2026-01-23 19:00:00+00:00,2026-01-23 14:00,EST,Louisiana Tech Bulldogs,Kennesaw State Owls,82,76,36.0,45.0,46.0,31.0,False,Thomas Assembly Center,2026-01-23T19:00:00Z,2026-01-23,,,2026-01-23,kennesawstate__louisianatech,,,,,,,,,,,,
401804897,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Jacksonville State Gamecocks,Middle Tennessee Blue Raiders,0,0,,,,,False,Pete Mathews Coliseum,2026-01-24T00:00:00Z,2026-01-23,,,2026-01-23,jacksonvillestategamecocks__middletennesseeblueraiders,,,,,,,,,,,,
401806457,2026,2026-01-23,2026-01-24 01:30:00+00:00,2026-01-23 20:30,EST,Southern Indiana Screaming Eagles,Western Illinois Leathernecks,0,0,,,,,False,Liberty Arena (IN),2026-01-24T01:30:00Z,2026-01-23,,,2026-01-23,southernindianascreaming__westernillinoisleathernecks,,,,,,,,,,,,
401807706,2026,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,Lipscomb Bisons,Florida Gulf Coast Eagles,86,71,37.0,30.0,49.0,41.0,False,Allen Arena,2026-01-23T18:00:00Z,2026-01-23,,,2026-01-23,floridagulfcoast__lipscomb,,,,,,,,,,,,
401807708,2026,2026-01-23,2026-01-23 18:00:00+00:00,2026-01-23 13:00,EST,Austin Peay Governors,Stetson Hatters,73,65,31.0,32.0,42.0,33.0,False,F&M Bank Arena,2026-01-23T18:00:00Z,2026-01-23,,,2026-01-23,austinpeay__stetsonhatters,,,,,,,,,,,,
401808634,2026,2026-01-23,2026-01-23 17:00:00+00:00,2026-01-23 12:00,EST,App State Mountaineers,UL Monroe Warhawks,59,43,28.0,20.0,31.0,23.0,False,Holmes Convocation Center,2026-01-23T17:00:00Z,2026-01-23,,,2026-01-23,appstate__ulmonroewarhawks,,,,,,,,,,,,
401809338,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,East Tennessee State Buccaneers,The Citadel Bulldogs,0,0,,,,,False,Freedom Hall (TN),2026-01-24T00:00:00Z,2026-01-23,,,2026-01-23,citadel__easttennesseestate,,,,,,,,,,,,
401809340,2026,2026-01-23,2026-01-23 20:00:00+00:00,2026-01-23 15:00,EST,UNC Greensboro Spartans,Furman Paladins,66,89,30.0,35.0,36.0,54.0,False,Bodford Arena,2026-01-23T20:00:00Z,2026-01-23,,,2026-01-23,furmanpaladins__uncgreensboro,,,,,,,,,,,,
401812321,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Central Connecticut Blue Devils,Fairleigh Dickinson Knights,0,0,,,,,False,Detrick Gymnasium,2026-01-24T00:00:00Z,2026-01-23,,,2026-01-23,centralconnecticutbluedevils__fairleighdickinson,,,,,,,,,,,,
401812340,2026,2026-01-23,2026-01-24 00:00:00+00:00,2026-01-23 19:00,EST,Le Moyne Dolphins,Wagner Seahawks,0,0,,,,,False,Ted Grant Court,2026-01-24T00:00:00Z,2026-01-23,,,2026-01-23,lemoyne__wagnerseahawks,,,,,,,,,,,,
