game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401804914,2026,2026-02-05,2026-02-06 02:00:00+00:00,2026-02-05 21:00,EST,Western Kentucky Hilltoppers,Jacksonville State Gamecocks,0,0,,,,,False,E.A. Diddle Arena,2026-02-06T02:00:00Z,2026-02-05,,,,jacksonvillestategamecocks::westernkentuckyhilltoppers,48b91826e81f653cd1bab87b829c554d,BetMGM,h2h,full_game,2026-02-06 02:00:00+00:00,2026-02-05 15:00:29+00:00,Western Kentucky Hilltoppers,Jacksonville St Gamecocks,-200.0,165.0,,,,,,,,2026-02-06,1,False,144.01851501464844,-0.6244493675231935,71.02196,77.19937,-0.59892774,-0.32291627,144.01851501464844,-0.6244493675231935,,,,,,0.6666666666666666,0.3773584905660377,0.4777130147109809,0.5222869852890191,-0.5668609558670572,0.2327639460702427,-0.2834304779335286,0.3840605110159004,0.5,1.65
401805187,2026,2026-02-05,2026-02-06 01:00:00+00:00,2026-02-05 20:00,EST,Utah Valley Wolverines,Abilene Christian Wildcats,0,0,,,,,False,UCCU Center,2026-02-06T01:00:00Z,2026-02-05,,,,abilenechristian::utahvalleywolverines,a84fcf932cb30834688b1cfa54f9d216,BetMGM,h2h,full_game,2026-02-06 01:00:00+00:00,2026-02-05 15:00:29+00:00,Utah Valley Wolverines,Abilene Christian Wildcats,-1200.0,725.0,,,,,,,,2026-02-06,1,False,145.7650909423828,4.4485063552856445,71.40139,77.56971,2.15625,2.7068555,145.7650909423828,4.4485063552856445,,,,,,0.9230769230769232,0.1212121212121212,0.6537357278091515,0.3462642721908485,-1.0,0.2560938269757932,-0.2917862948734192,1.8566802455745008,0.0833333333333333,7.25
401805188,2026,2026-02-05,2026-02-06 03:00:00+00:00,2026-02-05 22:00,EST,California Baptist Lancers,Tarleton State Texans,0,0,,,,,False,Dale E. and Sarah Ann Fowler Events Center,2026-02-06T03:00:00Z,2026-02-05,,,,californiabaptist::tarletonstate,b0505f49b4e6a29497c9aec869a4d5db,BetMGM,h2h,full_game,2026-02-06 03:00:00+00:00,2026-02-05 15:00:29+00:00,Cal Baptist Lancers,Tarleton State Texans,-550.0,400.0,,,,,,,,2026-02-06,1,False,141.18211364746094,-2.913853168487549,69.394745,76.34587,-2.0133426,-0.4924345,141.18211364746094,-2.913853168487549,,,,,,0.8461538461538461,0.2,0.3974109100262938,0.6025890899737061,-1.0,0.5032363624671325,-0.5303325608780163,2.01294544986853,0.1818181818181818,4.0
401805189,2026,2026-02-05,2026-02-06 02:00:00+00:00,2026-02-05 21:00,EST,Utah Tech Trailblazers,UT Arlington Mavericks,0,0,,,,,False,Burns Arena,2026-02-06T02:00:00Z,2026-02-05,,,,utahtechtrailblazers::utarlington,d7cbfb010252bd46cc9fdf9022351a60,BetMGM,h2h,full_game,2026-02-06 02:00:00+00:00,2026-02-05 15:00:29+00:00,Utah Tech Trailblazers,UT-Arlington Mavericks,-118.0,-102.0,,,,,,,,2026-02-06,1,False,142.25970458984375,-3.1798081398010254,69.86152,76.568924,-1.9160264,-0.8240588,142.25970458984375,-3.1798081398010254,,,,,,0.5412844036697247,0.504950495049505,0.3883487940252392,0.6116512059747607,-0.3333996290249785,0.2155354360690166,-0.2825420584957445,0.2113092510480555,0.847457627118644,0.9803921568627452
401806470,2026,2026-02-05,2026-02-06 01:30:00+00:00,2026-02-05 20:30,EST,Tennessee State Tigers,Eastern Illinois Panthers,0,0,,,,,False,Gentry Center,2026-02-06T01:30:00Z,2026-02-05,,,,easternillinois::tennesseestate,9490ad0d7da68b94eadc5a2f6d7f5ee5,BetMGM,h2h,full_game,2026-02-06 01:30:00+00:00,2026-02-05 15:00:29+00:00,Tennessee St Tigers,Eastern Illinois Panthers,-625.0,450.0,,,,,,,,2026-02-06,1,False,140.94664001464844,6.155038356781006,69.32761,76.595505,1.9668788,4.478664,140.94664001464844,6.155038356781006,,,,,,0.8620689655172413,0.1818181818181818,0.7066753175102696,0.2933246824897304,-1.0,0.1362857230430038,-0.1802566316880873,0.6132857536935175,0.16,4.5
401806474,2026,2026-02-05,2026-02-06 01:30:00+00:00,2026-02-05 20:30,EST,Tennessee Tech Golden Eagles,Western Illinois Leathernecks,0,0,,,,,False,Hooper Eblen Center,2026-02-06T01:30:00Z,2026-02-05,,,,tennesseetechgolden::westernillinoisleathernecks,6c49bc9beca98f37acf059d1e6bfaabb,BetMGM,h2h,full_game,2026-02-06 01:30:00+00:00,2026-02-05 15:00:29+00:00,Tennessee Tech Golden Eagles,Western Illinois Leathernecks,-425.0,320.0,,,,,,,,2026-02-06,1,False,140.68128967285156,-14.447179794311523,69.148384,75.864494,-7.2131243,-6.664919,140.68128967285156,-14.447179794311523,,,,,,0.8095238095238095,0.238095238095238,0.1126570971880001,0.8873429028119998,-1.0,0.8521375599407497,-0.8608353505324703,2.7268401918103997,0.2352941176470588,3.2
401807721,2026,2026-02-05,2026-02-06 00:00:00+00:00,2026-02-05 19:00,EST,Eastern Kentucky Colonels,Florida Gulf Coast Eagles,0,0,,,,,False,Baptist Health Arena,2026-02-06T00:00:00Z,2026-02-05,,,,easternkentuckycolonels::floridagulfcoast,7bed16324c9dbb1faaa2ec03246ffd5b,BetMGM,h2h,full_game,2026-02-06 00:00:00+00:00,2026-02-05 15:00:29+00:00,Eastern Kentucky Colonels,Florida Gulf Coast Eagles,-120.0,100.0,,,,,,,,2026-02-06,1,False,140.5633087158203,-6.157001972198486,69.118126,76.10775,-3.5708406,-2.1450527,140.5633087158203,-6.157001972198486,,,,,,0.5454545454545454,0.5,0.2932665389129363,0.7067334610870637,-0.55481361439154,0.4134669221741274,-0.4623446786596167,0.4134669221741274,0.8333333333333334,1.0
401807722,2026,2026-02-05,2026-02-06 00:00:00+00:00,2026-02-05 19:00,EST,Queens University Royals,Jacksonville Dolphins,0,0,,,,,False,Curry Arena,2026-02-06T00:00:00Z,2026-02-05,,,,jacksonville::queensroyals,641787b81ada49c1619247843e28c082,BetOnline.ag,spreads,full_game,2026-02-06 00:00:00+00:00,2026-02-05 14:59:11+00:00,Queens University Royals,Jacksonville Dolphins,,,-8.5,-110.0,8.5,-110.0,,,,2026-02-06,1,False,138.81118774414062,3.845327854156494,68.3833,76.05516,0.50261474,3.5880651,138.81118774414062,3.845327854156494,,-4.654672145843506,,-0.5476084877462948,,,,0.6339807237877783,0.3660192762122217,,,,,,
401807725,2026,2026-02-05,2026-02-06 00:00:00+00:00,2026-02-05 19:00,EST,West Georgia Wolves,North Florida Ospreys,0,0,,,,,False,The Coliseum,2026-02-06T00:00:00Z,2026-02-05,,,,northfloridaospreys::westgeorgiawolves,920bedb8f114b9ab16a7e8002f7970fc,BetMGM,h2h,full_game,2026-02-06 00:00:00+00:00,2026-02-05 15:00:29+00:00,West Georgia Wolves,North Florida Ospreys,-295.0,230.0,,,,,,,,2026-02-06,1,False,140.09298706054688,9.212642669677734,68.976456,76.517105,3.1647313,6.294211,140.09298706054688,9.212642669677734,,,,,,0.7468354430379747,0.303030303030303,0.7885307506768168,0.2114692493231832,0.1646964651734262,-0.1313702074928241,0.05582931022828,-0.3021514772334954,0.3389830508474576,2.3
401807726,2026,2026-02-05,2026-02-06 00:00:00+00:00,2026-02-05 19:00,EST,Bellarmine Knights,Stetson Hatters,0,0,,,,,False,Knights Hall,2026-02-06T00:00:00Z,2026-02-05,,,,bellarmine::stetsonhatters,36b63e8822c855233eaf4dc41fba113e,BetMGM,h2h,full_game,2026-02-06 00:00:00+00:00,2026-02-05 15:00:29+00:00,Bellarmine Knights,Stetson Hatters,-210.0,170.0,,,,,,,,2026-02-06,1,False,143.48590087890625,9.822347640991213,70.426254,77.25384,4.0779247,6.019539,143.48590087890625,9.822347640991213,,,,,,0.6774193548387096,0.3703703703703703,0.802690004595747,0.1973099954042529,0.3883390142468158,-0.2748605955344217,0.1849233401175313,-0.467263012408517,0.4761904761904761,1.7
