game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401829286,2026,2026-01-26,2026-01-26 23:00:00+00:00,2026-01-26 18:00,EST,South Carolina State Bulldogs,Delaware State Hornets,0,0,,,,,False,Smith-Hammond-Middleton Memorial Center
401812322,2026,2026-01-26,2026-01-26 23:00:00+00:00,2026-01-26 18:00,EST,Fairleigh Dickinson Knights,Le Moyne Dolphins,0,0,,,,,False,Bogota Savings Bank Center
401820698,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Duke Blue Devils,Louisville Cardinals,0,0,,,,,False,Cameron Indoor Stadium
401828692,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Norfolk State Spartans,Morgan State Bears,0,0,,,,,False,Joseph G. Echols Hall
401828665,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Florida A&M Rattlers,Jackson State Tigers,0,0,,,,,False,Al Lawson Center
401827118,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Bethune-Cookman Wildcats,Alcorn State Braves,0,0,,,,,False,Moore Gymnasium (FL)
401827053,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Prairie View A&M Panthers,Alabama A&M Bulldogs,0,0,,,,,False,William Nicks Building
401825472,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Ohio State Buckeyes,Penn State Nittany Lions,0,0,,,,,False,Value City Arena
401812406,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Stonehill Skyhawks,Central Connecticut Blue Devils,0,0,,,,,False,Merkert Gymnasium
401808713,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Lamar Cardinals,East Texas A&M Lions,0,0,,,,,False,Montagne Center
401808980,2026,2026-01-26,2026-01-27 01:00:00+00:00,2026-01-26 20:00,EST,Texas A&M-Corpus Christi Islanders,UT Rio Grande Valley Vaqueros,0,0,,,,,False,American Bank Center
401820816,2026,2026-01-26,2026-01-27 02:00:00+00:00,2026-01-26 21:00,EST,BYU Cougars,Arizona Wildcats,0,0,,,,,False,Marriott Center
401822772,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Coppin State Eagles,Howard Bison,0,0,,,,,False,Physical Education Complex
401812370,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Long Island University Sharks,Wagner Seahawks,0,0,,,,,False,Steinberg Wellness Center
401805178,2026,2026-01-26,2026-01-27 00:00:00+00:00,2026-01-26 19:00,EST,Tarleton State Texans,Abilene Christian Wildcats,0,0,,,,,False,Wisdom Gym
